Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,14-7-0,66.7%,1.2,+4.4
SE Louisiana,74-46-2,61.7%,-2.1,+0.9
NC Central,64-41-3,61.0%,0.2,+1.5
Kansas,98-67-4,59.4%,12.3,+2.3
UT Arlington,102-70-6,59.3%,0.3,+1.7
Utah Valley,64-46-1,58.2%,4.3,+2.6
St Thomas,29-21-2,58.0%,6.4,+2.3
Stony Brook,73-54-4,57.5%,-1.2,+1.0
Cornell,165-123-5,57.3%,-1.8,+1.4
Florida A&M,93-70-0,57.1%,-7.9,+1.2
Michigan St,132-100-4,56.9%,8.8,+1.1
Robert Morris,83-63-2,56.9%,-0.7,+0.4
Mississippi St,183-142-8,56.3%,1.2,+0.7
Tarleton St,36-28-0,56.3%,3.0,+1.0
Presbyterian,86-67-4,56.2%,-3.9,+0.5
Wofford,159-124-3,56.2%,2.6,+0.7
North Carolina,132-103-9,56.2%,8.1,+1.3
Texas A&M-CC,64-50-3,56.1%,0.6,+1.0
Le Moyne,23-18-1,56.1%,0.5,+2.9
Boston U,80-63-0,55.9%,0.6,+0.3
S Dakota St,80-63-1,55.9%,2.3,+1.9
E Tennessee St,97-77-7,55.8%,3.3,+0.8
Gonzaga,73-58-2,55.7%,15.1,+2.0
UAB,154-123-4,55.6%,5.5,+1.0
Ohio,184-147-5,55.6%,2.6,+0.5
C Arkansas,85-68-5,55.6%,-5.8,+0.3
Hou Christian,85-68-3,55.6%,-5.2,+0.3
Valparaiso,136-109-5,55.5%,1.6,+0.7
NW State,72-58-3,55.4%,-3.9,+0.1
Queens,26-21-4,55.3%,-0.3,+0.8
Nevada,143-116-4,55.2%,1.8,+1.1
Norfolk St,60-49-0,55.1%,-1.7,+1.5
Akron,138-113-8,55.0%,6.0,+0.5
Campbell,67-55-1,54.9%,-3.2,+1.1
Lindenwood,28-23-0,54.9%,1.4,+0.2
Hampton,79-65-2,54.9%,-1.1,+0.6
Colgate,52-43-2,54.7%,-0.5,+0.5
NC Asheville,64-53-2,54.7%,-1.8,+0.1
Boise St,164-136-4,54.7%,4.3,+1.2
UCSD,30-25-1,54.6%,1.7,+0.9
UC Davis,137-115-4,54.4%,-2.0,+0.3
Auburn,172-145-13,54.3%,0.8,+1.0
W Kentucky,160-135-7,54.2%,2.6,+0.1
Maryland,150-127-6,54.2%,5.3,+0.3
BYU,137-116-7,54.2%,6.1,+1.6
Binghamton,79-67-3,54.1%,-4.7,+1.0
UMass Lowell,60-51-1,54.1%,0.9,+1.4
Yale,122-104-4,54.0%,1.6,+1.2
Syracuse,145-124-6,53.9%,4.2,+0.7
Charleston,128-110-1,53.8%,4.2,+1.1
Dayton,143-123-11,53.8%,6.0,+1.1
UC Irvine,165-142-6,53.8%,2.8,+0.8
Lehigh,67-58-1,53.6%,-0.6,+0.1
Kentucky,113-98-3,53.6%,9.7,+0.8
Kent St,137-120-9,53.3%,4.8,+0.7
Creighton,137-121-4,53.1%,5.4,+0.8
George Mason,166-147-6,53.0%,2.7,+0.9
Arkansas St,179-159-10,53.0%,1.8,+0.2
Texas,152-135-5,53.0%,5.5,+0.2
Sam Houston,54-48-2,52.9%,5.9,+0.1
Seattle,81-72-0,52.9%,2.7,+1.9
Davidson,121-108-5,52.8%,6.0,+0.6
Princeton,121-108-5,52.8%,1.5,-0.5
Texas A&M,174-156-9,52.7%,-1.6,-1.1
Arizona,117-105-1,52.7%,8.3,+1.4
Vanderbilt,186-167-11,52.7%,0.8,+0.2
South Dakota,98-88-3,52.7%,1.8,+0.9
Memphis,122-110-5,52.6%,6.3,+0.3
Penn,154-139-7,52.6%,-0.9,+0.5
UC Riverside,187-169-11,52.5%,-2.7,+0.3
Delaware,178-161-8,52.5%,-1.6,+0.3
Tennessee,147-133-3,52.5%,4.8,+0.3
Albany,75-68-1,52.5%,-0.5,+1.1
Baylor,153-139-10,52.4%,0.7,+0.3
E Washington,166-151-6,52.4%,0.2,+0.9
Miss Valley St,122-111-1,52.4%,-12.7,-0.5
Georgia Tech,205-187-4,52.3%,-0.2,0.0
Alabama,159-145-7,52.3%,3.9,+0.5
Stetson,80-73-5,52.3%,-5.0,-0.4
Wright St,161-147-9,52.3%,2.7,+0.6
Murray St,105-96-4,52.2%,7.1,+0.9
E Texas A&M,35-32-0,52.2%,-3.8,-0.3
Weber St,131-120-3,52.2%,4.4,+0.2
S Carolina St,85-78-4,52.2%,-5.5,0.0
New Mexico,149-137-3,52.1%,2.3,-0.7
Washington,189-174-8,52.1%,-0.8,-0.1
Monmouth,101-93-5,52.1%,-4.2,-0.2
NC A&T,76-70-2,52.1%,-7.0,+0.2
S Alabama,165-152-5,52.1%,1.1,0.0
Siena,171-158-5,52.0%,-0.8,+0.6
Purdue,145-134-8,52.0%,5.2,+0.9
Coastal Car,79-73-2,52.0%,0.6,+0.5
Michigan,172-159-4,52.0%,2.1,+0.6
Sacred Heart,69-64-0,51.9%,-3.2,+0.5
Illinois,153-142-9,51.9%,4.0,+0.4
Miami OH,196-182-10,51.9%,0.4,+0.3
Long Beach St,198-184-10,51.8%,-3.1,-0.3
Belmont,57-53-1,51.8%,3.2,+1.9
Saint Mary's,130-121-1,51.8%,2.7,0.0
Lipscomb,59-55-2,51.8%,1.7,-0.7
Middle Tenn,148-138-4,51.8%,0.8,0.0
Oklahoma St,164-153-6,51.7%,2.4,+0.7
Milwaukee,182-170-10,51.7%,-1.2,0.0
Bethune,61-57-5,51.7%,-4.4,-0.9
Cal Baptist,46-43-2,51.7%,2.7,+0.6
Utah Tech,46-43-2,51.7%,-3.0,+0.3
UNLV,141-132-6,51.7%,3.7,+0.2
Florida St,173-162-10,51.6%,0.8,-0.5
Duke,79-74-2,51.6%,13.3,+0.9
VCU,127-119-5,51.6%,5.6,+0.9
Green Bay,190-178-13,51.6%,-1.0,+0.3
Purdue FW,95-89-4,51.6%,0.5,-0.4
Stonehill,32-30-2,51.6%,-4.6,+0.8
Fresno St,183-172-7,51.6%,1.3,+0.3
Wisconsin,134-126-9,51.5%,5.6,+0.5
Ohio St,139-131-6,51.5%,4.1,-0.1
Mt St Mary's,70-66-3,51.5%,-3.4,+0.1
New Hampshire,70-66-1,51.5%,-3.6,+0.6
Morehead St,148-140-12,51.4%,1.1,+0.2
Furman,149-141-4,51.4%,1.0,+0.4
San Diego St,130-123-9,51.4%,3.3,+0.1
Radford,60-57-2,51.3%,0.2,+0.4
USC,188-179-5,51.2%,0.6,+0.4
Alabama St,83-79-2,51.2%,-5.0,-0.5
Iowa St,166-158-11,51.2%,0.4,+0.2
N Kentucky,63-60-0,51.2%,2.6,+0.9
Nebraska,193-184-7,51.2%,-1.6,+0.1
Manhattan,177-169-9,51.2%,-1.4,-0.4
Buffalo,177-169-6,51.2%,-1.6,0.0
App State,157-150-8,51.1%,1.8,+0.6
N Colorado,115-110-6,51.1%,-0.6,+0.1
Prairie View,70-67-4,51.1%,-8.0,-0.2
Temple,167-160-9,51.1%,2.3,+0.1
Indiana,174-167-4,51.0%,2.4,+0.5
Bucknell,75-72-2,51.0%,-0.4,-0.1
Drake,183-176-7,51.0%,-1.2,-0.1
Austin Peay,162-156-9,50.9%,0.2,-0.2
Tenn Tech,164-158-12,50.9%,0.2,-0.1
Saint Louis,169-163-6,50.9%,0.7,-0.1
Hofstra,141-136-10,50.9%,1.5,+0.3
Niagara,180-174-6,50.9%,-1.5,-0.1
Idaho,209-202-4,50.9%,-2.7,+0.4
High Point,61-59-1,50.8%,0.5,-0.4
Florida,129-125-4,50.8%,7.8,+0.5
Boston College,197-191-13,50.8%,-3.1,-0.3
Clemson,166-161-5,50.8%,1.2,-0.3
Army,67-65-3,50.8%,-3.9,-0.9
Maryland ES,76-74-3,50.7%,-9.4,-0.5
Arkansas,156-152-4,50.7%,2.6,-0.3
Georgia,197-192-5,50.6%,-1.7,+0.2
UCF,120-117-6,50.6%,1.4,+0.1
Maine,82-80-2,50.6%,-3.8,+0.2
N Texas,169-165-7,50.6%,-2.2,-0.5
Illinois Chicago,213-208-8,50.6%,-2.2,-0.2
Cincinnati,131-128-6,50.6%,5.0,+0.3
Liberty,50-49-1,50.5%,-0.8,-0.5
Richmond,160-157-13,50.5%,2.3,+1.0
Tulsa,160-157-10,50.5%,1.0,0.0
Saint Peter's,172-169-9,50.4%,-3.0,0.0
Saint Joseph's,178-175-10,50.4%,0.4,+0.1
UMBC,60-59-2,50.4%,-3.4,+0.7
Xavier,125-123-11,50.4%,6.1,+0.3
Penn St,203-200-10,50.4%,-2.3,+0.1
F Dickinson,74-73-0,50.3%,-4.3,+0.1
N Illinois,224-221-9,50.3%,-3.3,-0.2
Louisiana,153-151-8,50.3%,2.0,+0.4
Portland,226-223-10,50.3%,-4.3,+0.1
Utah,157-155-10,50.3%,1.9,-0.3
UT Rio Grande,80-79-4,50.3%,-5.6,0.0
NC State,170-168-10,50.3%,2.1,+0.5
Elon,168-166-5,50.3%,-3.2,+0.2
Georgetown,177-175-6,50.3%,0.3,0.0
Tennessee St,185-183-2,50.3%,-3.5,-0.2
UTSA,108-107-3,50.2%,-2.0,+0.9
Brown,151-150-9,50.2%,-2.4,-0.3
N Arizona,182-181-4,50.1%,-1.6,-0.5
Santa Clara,176-175-9,50.1%,-0.2,-0.3
E Michigan,206-206-7,50.0%,-2.0,+0.2
Drexel,157-157-10,50.0%,0.5,0.0
Montana,122-122-7,50.0%,3.2,+0.9
Winthrop,44-44-1,50.0%,4.5,+0.6
Butler,138-138-6,50.0%,3.2,-0.2
N Florida,69-69-0,50.0%,-4.4,+0.2
Rice,206-207-10,49.9%,-3.0,+0.2
Denver,188-189-5,49.9%,-2.0,-0.2
NC Wilmington,164-165-9,49.9%,-0.7,-0.1
Montana St,157-158-5,49.8%,0.8,-0.6
Columbia,156-157-2,49.8%,-2.2,-0.5
Louisville,142-143-4,49.8%,3.1,-0.2
Chattanooga,139-140-5,49.8%,2.2,-0.3
Arizona St,185-187-8,49.7%,-0.2,0.0
Wake Forest,175-177-9,49.7%,-0.6,0.0
Charlotte,180-182-8,49.7%,-0.2,-0.3
N Dakota St,86-87-1,49.7%,5.3,+0.9
St Bonaventure,167-169-12,49.7%,-0.9,-0.3
West Virginia,166-168-4,49.7%,2.1,+0.3
UL Monroe,159-161-5,49.7%,-3.8,+0.1
Stanford,153-155-7,49.7%,2.1,-0.2
Houston,146-148-6,49.7%,0.5,+0.8
Villanova,130-132-3,49.6%,4.7,+0.1
Incarnate Word,65-66-0,49.6%,-3.4,-0.3
San Diego,192-195-7,49.6%,-2.0,+0.1
Missouri St,173-176-10,49.6%,1.7,-0.1
San Francisco,169-172-5,49.6%,0.7,0.0
SIU Edward,111-113-4,49.6%,-5.3,-0.2
Air Force,203-207-5,49.5%,-4.2,-0.4
Pittsburgh,149-152-7,49.5%,0.7,-0.3
Nicholls,50-51-2,49.5%,-4.2,+0.6
Northwestern,194-198-8,49.5%,-2.4,+0.1
Marquette,141-144-7,49.5%,4.3,-0.2
Louisiana Tech,134-137-2,49.5%,3.9,-0.4
Wyoming,173-177-8,49.4%,-0.8,0.0
Abl Christian,41-42-2,49.4%,0.8,-0.1
New Mexico St,119-122-10,49.4%,3.4,+0.1
Bellarmine,40-41-2,49.4%,-2.1,+0.2
Merrimack,38-39-1,49.4%,-1.0,-0.7
Jacksonville St,148-152-8,49.3%,-2.0,-0.3
Alcorn St,73-75-3,49.3%,-9.1,-0.6
Jackson St,72-74-1,49.3%,-5.6,-0.8
NJIT,73-75-0,49.3%,-5.2,-0.5
St John's,176-181-7,49.3%,-1.1,-0.2
Wichita St,134-138-8,49.3%,2.6,-0.3
Texas So,64-66-4,49.2%,-4.8,+0.9
UTEP,160-165-11,49.2%,0.7,-0.3
SMU,150-155-10,49.2%,1.7,-0.3
Youngstown St,173-179-9,49.2%,-1.8,-0.1
Troy,140-145-5,49.1%,-0.8,-0.2
S Illinois,168-174-8,49.1%,1.0,-0.4
Marist,189-196-9,49.1%,-4.6,-0.1
Pepperdine,211-219-6,49.1%,-2.7,-0.4
Rutgers,205-213-7,49.0%,-3.5,-0.8
Lamar,74-77-4,49.0%,-1.5,+0.2
Colorado,172-179-3,49.0%,0.9,+0.4
VMI,121-126-1,49.0%,-3.0,-1.0
