Team,Over Record,Over %,Under %,Total +/-
Le Moyne,24-11-0,68.6%,31.4%,+2.8
New Orleans,88-47-2,65.2%,34.8%,+4.1
Iowa,73-47-0,60.8%,39.2%,+3.9
Queens,37-25-1,59.7%,40.3%,+1.2
E Texas A&M,38-26-0,59.4%,40.6%,+3.3
Miss Valley St,77-56-0,57.9%,42.1%,+3.5
Wright St,110-80-0,57.9%,42.1%,+1.5
Coppin St,74-54-1,57.8%,42.2%,+1.7
Oregon St,108-79-0,57.8%,42.3%,+1.6
Montana,111-82-1,57.5%,42.5%,+2.7
UNLV,89-66-0,57.4%,42.6%,+2.7
Morgan St,62-46-2,57.4%,42.6%,+2.7
Dayton,92-69-2,57.1%,42.9%,+2.5
North Dakota,100-75-1,57.1%,42.9%,+2.2
Howard,69-52-1,57.0%,43.0%,+2.4
Samford,102-77-2,57.0%,43.0%,+3.4
Purdue,87-66-2,56.9%,43.1%,+2.0
Fresno St,85-65-1,56.7%,43.3%,+1.5
Kentucky,102-78-1,56.7%,43.3%,+3.1
Colorado St,81-62-1,56.6%,43.4%,+2.5
SIU Edward,106-82-4,56.4%,43.6%,+0.3
Rice,102-79-1,56.4%,43.7%,+2.0
Arizona St,98-76-1,56.3%,43.7%,+2.4
Grand Canyon,86-67-0,56.2%,43.8%,+0.7
SE Louisiana,77-60-0,56.2%,43.8%,+3.3
Long Beach St,96-75-2,56.1%,43.9%,+2.3
NC Central,66-52-0,55.9%,44.1%,+1.2
Oakland,105-83-1,55.9%,44.2%,+2.5
Nebraska,67-53-2,55.8%,44.2%,+1.9
High Point,77-61-2,55.8%,44.2%,+3.5
NC State,87-69-1,55.8%,44.2%,+1.9
S Indiana,34-27-0,55.7%,44.3%,+2.3
Gardner-Webb,83-66-0,55.7%,44.3%,+2.1
Boston U,88-70-2,55.7%,44.3%,+0.8
Pepperdine,103-82-4,55.7%,44.3%,+2.2
Norfolk St,69-55-0,55.7%,44.4%,+1.1
UT Rio Grande,74-59-2,55.6%,44.4%,+1.5
Butler,80-64-6,55.6%,44.4%,+3.8
CS Bakersfield,81-65-1,55.5%,44.5%,+1.5
George Mason,87-70-0,55.4%,44.6%,+0.7
Kennesaw St,82-66-2,55.4%,44.6%,+1.3
Loyola MD,77-62-1,55.4%,44.6%,+2.5
South Dakota,77-62-2,55.4%,44.6%,+4.5
Omaha,84-68-1,55.3%,44.7%,+1.6
Lehigh,75-61-0,55.2%,44.9%,+3.3
Arizona,108-88-3,55.1%,44.9%,+2.7
South Carolina,93-76-3,55.0%,45.0%,+1.3
LSU,100-82-3,55.0%,45.1%,+2.0
Green Bay,101-83-2,54.9%,45.1%,+1.3
Mississippi St,103-85-1,54.8%,45.2%,+2.4
Indiana St,98-81-1,54.8%,45.3%,+1.8
Boston College,75-62-1,54.7%,45.3%,+1.7
Chattanooga,106-88-3,54.6%,45.4%,+1.4
Duquesne,77-64-1,54.6%,45.4%,+2.4
Delaware,108-90-1,54.6%,45.5%,+1.8
Alabama,102-85-5,54.6%,45.5%,+1.7
UCSD,42-35-3,54.6%,45.5%,+5.2
UTEP,109-91-4,54.5%,45.5%,+1.4
Tennessee St,97-81-2,54.5%,45.5%,+1.5
West Virginia,104-87-2,54.5%,45.6%,+1.6
Nevada,92-77-2,54.4%,45.6%,+1.9
CS Fullerton,86-72-3,54.4%,45.6%,+3.5
S Utah,87-73-2,54.4%,45.6%,+1.7
Columbia,75-63-3,54.4%,45.7%,+2.0
N Colorado,96-81-3,54.2%,45.8%,+1.5
Cornell,71-60-1,54.2%,45.8%,+3.1
Missouri St,97-82-1,54.2%,45.8%,+2.4
VMI,97-82-2,54.2%,45.8%,+2.5
Lafayette,78-66-3,54.2%,45.8%,+0.4
Wofford,104-88-2,54.2%,45.8%,+1.1
Texas St,104-88-3,54.2%,45.8%,+1.8
Milwaukee,98-83-0,54.1%,45.9%,+1.6
Auburn,105-89-1,54.1%,45.9%,+1.8
Stetson,79-67-1,54.1%,45.9%,+2.5
American,80-68-0,54.1%,46.0%,+0.9
E Washington,107-91-1,54.0%,46.0%,+2.1
Idaho St,96-82-4,53.9%,46.1%,+1.5
