Team,ATS Record,Cover %,MOV,ATS +/-
Brooklyn,116-92-2,55.8%,0.7,+1.3
Indiana,107-91-5,54.0%,2.8,+1.3
Chicago,110-96-4,53.4%,0.5,+0.9
Atlanta,104-92-1,53.1%,0.8,+0.4
Boston,99-90-4,52.4%,7.6,+1.7
Portland,108-100-3,51.9%,0.5,+0.5
LA Clippers,117-109-2,51.8%,4.6,-0.4
Golden State,119-113-9,51.3%,6.9,-0.3
San Antonio,103-99-3,51.0%,3.3,+0.9
Detroit,105-101-3,51.0%,0.1,+1.5
Miami,112-108-6,50.9%,2.4,+0.3
New Orleans,104-105-4,49.8%,0.9,+0.6
Memphis,105-107-4,49.5%,1.4,+0.1
New York,103-105-2,49.5%,-1.7,-0.6
LA Lakers,104-106-3,49.5%,0.6,+0.2
Houston,100-104-1,49.0%,1.8,-0.4
Okla City,94-98-6,49.0%,3.4,+0.4
Minnesota,101-106-3,48.8%,1.5,+0.2
Cleveland,107-114-4,48.4%,2.2,-0.3
Washington,102-109-3,48.3%,-1.3,-0.9
Dallas,92-100-4,47.9%,2.1,-0.4
Sacramento,101-110-12,47.9%,-0.2,0.0
Utah,97-106-5,47.8%,3.2,-0.5
Milwaukee,101-112-7,47.4%,4.0,-1.2
Toronto,98-111-4,46.9%,3.0,-0.1
Phoenix,107-122-4,46.7%,0.7,-0.3
Denver,98-112-9,46.7%,2.7,-1.1
Philadelphia,97-112-2,46.4%,-0.4,-0.7
Charlotte,81-101-5,44.5%,-3.2,-2.3
Orlando,78-107-3,42.2%,-4.2,-2.1
