Team,Over Record,Over %,Under %,Total +/-
Utah,482-418-13,53.6%,46.4%,+1.6
Minnesota,465-413-12,53.0%,47.0%,+1.8
LA Clippers,470-431-14,52.2%,47.8%,+0.8
LA Lakers,481-450-10,51.7%,48.3%,+0.7
Chicago,465-436-12,51.6%,48.4%,+1.6
Toronto,460-436-9,51.3%,48.7%,+0.6
Phoenix,463-443-12,51.1%,48.9%,+0.8
Charlotte,418-402-10,51.0%,49.0%,+0.8
New York,445-432-11,50.7%,49.3%,+0.2
Milwaukee,456-446-12,50.6%,49.5%,+0.3
Washington,447-442-12,50.3%,49.7%,+0.6
Cleveland,472-467-6,50.3%,49.7%,+0.4
Indiana,460-456-14,50.2%,49.8%,+0.1
Philadelphia,450-447-18,50.2%,49.8%,+0.2
Denver,460-460-8,50.0%,50.0%,+0.3
Memphis,452-452-10,50.0%,50.0%,+0.2
San Antonio,471-473-19,49.9%,50.1%,-0.1
Houston,451-454-12,49.8%,50.2%,+1.3
Atlanta,459-463-9,49.8%,50.2%,+0.2
Portland,438-455-10,49.1%,51.0%,-0.7
Dallas,459-477-12,49.0%,51.0%,-0.3
Okla City,448-466-10,49.0%,51.0%,+0.1
Brooklyn,438-459-13,48.8%,51.2%,+1.1
Sacramento,416-446-18,48.3%,51.7%,-0.3
Boston,463-502-8,48.0%,52.0%,+0.4
Miami,462-501-9,48.0%,52.0%,-1.2
Orlando,422-470-15,47.3%,52.7%,-0.6
Golden State,441-492-9,47.3%,52.7%,+0.1
New Orleans,414-464-13,47.2%,52.9%,-0.3
Detroit,427-481-12,47.0%,53.0%,-0.2
