Team,Over Record,Over %,Under %,Total +/-
San Antonio,319-285-11,52.8%,47.2%,+0.4
Utah,439-396-15,52.6%,47.4%,+1.3
Milwaukee,433-401-11,51.9%,48.1%,+0.6
Indiana,455-428-15,51.5%,48.5%,+0.7
Minnesota,524-493-16,51.5%,48.5%,+0.9
Denver,382-365-9,51.1%,48.9%,+0.3
Atlanta,524-504-9,51.0%,49.0%,+0.6
Washington,571-550-21,50.9%,49.1%,+0.9
Toronto,469-455-7,50.8%,49.2%,+1.3
Portland,496-482-10,50.7%,49.3%,+0.1
LA Lakers,429-420-8,50.5%,49.5%,-0.2
Sacramento,538-528-22,50.5%,49.5%,+0.7
New York,553-544-10,50.4%,49.6%,+0.6
Golden State,389-384-7,50.3%,49.7%,+0.4
Memphis,478-472-6,50.3%,49.7%,+0.2
Dallas,363-361-8,50.1%,49.9%,+0.7
Chicago,486-485-12,50.1%,50.0%,+0.6
LA Clippers,400-402-19,49.9%,50.1%,+0.7
Philadelphia,493-502-17,49.6%,50.5%,0.0
Phoenix,406-418-11,49.3%,50.7%,+0.1
Charlotte,561-590-16,48.7%,51.3%,-0.2
Detroit,488-516-15,48.6%,51.4%,-0.1
Orlando,502-531-16,48.6%,51.4%,0.0
Houston,378-401-8,48.5%,51.5%,+1.1
Brooklyn,531-564-14,48.5%,51.5%,+0.5
Cleveland,413-449-5,47.9%,52.1%,-0.3
Boston,329-360-6,47.8%,52.3%,+0.2
New Orleans,485-533-14,47.6%,52.4%,0.0
Okla City,394-438-8,47.4%,52.6%,-0.4
Miami,353-399-5,46.9%,53.1%,-1.2
