Team,Over Record,Over %,Under %,Total +/-
Le Moyne,39-25-0,60.9%,39.1%,+2.8
New Orleans,224-162-5,58.0%,42.0%,+2.7
Queens,55-41-2,57.3%,42.7%,+1.1
North Dakota,217-163-3,57.1%,42.9%,+2.6
Idaho St,304-233-7,56.6%,43.4%,+2.5
Oakland,271-212-6,56.1%,43.9%,+2.9
Grand Canyon,154-121-2,56.0%,44.0%,+0.8
Omaha,203-160-3,55.9%,44.1%,+2.5
W Georgia,19-15-0,55.9%,44.1%,+0.9
Oral Roberts,235-187-3,55.7%,44.3%,+2.3
NC Asheville,146-118-5,55.3%,44.7%,+1.8
South Dakota,210-171-5,55.1%,44.9%,+3.0
SE Missouri St,308-251-8,55.1%,44.9%,+2.9
Youngstown St,315-257-4,55.1%,44.9%,+2.7
Bellarmine,76-62-2,55.1%,44.9%,+2.2
Gardner-Webb,151-124-4,54.9%,45.1%,+1.9
Wake Forest,401-330-12,54.9%,45.1%,+1.5
Buffalo,339-279-9,54.9%,45.2%,+2.1
Weber St,323-266-7,54.8%,45.2%,+1.4
UTSA,199-164-3,54.8%,45.2%,+2.0
N Colorado,270-226-7,54.4%,45.6%,+2.3
E Washington,324-274-6,54.2%,45.8%,+2.1
Lafayette,138-117-6,54.1%,45.9%,+0.6
Auburn,355-303-4,54.0%,46.1%,+1.6
C Arkansas,125-107-4,53.9%,46.1%,+2.2
Boston College,357-306-13,53.9%,46.2%,+1.3
CS Bakersfield,141-121-1,53.8%,46.2%,+1.3
Morgan St,141-122-5,53.6%,46.4%,+1.4
Denver,313-271-8,53.6%,46.4%,+1.0
N Florida,149-129-4,53.6%,46.4%,+2.0
S Utah,230-200-6,53.5%,46.5%,+1.4
Lipscomb,161-140-3,53.5%,46.5%,+1.7
Howard,131-114-3,53.5%,46.5%,+1.8
SC Upstate,143-125-0,53.4%,46.6%,+0.4
Montana,318-278-7,53.4%,46.6%,+1.5
Providence,366-320-9,53.4%,46.7%,+1.7
Nevada,357-313-6,53.3%,46.7%,+1.2
Stetson,139-122-3,53.3%,46.7%,+1.7
Radford,147-129-1,53.3%,46.7%,+0.6
Wofford,313-275-7,53.2%,46.8%,+0.8
Dayton,367-323-8,53.2%,46.8%,+0.8
Purdue FW,225-198-9,53.2%,46.8%,+1.4
Mercyhurst,17-15-0,53.1%,46.9%,+1.8
Delaware,315-278-4,53.1%,46.9%,+1.6
Indiana St,333-294-8,53.1%,46.9%,+1.2
UCSD,70-62-4,53.0%,47.0%,+2.3
McNeese,123-109-2,53.0%,47.0%,+1.9
Baylor,337-299-7,53.0%,47.0%,+1.7
Santa Clara,326-290-5,52.9%,47.1%,+1.1
Montana St,309-276-0,52.8%,47.2%,+1.0
Milwaukee,330-295-3,52.8%,47.2%,+1.3
Portland St,293-262-8,52.8%,47.2%,+2.0
SIU Edward,195-175-7,52.7%,47.3%,0.0
Hofstra,322-289-6,52.7%,47.3%,+1.7
Iowa St,356-320-12,52.7%,47.3%,+1.5
