Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,42-23-1,64.6%,11.2,+3.3
Okla City,39-24-4,61.9%,12.1,+3.2
Toronto,40-26-1,60.6%,-4.6,+1.7
Detroit,37-27-3,57.8%,1.8,+2.8
Houston,38-28-1,57.6%,4.5,+1.5
Portland,38-28-1,57.6%,-4.0,+1.8
LA Lakers,36-28-1,56.3%,1.3,-0.2
Memphis,36-30-1,54.6%,5.7,+3.1
LA Clippers,36-31-0,53.7%,2.5,+1.1
Utah,36-31-0,53.7%,-7.3,+0.6
Golden State,34-30-2,53.1%,2.6,0.0
Charlotte,34-30-2,53.1%,-7.3,-0.2
Brooklyn,34-31-1,52.3%,-6.3,+0.7
Chicago,32-32-2,50.0%,-3.5,+0.5
Dallas,32-34-2,48.5%,-0.4,0.0
Denver,32-34-1,48.5%,4.5,+0.4
Milwaukee,31-33-2,48.4%,2.5,-0.2
Atlanta,32-35-0,47.8%,-2.5,-0.6
Indiana,30-33-2,47.6%,1.2,-0.7
Minnesota,31-36-1,46.3%,3.9,+0.6
Orlando,31-36-1,46.3%,-1.5,-2.1
Boston,30-36-1,45.5%,8.5,-0.9
New York,29-35-1,45.3%,4.4,-0.8
Washington,28-35-2,44.4%,-12.0,-1.7
San Antonio,28-37-0,43.1%,-2.4,-0.6
Miami,28-37-1,43.1%,-0.9,-1.3
Sacramento,26-36-4,41.9%,0.8,-2.2
New Orleans,27-39-1,40.9%,-8.2,-3.7
Phoenix,26-40-1,39.4%,-1.8,-3.3
Philadelphia,23-41-2,35.9%,-5.1,-3.2
