Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,26-10-3,72.2%,15.1,+5.6
Toronto,28-12-0,70.0%,-1.7,+4.5
Houston,23-12-0,65.7%,6.3,+3.5
LA Lakers,25-15-1,62.5%,2.5,+0.5
Cleveland,22-14-1,61.1%,9.9,+2.0
Utah,23-16-0,59.0%,-7.9,-0.3
Detroit,24-17-0,58.5%,3.4,+3.9
LA Clippers,22-17-0,56.4%,3.9,+1.9
Memphis,22-17-1,56.4%,4.8,+1.9
Portland,25-20-0,55.6%,-3.3,+2.6
Chicago,22-18-1,55.0%,-2.9,+1.5
Golden State,20-17-2,54.1%,2.7,-0.5
Charlotte,21-18-1,53.9%,-9.2,-1.5
Sacramento,18-16-4,52.9%,3.8,+0.3
Brooklyn,20-18-1,52.6%,-4.8,+1.5
Milwaukee,18-17-1,51.4%,3.7,+0.5
New York,20-19-1,51.3%,6.7,+1.1
Indiana,20-20-1,50.0%,2.0,-0.6
Atlanta,19-20-0,48.7%,-3.9,-1.6
Denver,19-21-1,47.5%,2.8,-2.0
Orlando,21-24-0,46.7%,0.2,-2.0
Boston,20-23-1,46.5%,9.2,+0.1
Minnesota,18-24-1,42.9%,3.5,-0.6
Washington,16-23-2,41.0%,-11.3,-1.1
Dallas,18-26-2,40.9%,-1.5,-1.3
New Orleans,15-22-1,40.5%,-7.2,-3.2
Miami,14-23-1,37.8%,-2.8,-2.6
San Antonio,15-25-0,37.5%,-3.1,-2.5
Phoenix,15-25-0,37.5%,-1.2,-2.8
Philadelphia,12-23-2,34.3%,-5.3,-4.2
