Rank,Hotness Score,Matchup,Time,Location
1,99.1,#16 Wisconsin  vs.  #12 Michigan St,1:00 PM,Gainbridge Fieldhouse
2,90.2,#104 Loyola Chi  vs.  #36 VCU,1:00 PM,Capital One Arena
3,82.8,#137 Jacksonville St  vs.  #84 Liberty,8:30 PM,Propst Arena
4,80.1,#163 Princeton  vs.  #75 Yale,11:00 AM,Pizzitola Sports Center
5,70.9,#191 Maine  at  #125 Bryant,11:00 AM,Chace Athletic Center
6,69.4,#208 Dartmouth  vs.  #118 Cornell,2:00 PM,Pizzitola Sports Center
