Team,ATS Record,Cover %,MOV,ATS +/-
Le Moyne,8-2-0,80.0%,18.6,+9.8
Queens,9-4-2,69.2%,14.5,+2.9
Mercyhurst,2-1-0,66.7%,16.7,0.0
Hofstra,35-19-1,64.8%,10.5,+2.7
Incarnate Word,22-12-0,64.7%,5.4,+2.0
New Orleans,25-14-0,64.1%,6.4,+3.0
N Florida,23-13-0,63.9%,8.5,+2.1
Grand Canyon,35-20-0,63.6%,12.4,+2.2
IU Indy,36-21-0,63.2%,1.2,+1.3
SE Louisiana,30-18-0,62.5%,4.1,+1.0
NC Central,25-15-1,62.5%,17.8,+1.4
Maryland ES,23-14-2,62.2%,2.7,+0.9
UT Arlington,31-19-1,62.0%,11.6,+2.5
Austin Peay,29-18-1,61.7%,7.8,+0.2
N Texas,37-24-1,60.7%,11.6,+2.0
McNeese,23-15-1,60.5%,13.2,+2.3
Hou Christian,23-15-0,60.5%,5.1,+0.2
BYU,29-19-2,60.4%,13.7,+2.3
Morehead St,35-23-1,60.3%,12.8,+1.0
Tennessee,47-31-0,60.3%,9.9,+1.2
N Alabama,21-14-1,60.0%,11.2,+0.9
Presbyterian,27-18-2,60.0%,9.0,+0.5
Monmouth,39-26-1,60.0%,2.6,+1.6
Norfolk St,31-21-0,59.6%,12.8,+1.6
Cornell,25-17-0,59.5%,9.4,+1.8
SMU,54-37-2,59.3%,9.4,+1.4
San Francisco,35-24-0,59.3%,13.6,+4.0
Vermont,26-18-0,59.1%,14.4,+1.4
S Dakota St,37-26-0,58.7%,11.8,+0.4
Abl Christian,27-19-0,58.7%,14.8,+2.0
Georgia,38-27-1,58.5%,4.6,+0.5
Clemson,55-40-0,57.9%,5.3,+1.9
Coppin St,26-19-1,57.8%,-6.9,+1.1
Iowa St,45-33-0,57.7%,9.9,+0.9
Wofford,30-22-1,57.7%,14.2,+1.5
Xavier,49-36-3,57.7%,8.1,+1.4
Davidson,51-38-1,57.3%,6.7,-0.1
Coastal Car,28-21-1,57.1%,13.3,+0.4
North Carolina,53-40-2,57.0%,11.9,+2.1
UCF,45-34-2,57.0%,3.2,+0.1
S Carolina St,21-16-0,56.8%,-0.3,+3.1
Saint Mary's,43-33-2,56.6%,14.6,+2.1
FGCU,22-17-0,56.4%,11.4,+3.1
Georgia Tech,40-31-1,56.3%,4.6,+1.0
Tarleton St,18-14-0,56.3%,16.0,+3.0
Saint Peter's,50-39-0,56.2%,1.4,+0.2
Alabama A&M,23-18-0,56.1%,-7.6,+0.9
Cleveland St,33-26-1,55.9%,5.8,+2.2
N Colorado,33-26-2,55.9%,9.9,+1.2
Michigan St,55-44-1,55.6%,10.3,+1.4
Yale,20-16-1,55.6%,16.5,+3.0
Kansas City,20-16-0,55.6%,14.8,-0.5
Buffalo,41-33-2,55.4%,7.7,+1.7
Manhattan,48-39-0,55.2%,-2.8,-0.3
Oregon,44-36-2,55.0%,11.8,+1.9
Richmond,39-32-2,54.9%,5.3,+0.8
Chattanooga,28-23-1,54.9%,13.9,+0.7
Pittsburgh,52-43-2,54.7%,3.9,+1.0
S Illinois,35-29-5,54.7%,4.2,+1.0
Gonzaga,41-34-0,54.7%,19.9,+1.7
Toledo,36-30-0,54.6%,9.9,+2.0
Bethune,18-15-2,54.6%,3.3,-1.3
Missouri,36-30-1,54.6%,5.4,+1.7
Mercer,24-20-1,54.6%,12.9,+1.4
Liberty,36-30-0,54.6%,17.6,+0.3
Charleston So,25-21-0,54.4%,9.6,+2.0
E Washington,32-27-0,54.2%,10.0,+1.7
E Michigan,26-22-1,54.2%,8.1,-0.6
Purdue,52-44-2,54.2%,10.2,+0.7
Louisiana,26-22-1,54.2%,11.2,+1.1
Fordham,33-28-2,54.1%,2.8,-0.1
Denver,33-28-1,54.1%,1.3,-0.4
Arkansas St,27-23-0,54.0%,10.1,+0.5
UConn,49-42-2,53.9%,7.5,+0.3
Navy,21-18-0,53.9%,4.8,+0.7
C Arkansas,21-18-1,53.9%,-3.8,-2.4
New Mexico,43-37-2,53.8%,7.3,+0.3
High Point,22-19-0,53.7%,11.5,+0.6
Saint Louis,44-38-1,53.7%,3.0,-0.8
UC Irvine,38-33-2,53.5%,12.0,+0.4
Providence,46-40-0,53.5%,3.8,+1.0
C Connecticut,23-20-0,53.5%,0.1,+1.6
The Citadel,23-20-1,53.5%,12.7,0.0
Penn,23-20-0,53.5%,6.6,+0.1
Canisius,39-34-2,53.4%,0.9,+0.9
Indiana,55-48-2,53.4%,6.2,+0.7
W Kentucky,24-21-1,53.3%,8.9,+1.1
Utah St,41-36-2,53.3%,11.6,+1.3
VCU,50-44-0,53.2%,10.1,+1.5
Creighton,60-53-1,53.1%,8.8,+1.0
S Alabama,26-23-1,53.1%,11.4,+2.9
Illinois Chicago,36-32-0,52.9%,3.4,+1.1
Longwood,27-24-0,52.9%,6.2,+0.7
NC Asheville,27-24-2,52.9%,10.8,+0.6
South Dakota,37-33-0,52.9%,9.1,-0.2
Miami OH,28-25-1,52.8%,9.3,0.0
Rutgers,56-50-2,52.8%,1.8,+0.8
St Bonaventure,38-34-1,52.8%,4.1,-0.5
Villanova,48-43-1,52.8%,8.5,-0.8
North Dakota,29-26-1,52.7%,5.9,-1.4
UNLV,39-35-2,52.7%,7.0,+0.2
Iowa,51-46-3,52.6%,6.8,+1.9
Alabama St,21-19-0,52.5%,-5.5,-0.8
Sam Houston,22-20-0,52.4%,15.1,+0.1
Jackson St,22-20-2,52.4%,0.2,+1.9
UCSD,11-10-1,52.4%,14.2,+0.9
Charlotte,34-31-0,52.3%,0.5,-0.5
Siena,36-33-3,52.2%,0.6,+1.5
Rice,24-22-0,52.2%,4.8,+0.2
Arizona St,38-35-1,52.1%,-0.7,-1.5
Sacramento St,26-24-3,52.0%,5.9,0.0
Fresno St,40-37-3,52.0%,5.2,+0.8
Florida Atlantic,28-26-3,51.9%,11.0,+0.7
Utah Valley,29-27-0,51.8%,9.2,+0.4
Illinois,45-42-4,51.7%,7.0,+1.2
Illinois St,31-29-0,51.7%,3.2,+1.1
Duke,50-47-1,51.6%,13.0,+1.0
George Mason,34-32-1,51.5%,3.4,+1.1
UCSB,35-33-3,51.5%,10.5,-0.4
LIU,18-17-0,51.4%,-0.4,0.0
Colorado St,38-36-2,51.4%,6.6,+0.7
Florida St,39-37-1,51.3%,5.2,+0.3
Iona,40-38-1,51.3%,2.7,+0.7
Harvard,20-19-0,51.3%,9.2,+1.2
Seton Hall,41-39-1,51.3%,3.1,+1.0
Texas A&M,42-40-1,51.2%,7.4,-0.2
Bucknell,21-20-0,51.2%,1.2,+0.2
USC,43-41-0,51.2%,5.2,-0.7
Jacksonville St,22-21-3,51.2%,12.6,-0.4
Radford,23-22-1,51.1%,9.2,-0.5
Lamar,23-22-2,51.1%,9.6,+1.3
Alcorn St,24-23-1,51.1%,-1.8,-0.4
SE Missouri St,24-23-0,51.1%,5.3,+2.0
Dayton,49-47-1,51.0%,8.0,+1.3
Cincinnati,49-47-2,51.0%,8.5,+0.5
Missouri St,27-26-1,50.9%,6.8,+0.8
Stanford,27-26-1,50.9%,4.2,+0.1
Delaware,28-27-3,50.9%,2.3,-1.4
Maryland,56-54-2,50.9%,9.0,+1.8
Long Beach St,28-27-1,50.9%,4.2,-0.4
UMBC,29-28-0,50.9%,7.2,+2.2
Belmont,33-32-1,50.8%,8.7,+0.1
UMass,36-35-1,50.7%,0.8,0.0
Mississippi,41-40-1,50.6%,2.2,-1.2
Kent St,41-40-4,50.6%,9.0,+0.3
Nevada,42-41-2,50.6%,7.4,+0.6
Minnesota,48-47-2,50.5%,-1.0,-0.1
Hawai'i,30-30-1,50.0%,6.3,-1.1
NW State,18-18-2,50.0%,0.4,-1.4
SF Austin,25-25-0,50.0%,14.0,+1.1
Murray St,26-26-1,50.0%,14.7,+0.8
San Jose St,44-44-1,50.0%,-2.3,-0.9
Louisiana Tech,19-19-2,50.0%,16.5,-0.2
