Team,Over Record,Over %,Under %,Total +/-
Le Moyne,14-5-0,73.7%,26.3%,+4.3
Mercyhurst,6-3-0,66.7%,33.3%,+6.8
UCSD,25-13-1,65.8%,34.2%,+7.8
SE Louisiana,34-18-1,65.4%,34.6%,+5.0
N Alabama,25-14-0,64.1%,35.9%,+7.4
Ohio St,32-18-0,64.0%,36.0%,+4.7
UMass,23-13-0,63.9%,36.1%,+3.3
North Dakota,63-36-1,63.6%,36.4%,+4.6
W Georgia,7-4-0,63.6%,36.4%,+4.0
Howard,41-24-0,63.1%,36.9%,+2.7
Iowa St,39-23-1,62.9%,37.1%,+4.5
Florida Intl,99-59-2,62.7%,37.3%,+4.5
La Salle,15-9-1,62.5%,37.5%,+3.4
Gardner-Webb,25-15-2,62.5%,37.5%,+4.8
Princeton,15-9-2,62.5%,37.5%,+4.8
Queens,16-10-1,61.5%,38.5%,+3.0
Radford,25-16-0,61.0%,39.0%,+2.0
Maine,17-11-0,60.7%,39.3%,-0.9
Wofford,79-52-2,60.3%,39.7%,+2.6
E Kentucky,100-66-1,60.2%,39.8%,+5.1
Minnesota,30-20-1,60.0%,40.0%,+2.2
Cornell,21-14-0,60.0%,40.0%,+2.7
Tarleton St,21-14-0,60.0%,40.0%,+2.5
C Arkansas,28-19-1,59.6%,40.4%,+1.5
Bradley,19-13-0,59.4%,40.6%,+3.4
Iowa,26-18-1,59.1%,40.9%,+3.2
Youngstown St,83-58-1,58.9%,41.1%,+3.7
West Virginia,54-38-3,58.7%,41.3%,+4.9
Hampton,44-31-0,58.7%,41.3%,+3.8
Baylor,48-34-0,58.5%,41.5%,+3.5
SE Missouri St,103-73-0,58.5%,41.5%,+3.3
Charlotte,55-39-3,58.5%,41.5%,+2.5
Ball St,14-10-0,58.3%,41.7%,+4.8
Fordham,14-10-1,58.3%,41.7%,+3.6
Texas A&M-CC,35-25-1,58.3%,41.7%,+1.5
Wake Forest,25-18-0,58.1%,41.9%,+1.9
Columbia,18-13-2,58.1%,41.9%,+3.1
UT Rio Grande,36-26-1,58.1%,41.9%,+1.5
UTSA,51-37-2,58.0%,42.1%,+2.1
Sacramento St,100-73-4,57.8%,42.2%,+3.7
Idaho St,105-77-2,57.7%,42.3%,+3.0
CS Fullerton,84-62-0,57.5%,42.5%,+4.2
NC Asheville,23-17-0,57.5%,42.5%,+1.8
SIU Edward,70-52-4,57.4%,42.6%,+0.8
Portland St,96-72-3,57.1%,42.9%,+3.9
LSU,20-15-0,57.1%,42.9%,+5.0
Delaware St,37-28-0,56.9%,43.1%,+3.3
Fresno St,50-38-2,56.8%,43.2%,+0.8
Saint Louis,17-13-0,56.7%,43.3%,+0.7
Lindenwood,17-13-1,56.7%,43.3%,+2.8
Lehigh,13-10-1,56.5%,43.5%,+1.1
Monmouth,52-40-1,56.5%,43.5%,+3.3
S Alabama,88-68-4,56.4%,43.6%,+3.3
Weber St,89-69-1,56.3%,43.7%,+2.2
Evansville,18-14-2,56.3%,43.8%,+5.4
Washington,96-75-0,56.1%,43.9%,+2.3
Idaho,96-75-3,56.1%,43.9%,+2.0
W Carolina,83-65-2,56.1%,43.9%,+1.9
S Utah,78-62-1,55.7%,44.3%,+1.7
Oregon,105-84-1,55.6%,44.4%,+2.7
Northwestern,15-12-2,55.6%,44.4%,+2.4
Holy Cross,16-13-1,55.2%,44.8%,-2.0
Stetson,32-26-1,55.2%,44.8%,+2.0
Chattanooga,80-65-2,55.2%,44.8%,+1.5
Old Dominion,75-61-4,55.2%,44.9%,+1.8
Mercer,33-27-1,55.0%,45.0%,+0.9
San Diego St,33-27-1,55.0%,45.0%,+1.1
Florida Atlantic,72-59-3,55.0%,45.0%,+1.1
Colorado St,28-23-2,54.9%,45.1%,+0.8
Bucknell,17-14-1,54.8%,45.2%,+2.3
Arizona,116-96-1,54.7%,45.3%,+2.7
Wyoming,29-24-2,54.7%,45.3%,+1.6
Georgia So,93-77-1,54.7%,45.3%,+1.3
Alcorn St,47-39-2,54.7%,45.4%,+3.2
Santa Clara,100-83-1,54.6%,45.4%,+2.1
Cincinnati,36-30-0,54.6%,45.5%,+3.1
Army,6-5-0,54.6%,45.5%,+1.0
Coastal Car,48-40-2,54.6%,45.5%,+1.7
N Colorado,84-70-3,54.6%,45.5%,+2.0
Presbyterian,18-15-0,54.6%,45.5%,+4.0
Montana,97-81-2,54.5%,45.5%,+2.0
George Mason,43-36-2,54.4%,45.6%,+2.3
Oakland,74-62-0,54.4%,45.6%,+2.6
Green Bay,87-73-4,54.4%,45.6%,+1.4
Georgia St,69-58-1,54.3%,45.7%,+2.1
Oral Roberts,57-48-1,54.3%,45.7%,+0.8
Kent St,19-16-1,54.3%,45.7%,+0.7
Portland,102-86-2,54.3%,45.7%,+1.2
Butler,58-49-1,54.2%,45.8%,+1.4
Loyola Mymt,97-82-1,54.2%,45.8%,+0.6
NC Greensboro,65-55-2,54.2%,45.8%,+2.5
Pittsburgh,39-33-0,54.2%,45.8%,+0.9
Creighton,33-28-0,54.1%,45.9%,+0.5
C Michigan,27-23-1,54.0%,46.0%,+0.8
VCU,34-29-0,54.0%,46.0%,+1.8
Jacksonville St,97-83-3,53.9%,46.1%,+1.1
Rhode Island,14-12-1,53.9%,46.2%,+2.5
IU Indy,57-49-0,53.8%,46.2%,+2.4
Nevada,50-43-0,53.8%,46.2%,+1.8
Florida St,44-38-0,53.7%,46.3%,-0.4
Norfolk St,44-38-1,53.7%,46.3%,-0.3
UMBC,22-19-0,53.7%,46.3%,+1.9
Kentucky,38-33-1,53.5%,46.5%,+0.5
Samford,84-73-1,53.5%,46.5%,+2.5
E Washington,100-87-3,53.5%,46.5%,+1.9
Lipscomb,39-34-1,53.4%,46.6%,+0.4
Utah St,48-42-3,53.3%,46.7%,+2.5
Miss Valley St,48-42-1,53.3%,46.7%,+1.6
Detroit Mercy,88-77-2,53.3%,46.7%,+1.0
Stanford,97-85-1,53.3%,46.7%,+1.4
Iona,91-80-1,53.2%,46.8%,+1.7
UCF,17-15-0,53.1%,46.9%,+1.0
Auburn,17-15-0,53.1%,46.9%,+1.7
McNeese,26-23-0,53.1%,46.9%,+1.0
Tennessee St,105-93-1,53.0%,47.0%,+2.3
Gonzaga,123-109-4,53.0%,47.0%,+0.8
E Tennessee St,38-34-1,52.8%,47.2%,+0.8
Indiana St,19-17-0,52.8%,47.2%,+2.9
F Dickinson,39-35-1,52.7%,47.3%,+1.4
New Orleans,49-44-1,52.7%,47.3%,-0.3
NC Central,40-36-0,52.6%,47.4%,-0.7
Denver,72-65-2,52.6%,47.5%,+0.3
Southern Miss,52-47-1,52.5%,47.5%,+1.4
California,84-76-3,52.5%,47.5%,+0.7
SF Austin,21-19-0,52.5%,47.5%,+4.1
UCSB,74-67-1,52.5%,47.5%,+0.7
Charleston,86-78-1,52.4%,47.6%,+1.1
UNLV,33-30-0,52.4%,47.6%,+2.9
CS Bakersfield,34-31-0,52.3%,47.7%,+2.4
Oklahoma,46-42-1,52.3%,47.7%,-0.9
Vanderbilt,25-23-0,52.1%,47.9%,+0.5
Belmont,52-48-0,52.0%,48.0%,+2.1
N Texas,84-78-4,51.9%,48.2%,+0.9
Elon,85-79-0,51.8%,48.2%,+1.4
Albany,15-14-0,51.7%,48.3%,+4.3
Quinnipiac,48-45-1,51.6%,48.4%,+5.5
Utah,64-60-2,51.6%,48.4%,-0.4
Drake,17-16-0,51.5%,48.5%,+0.1
Bellarmine,17-16-1,51.5%,48.5%,-0.4
SC Upstate,18-17-0,51.4%,48.6%,+0.6
Rice,56-53-2,51.4%,48.6%,-0.6
Penn,19-18-1,51.4%,48.7%,0.0
Fairfield,77-73-6,51.3%,48.7%,+0.9
N Arizona,98-93-4,51.3%,48.7%,+1.6
Incarnate Word,21-20-0,51.2%,48.8%,+1.1
Akron,22-21-2,51.2%,48.8%,-1.0
Nicholls,22-21-1,51.2%,48.8%,0.0
Northeastern,67-64-1,51.2%,48.9%,-1.0
Campbell,23-22-0,51.1%,48.9%,+0.5
Arkansas St,92-88-0,51.1%,48.9%,+1.1
Oregon St,93-89-1,51.1%,48.9%,+0.7
NC Wilmington,70-67-1,51.1%,48.9%,+1.8
Texas So,51-49-2,51.0%,49.0%,+1.3
Bryant,26-25-1,51.0%,49.0%,+2.2
Pacific,86-83-4,50.9%,49.1%,+0.4
Marquette,30-29-1,50.9%,49.2%,+1.1
UTEP,61-59-1,50.8%,49.2%,+2.0
Montana St,96-93-0,50.8%,49.2%,-0.2
Illinois Chicago,65-63-0,50.8%,49.2%,+0.5
Morgan St,33-32-2,50.8%,49.2%,+0.2
Cleveland St,73-71-3,50.7%,49.3%,+0.9
Marist,74-72-3,50.7%,49.3%,+1.3
Coppin St,38-37-1,50.7%,49.3%,-1.9
W Kentucky,84-82-2,50.6%,49.4%,+0.8
Kansas City,45-44-0,50.6%,49.4%,+0.8
J Madison,66-65-0,50.4%,49.6%,+1.7
Austin Peay,96-95-2,50.3%,49.7%,+2.7
San Francisco,95-94-4,50.3%,49.7%,+0.2
Rider,80-80-1,50.0%,50.0%,+0.4
Clemson,27-27-0,50.0%,50.0%,+1.2
Cal Poly,76-76-4,50.0%,50.0%,+2.1
