Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,4-2-0,66.7%,-17.8,+2.6
Lipscomb,85-51-2,62.5%,-6.2,+2.7
Mercyhurst,19-12-1,61.3%,-9.0,+1.8
SE Louisiana,94-62-1,60.3%,-8.8,+0.8
Colgate,51-35-3,59.3%,-8.1,+2.0
Florida A&M,119-83-0,58.9%,-11.0,+1.8
UT Arlington,114-80-4,58.8%,-6.1,+2.2
Arizona,97-69-1,58.4%,-3.0,+1.4
Tennessee,153-113-3,57.5%,-3.7,+1.9
Jacksonville St,187-140-10,57.2%,-6.8,+1.4
Miami,203-152-8,57.2%,-4.8,+1.5
Oakland,127-97-3,56.7%,-7.9,+0.7
Robert Morris,102-78-2,56.7%,-7.8,+0.6
NC Central,73-56-3,56.6%,-11.2,+0.5
Purdue FW,125-96-3,56.6%,-6.5,+0.9
N Florida,100-77-2,56.5%,-11.1,+1.2
Gardner-Webb,87-68-0,56.1%,-8.4,+1.3
Gonzaga,62-49-1,55.9%,-2.8,+2.0
Princeton,129-102-5,55.8%,-6.3,+0.8
Memphis,135-107-4,55.8%,-4.3,+1.3
Charleston,132-106-6,55.5%,-4.9,+1.6
Yale,146-118-11,55.3%,-7.3,+1.4
Norfolk St,75-61-2,55.2%,-10.4,+0.8
E Kentucky,184-151-7,54.9%,-7.9,+1.0
Army,84-69-3,54.9%,-6.9,+0.4
Hofstra,166-137-17,54.8%,-5.8,+1.3
E Tennessee St,109-90-4,54.8%,-6.5,+1.1
Jackson St,89-74-3,54.6%,-13.0,+0.3
S Carolina St,108-90-5,54.6%,-13.1,+0.6
Marquette,172-144-6,54.4%,-5.0,+0.6
NW State,100-84-3,54.4%,-12.3,+0.2
Notre Dame,194-163-5,54.3%,-4.7,+1.5
Temple,177-149-8,54.3%,-5.2,+1.1
Creighton,129-109-4,54.2%,-3.4,+1.6
Cornell,194-164-11,54.2%,-7.8,+1.2
Xavier,131-111-9,54.1%,-3.0,+1.6
Wisconsin,139-118-12,54.1%,-3.2,+1.6
Stony Brook,87-74-2,54.0%,-7.8,+0.6
Seton Hall,214-182-3,54.0%,-5.9,+0.7
UAB,168-144-6,53.9%,-4.7,+1.5
Texas A&M-CC,77-66-2,53.9%,-8.0,+1.4
W Kentucky,162-139-3,53.8%,-5.8,+1.0
Presbyterian,106-91-3,53.8%,-9.5,+0.1
Coastal Car,101-87-5,53.7%,-6.2,+0.5
Manhattan,210-181-7,53.7%,-6.8,+0.2
Saint Peter's,213-184-11,53.7%,-7.0,+0.8
Lehigh,82-71-0,53.6%,-7.3,+1.1
Providence,217-188-5,53.6%,-4.9,+1.4
Canisius,225-195-18,53.6%,-7.2,+0.5
Texas,153-133-3,53.5%,-4.8,+0.7
Kent St,148-129-7,53.4%,-4.3,+1.4
SC Upstate,117-102-3,53.4%,-9.6,+0.7
Campbell,79-69-2,53.4%,-5.6,+1.3
Kentucky,87-76-2,53.4%,-2.7,+1.9
Troy,184-161-8,53.3%,-6.3,+1.3
Wofford,185-162-3,53.3%,-7.7,+0.9
Prairie View,82-72-3,53.3%,-12.2,+0.9
Siena,198-174-6,53.2%,-6.0,+0.9
Mississippi St,182-160-11,53.2%,-6.1,+0.4
UConn,109-96-3,53.2%,-4.2,+1.1
Duke,35-31-2,53.0%,-0.9,+3.1
Hampton,114-101-1,53.0%,-8.0,+0.6
UCSD,37-33-2,52.9%,-4.5,+2.2
Radford,65-58-4,52.9%,-7.5,+1.7
Boise St,168-150-5,52.8%,-5.1,+1.0
Idaho,262-234-12,52.8%,-8.1,+0.8
N Illinois,272-243-15,52.8%,-8.9,0.0
Wright St,180-161-9,52.8%,-6.3,+0.6
Penn St,256-229-10,52.8%,-7.5,+0.7
Milwaukee,212-190-11,52.7%,-7.5,+0.7
Long Beach St,244-219-11,52.7%,-8.9,0.0
Weber St,148-133-1,52.7%,-6.9,0.0
Louisiana Tech,168-151-7,52.7%,-6.8,+0.2
E Texas A&M,40-36-2,52.6%,-10.9,-0.1
Arkansas St,203-183-10,52.6%,-6.8,+0.5
Santa Clara,215-194-14,52.6%,-7.8,+0.1
Stetson,104-94-6,52.5%,-9.9,+0.2
Kansas City,129-117-4,52.4%,-8.3,+0.9
Harvard,140-127-5,52.4%,-7.0,+0.8
Florida St,195-177-5,52.4%,-6.6,+0.5
Villanova,130-118-5,52.4%,-3.9,+1.4
N Colorado,119-108-6,52.4%,-6.9,+1.1
Butler,152-138-9,52.4%,-5.5,+0.3
Clemson,164-149-10,52.4%,-6.5,+0.4
Southern,66-60-4,52.4%,-13.1,+0.5
Omaha,132-120-2,52.4%,-9.9,-0.2
N Texas,210-191-10,52.4%,-8.8,+0.4
S Alabama,202-184-5,52.3%,-6.7,+0.5
Monmouth,114-104-4,52.3%,-8.8,+0.1
UMBC,80-73-2,52.3%,-7.2,+1.7
Oregon,161-147-4,52.3%,-5.0,+1.1
Belmont,58-53-2,52.3%,-5.6,+1.1
Georgia Tech,245-224-7,52.2%,-6.6,+0.5
Michigan St,108-99-4,52.2%,-3.8,+1.0
Saint Louis,205-188-2,52.2%,-6.7,+0.5
Dayton,133-122-3,52.2%,-3.9,+1.7
N Iowa,182-167-6,52.2%,-5.0,+0.8
Tarleton St,49-45-0,52.1%,-8.5,+1.1
Fresno St,200-184-8,52.1%,-6.3,+0.9
Miami OH,230-212-13,52.0%,-6.3,+0.8
Portland St,191-176-12,52.0%,-7.0,+0.7
Towson,208-192-10,52.0%,-8.7,+0.4
Lafayette,92-85-2,52.0%,-8.4,-0.1
South Dakota,118-109-3,52.0%,-7.9,+0.1
Niagara,212-196-4,52.0%,-6.6,+0.5
