Team,ATS Record,Cover %,MOV,ATS +/-
Indiana,45-21-3,68.2%,4.5,+2.9
Denver,44-25-2,63.8%,4.7,+3.4
Sacramento,37-24-1,60.7%,0.1,+0.9
Miami,43-30-0,58.9%,3.6,+1.1
Okla City,38-28-2,57.6%,2.1,+0.4
San Antonio,42-33-0,56.0%,5.9,+3.1
Toronto,34-27-1,55.7%,0.7,+0.6
New York,31-26-1,54.4%,-3.5,-0.8
Boston,41-35-1,54.0%,4.5,+2.5
Cleveland,38-33-0,53.5%,2.6,+0.4
Milwaukee,31-27-0,53.5%,1.3,+0.4
Charlotte,27-26-2,50.9%,-1.1,+1.6
Houston,30-29-1,50.9%,2.6,+0.7
LA Clippers,35-34-0,50.7%,-3.0,-2.9
Portland,32-33-0,49.2%,-0.9,-0.2
Chicago,29-30-0,49.2%,0.8,+0.4
LA Lakers,40-42-0,48.8%,2.4,-0.3
Golden State,34-37-0,47.9%,1.0,-2.0
Philadelphia,29-33-0,46.8%,-1.0,-0.3
Dallas,31-36-1,46.3%,-0.1,-1.4
Phoenix,32-38-1,45.7%,1.8,-0.7
Minnesota,28-34-0,45.2%,0.8,+0.9
Utah,27-33-1,45.0%,0.3,-0.4
Washington,26-32-1,44.8%,-5.5,-2.4
Atlanta,26-33-1,44.1%,-3.5,-1.7
Orlando,29-37-0,43.9%,0.8,+0.5
Brooklyn,27-35-0,43.6%,-4.7,-3.3
New Orleans,24-33-1,42.1%,-1.3,-0.1
Detroit,28-41-0,40.6%,-0.8,-1.2
Memphis,18-35-1,34.0%,-4.0,-3.9
