Rank,Hotness Score,Matchup,Time,Location
1,91.5,#4 Minnesota  at  #12 Indiana,7:00 PM,Gainbridge Fieldhouse
2,82.7,#3 Boston  at  #15 Sacramento,10:00 PM,Golden 1 Center
3,80.3,#11 Milwaukee  at  #17 Phoenix,10:00 PM,PHX Arena
4,78.1,#13 LA Lakers  at  #18 Orlando,7:00 PM,Kia Center
5,69.6,#22 Chicago  at  #7 Denver,9:00 PM,Ball Arena
6,66.3,#14 Dallas  at  #26 Brooklyn,7:30 PM,Barclays Center
7,58.3,#24 Philadelphia  at  #27 New Orleans,8:00 PM,Smoothie King Center
8,45.7,#25 Toronto  at  #30 Washington,7:00 PM,Capital One Arena
