Team,ATS Record,Cover %,MOV,ATS +/-
San Antonio,223-197-8,53.1%,6.1,+1.0
Denver,234-207-13,53.1%,4.6,+0.5
Brooklyn,218-193-6,53.0%,0.0,+0.4
Golden State,241-219-13,52.4%,4.5,+0.3
Chicago,239-218-4,52.3%,1.2,+0.4
Detroit,211-194-6,52.1%,1.4,+1.1
Utah,222-209-9,51.5%,3.8,+0.2
Dallas,211-201-8,51.2%,4.6,+0.2
Okla City,216-206-10,51.2%,2.7,+0.3
Miami,216-207-8,51.1%,3.2,+0.1
Toronto,194-186-8,51.1%,2.1,+0.1
Atlanta,212-204-2,51.0%,0.4,+0.2
New Orleans,223-215-8,50.9%,0.8,+0.5
Memphis,211-208-7,50.4%,1.5,0.0
Indiana,208-206-10,50.2%,2.7,+0.5
Portland,222-221-6,50.1%,0.6,-0.1
New York,203-204-4,49.9%,-0.9,-0.2
Boston,196-197-10,49.9%,5.3,+0.8
Houston,212-215-4,49.7%,3.1,0.0
Philadelphia,205-212-4,49.2%,-0.4,-0.4
Sacramento,204-213-16,48.9%,-0.1,+0.1
Cleveland,214-224-5,48.9%,2.2,0.0
Phoenix,233-245-8,48.7%,2.3,-0.3
LA Clippers,221-241-4,47.8%,2.3,-0.7
Charlotte,186-204-7,47.7%,-2.8,-0.9
LA Lakers,203-227-4,47.2%,2.2,-0.2
Washington,200-224-13,47.2%,-1.3,-0.5
Milwaukee,216-243-10,47.1%,1.6,-0.8
Minnesota,198-223-6,47.0%,-0.2,-0.3
Orlando,196-231-9,45.9%,-0.6,-1.1
