Team,Over Record,Over %,Under %,Total +/-
Utah,468-414-15,53.1%,46.9%,+1.5
San Antonio,331-300-11,52.5%,47.5%,+0.3
Milwaukee,447-415-11,51.9%,48.1%,+0.7
Minnesota,534-502-16,51.5%,48.5%,+1.0
Indiana,475-450-16,51.4%,48.7%,+0.7
Denver,394-375-9,51.2%,48.8%,+0.3
Atlanta,541-517-10,51.1%,48.9%,+0.7
Washington,594-571-21,51.0%,49.0%,+0.9
LA Lakers,443-428-8,50.9%,49.1%,-0.1
Toronto,486-470-7,50.8%,49.2%,+1.2
Portland,511-498-11,50.6%,49.4%,+0.1
Chicago,507-495-13,50.6%,49.4%,+0.8
Dallas,385-376-9,50.6%,49.4%,+0.8
New York,565-556-11,50.4%,49.6%,+0.5
Sacramento,553-545-22,50.4%,49.6%,+0.6
Golden State,399-394-7,50.3%,49.7%,+0.3
Memphis,492-488-6,50.2%,49.8%,0.0
LA Clippers,412-410-19,50.1%,49.9%,+0.8
Philadelphia,510-518-17,49.6%,50.4%,0.0
Phoenix,423-432-11,49.5%,50.5%,+0.3
Orlando,516-539-16,48.9%,51.1%,0.0
Houston,387-407-8,48.7%,51.3%,+1.2
Brooklyn,553-585-14,48.6%,51.4%,+0.5
Detroit,495-525-16,48.5%,51.5%,-0.1
Charlotte,581-617-16,48.5%,51.5%,-0.3
New Orleans,511-550-14,48.2%,51.8%,+0.2
Cleveland,416-453-5,47.9%,52.1%,-0.3
Boston,332-366-6,47.6%,52.4%,+0.1
Okla City,395-438-8,47.4%,52.6%,-0.4
Miami,370-416-5,47.1%,52.9%,-1.0
