Team,Over Record,Over %,Under %,Total +/-
Atlanta,30-17-1,63.8%,36.2%,+3.4
Miami,35-20-0,63.6%,36.4%,+5.1
Houston,30-18-2,62.5%,37.5%,+4.3
Cleveland,32-20-0,61.5%,38.5%,+1.5
Utah,29-20-1,59.2%,40.8%,+3.9
Golden State,34-24-0,58.6%,41.4%,+0.9
Indiana,33-24-1,57.9%,42.1%,+0.3
Denver,34-25-0,57.6%,42.4%,+3.2
Phoenix,29-22-0,56.9%,43.1%,+1.8
Washington,30-23-0,56.6%,43.4%,+0.6
San Antonio,30-23-0,56.6%,43.4%,+0.4
Memphis,31-24-0,56.4%,43.6%,+1.1
Philadelphia,27-21-1,56.3%,43.8%,+1.7
LA Lakers,29-24-0,54.7%,45.3%,+0.6
Minnesota,30-25-0,54.6%,45.5%,+2.0
Portland,28-24-3,53.9%,46.2%,+0.6
Milwaukee,28-24-0,53.9%,46.2%,+2.3
New Orleans,26-23-0,53.1%,46.9%,+1.3
Dallas,29-26-1,52.7%,47.3%,-0.9
Okla City,30-27-0,52.6%,47.4%,-0.8
Brooklyn,26-24-0,52.0%,48.0%,+0.9
Detroit,28-26-0,51.9%,48.2%,+2.3
Toronto,25-24-0,51.0%,49.0%,-2.7
New York,26-26-1,50.0%,50.0%,-0.2
Chicago,25-26-1,49.0%,51.0%,+0.6
Sacramento,24-25-1,49.0%,51.0%,+0.9
LA Clippers,24-26-2,48.0%,52.0%,+0.3
Boston,27-30-0,47.4%,52.6%,-2.4
Orlando,26-31-0,45.6%,54.4%,-1.1
Charlotte,21-31-0,40.4%,59.6%,-3.5
