Rank,Hotness Score,Matchup,Time,Location
1,98.3,#16 Illinois  at  #20 Oregon,10:00 PM,Matthew Knight Arena
2,96.4,#44 Northwestern  at  #31 Penn St,7:00 PM,Bryce Jordan Center
3,93.3,#63 Rutgers  at  #51 Indiana,8:30 PM,Simon Skjodt Assembly Hall
4,92.2,#13 Maryland  at  #97 Washington,9:30 PM,Alaska Airlines Arena at Hec Edmundson Pavilion
5,91.3,#43 Memphis  at  #92 Fla Atlantic,7:00 PM,Eleanor R. Baldwin Arena
6,90.1,#27 Purdue  at  #109 Minnesota,8:00 PM,Williams Arena
7,85.1,#120 W Kentucky  at  #76 Liberty,7:00 PM,Liberty Arena
8,79.8,#129 St. Thomas  at  #122 N Dakota St,8:00 PM,Scheels Center
9,78.2,#151 Illinois St  at  #112 Murray St,8:00 PM,CFSB Center
10,78.0,#114 LA Tech  at  #153 TX El Paso,9:00 PM,Don Haskins Center
11,77.9,#82 Oregon St  at  #174 Loyola Mymt,10:00 PM,Gersten Pavilion
12,76.7,#189 Pepperdine  at  #62 St Marys,10:00 PM,University Credit Union Pavilion
13,72.9,#119 Troy  at  #184 App State,6:30 PM,Holmes Convocation Center
14,70.1,#196 Towson  at  #124 NC-Wilmgton,7:00 PM,Trask Coliseum
15,69.3,#209 Radford  at  #118 High Point,7:00 PM,Nido and Mariana Qubein Arena
16,67.9,#137 Texas St  at  #205 Marshall,7:00 PM,Cam Henderson Center
17,67.0,#155 UCSB  at  #194 Hawaii,11:59 PM,SimpliFi Arena at Stan Sheriff Center
18,66.8,#106 Lipscomb  at  #235 Jacksonville,7:00 PM,Swisher Gymnasium
19,66.0,#160 Sam Hous St  at  #198 N Mex State,9:00 PM,Pan American Center
20,64.0,#195 Weber St  at  #172 N Colorado,8:00 PM,Bank of Colorado Arena
21,63.9,#134 WI-Milwkee  at  #232 Oakland,7:00 PM,OU Credit Union O'rena
22,63.1,#239 Hampton  at  #127 Col Charlestn,7:00 PM,TD Arena
23,63.0,#73 UC Irvine  at  #272 Cal Poly,8:00 PM,Mott Athletics Center
24,61.6,#219 Wm & Mary  at  #164 Hofstra,7:00 PM,David S. Mack Sports Complex
25,59.9,#128 Middle Tenn  at  #259 Florida Intl,7:00 PM,Ocean Bank Convocation Center (FIU)
26,59.4,#231 Delaware  at  #166 Northeastrn,7:00 PM,Matthews Arena
27,58.8,#66 San Francisco  at  #297 Pacific,10:00 PM,Alex G. Spanos Center
28,58.0,#167 Longwood  at  #242 Presbyterian,2:00 PM,Ross E. Templeton Physical Education Center
29,56.9,#323 Portland  at  #5 Gonzaga,9:00 PM,McCarthey Athletic Center
30,54.9,#221 South Dakota  at  #210 Kansas City,8:00 PM,Swinney Recreation Center
31,53.8,#154 S Alabama  at  #274 Georgia St,7:00 PM,Georgia State Convocation Center
32,53.4,#79 Santa Clara  at  #320 San Diego,10:00 PM,Jenny Craig Pavilion
33,51.5,#182 Montana St  at  #269 Idaho,9:00 PM,Idaho Central Credit Union Arena
34,51.2,#173 Drexel  at  #276 Campbell,7:00 PM,Gore Arena/Pope Convocation Center
35,51.0,#100 Arkansas St  at  #322 Old Dominion,7:00 PM,Chartway Arena at the Ted Constant Convocation Cen
36,50.6,#222 UC Davis  at  #238 CS Bakersfld,9:30 PM,Icardo Center
36,50.6,#300 S Mississippi  at  #139 James Mad,7:00 PM,Atlantic Union Bank Center
38,47.6,#227 Idaho St  at  #251 N Arizona,8:00 PM,Findlay Toyota Court at J. Lawrence Walkup Skydome
39,47.1,#213 Montana  at  #266 E Washingtn,9:00 PM,Reese Court
40,46.1,#187 UC Riverside  at  #294 Lg Beach St,10:00 PM,The Walter Pyramid
41,46.0,#171 Cal St Nrdge  at  #305 CS Fullerton,10:00 PM,Titan Gym
42,45.8,#162 Elon  at  #312 NC A&T,7:00 PM,Corbett Sports Center
43,44.1,#337 Denver  at  #132 S Dakota St,9:00 PM,First Bank & Trust Arena
44,42.9,#291 Austin Peay  at  #206 N Florida,2:00 PM,UNF Arena
45,41.1,#345 SC Upstate  at  #144 Winthrop,4:00 PM,Winthrop Coliseum
46,41.0,#159 Fla Gulf Cst  at  #339 W Georgia,7:00 PM,The Coliseum
46,41.0,#247 AR Lit Rock  at  #271 TN Martin,8:30 PM,Kathleen and Tom Elam Center
48,40.8,#217 Gard-Webb  at  #299 Charl South,1:00 PM,Buccaneer Field House
48,40.8,#253 Bucknell  at  #263 Lehigh,7:00 PM,Stabler Arena
50,38.6,#283 Army  at  #248 Colgate,7:00 PM,Cotterell Court
51,37.2,#244 Boston U  at  #295 Lafayette,7:00 PM,Kirby Sports Center
52,36.2,#338 WI-Grn Bay  at  #191 Wright St,7:00 PM,Nutter Center
53,33.5,#348 Bellarmine  at  #193 N Alabama,7:00 PM,CB&S Bank Arena at Flowers Hall
54,32.1,#256 American  at  #309 Navy,7:00 PM,Alumni Hall
55,31.9,#220 E Kentucky  at  #341 Central Ark,8:30 PM,Farris Center
56,31.8,#260 SE Missouri  at  #308 TN State,8:30 PM,Gentry Center
57,31.5,#289 Louisiana  at  #281 Coastal Car,7:00 PM,HTC Center
58,30.9,#255 Rob Morris  at  #319 Detroit,7:00 PM,Calihan Hall
59,29.3,#303 Neb Omaha  at  #280 North Dakota,8:00 PM,Betty Engelstad Sioux Center
60,29.0,#321 Stony Brook  at  #262 Monmouth,7:00 PM,OceanFirst Bank Center
61,25.9,#335 W Illinois  at  #261 SIU Edward,9:00 PM,First Community Arena at the Vadalabene Center
62,24.9,#334 UL Monroe  at  #267 GA Southern,7:00 PM,Hanner Fieldhouse
63,22.6,#306 Loyola-MD  at  #313 Holy Cross,6:00 PM,Hart Center
64,20.6,#352 Stetson  at  #270 Queens,7:00 PM,Curry Arena
65,20.3,#304 S Indiana  at  #327 TN Tech,8:30 PM,Hooper Eblen Center
66,15.2,#330 Lindenwood  at  #328 E Illinois,8:30 PM,Groniger Arena
