Team,Over Record,Over %,Under %,Total +/-
Denver,606-535-16,53.1%,46.9%,+1.3
Milwaukee,538-490-11,52.3%,47.7%,+1.1
Atlanta,557-508-10,52.3%,47.7%,+1.5
Sacramento,531-489-23,52.1%,47.9%,+1.1
Minnesota,545-520-12,51.2%,48.8%,+0.5
Phoenix,573-553-9,50.9%,49.1%,+0.6
Okla City,588-573-16,50.7%,49.4%,+0.6
San Antonio,598-586-14,50.5%,49.5%,+0.2
Portland,549-540-16,50.4%,49.6%,+0.5
Utah,538-531-19,50.3%,49.7%,+0.1
Miami,609-604-11,50.2%,49.8%,-0.1
Detroit,529-529-16,50.0%,50.0%,-0.2
LA Lakers,595-596-9,50.0%,50.0%,-0.2
New Orleans,523-532-10,49.6%,50.4%,+0.5
Brooklyn,518-529-14,49.5%,50.5%,-0.2
Indiana,539-552-14,49.4%,50.6%,-0.1
Houston,537-552-16,49.3%,50.7%,+0.3
LA Clippers,523-538-24,49.3%,50.7%,+0.2
New York,532-551-9,49.1%,50.9%,+0.3
Cleveland,532-552-10,49.1%,50.9%,+0.1
Golden State,551-572-13,49.1%,50.9%,-0.3
Toronto,552-574-11,49.0%,51.0%,+0.6
Dallas,566-591-17,48.9%,51.1%,+0.1
Washington,505-530-20,48.8%,51.2%,+0.5
Boston,593-623-8,48.8%,51.2%,-0.1
Chicago,493-537-13,47.9%,52.1%,+0.1
Memphis,502-553-10,47.6%,52.4%,-0.2
Charlotte,443-494-13,47.3%,52.7%,-0.3
Philadelphia,486-566-20,46.2%,53.8%,-1.2
Orlando,491-592-15,45.3%,54.7%,-0.7
