Team,Over Record,Over %,Under %,Total +/-
Memphis,18-5-0,78.3%,21.7%,+7.8
Cleveland,16-6-0,72.7%,27.3%,+8.5
Houston,15-9-0,62.5%,37.5%,+2.5
Utah,16-10-0,61.5%,38.5%,+5.1
Denver,16-10-0,61.5%,38.5%,+6.1
Dallas,15-10-0,60.0%,40.0%,+5.3
Phoenix,13-9-0,59.1%,40.9%,+0.9
New York,13-9-1,59.1%,40.9%,+5.0
Philadelphia,13-9-2,59.1%,40.9%,-0.8
Milwaukee,13-9-0,59.1%,40.9%,+1.4
San Antonio,11-9-0,55.0%,45.0%,-2.2
Detroit,13-12-1,52.0%,48.0%,+2.3
Atlanta,13-12-0,52.0%,48.0%,-1.8
Brooklyn,14-13-0,51.9%,48.2%,+3.1
Okla City,11-11-1,50.0%,50.0%,-3.7
Minnesota,13-13-0,50.0%,50.0%,-0.8
Sacramento,11-11-0,50.0%,50.0%,+2.0
LA Lakers,12-12-0,50.0%,50.0%,-1.6
Indiana,12-12-1,50.0%,50.0%,-4.5
Charlotte,10-10-0,50.0%,50.0%,-0.1
Miami,11-12-0,47.8%,52.2%,0.0
New Orleans,11-12-0,47.8%,52.2%,-1.9
Chicago,11-13-0,45.8%,54.2%,+2.7
Washington,10-12-0,45.5%,54.6%,-4.1
Orlando,11-14-0,44.0%,56.0%,-2.8
Toronto,10-13-0,43.5%,56.5%,-1.5
Golden State,8-13-0,38.1%,61.9%,-4.5
LA Clippers,8-14-1,36.4%,63.6%,-0.5
Portland,8-15-1,34.8%,65.2%,-8.0
Boston,8-16-0,33.3%,66.7%,-3.8
