Team,Over Record,Over %,Under %,Total +/-
Portland,3-0-0,100.0%,0.0%,+18.8
Utah,1-0-0,100.0%,0.0%,+10.0
Atlanta,13-3-0,81.3%,18.8%,+9.9
Charlotte,3-1-0,75.0%,25.0%,+14.1
Cleveland,25-11-0,69.4%,30.6%,+5.7
Toronto,2-1-0,66.7%,33.3%,+0.3
Brooklyn,3-2-0,60.0%,40.0%,-5.0
Denver,16-12-0,57.1%,42.9%,+4.7
San Antonio,8-6-0,57.1%,42.9%,+4.5
Houston,16-12-1,57.1%,42.9%,+0.2
New Orleans,5-4-1,55.6%,44.4%,+1.2
Memphis,15-12-0,55.6%,44.4%,+4.9
New York,20-17-0,54.1%,46.0%,+2.8
Milwaukee,16-14-0,53.3%,46.7%,+0.4
Miami,12-11-0,52.2%,47.8%,+1.3
Okla City,19-19-1,50.0%,50.0%,-4.0
Phoenix,13-13-0,50.0%,50.0%,+0.6
Sacramento,14-14-2,50.0%,50.0%,+0.3
Philadelphia,8-8-2,50.0%,50.0%,-1.3
Golden State,11-12-0,47.8%,52.2%,-2.2
LA Lakers,10-11-0,47.6%,52.4%,+1.7
Minnesota,16-18-0,47.1%,52.9%,-1.7
Boston,17-21-0,44.7%,55.3%,-1.6
LA Clippers,7-9-0,43.8%,56.3%,-1.6
Indiana,9-13-0,40.9%,59.1%,-6.1
Dallas,9-13-0,40.9%,59.1%,-3.4
Detroit,5-8-0,38.5%,61.5%,-1.6
Orlando,8-16-0,33.3%,66.7%,-6.2
Chicago,2-9-0,18.2%,81.8%,-7.5
