Team,Over Record,Over %,Under %,Total +/-
Washington,97-65-2,59.9%,40.1%,+3.7
Minnesota,88-60-2,59.5%,40.5%,+4.0
Toronto,89-69-1,56.3%,43.7%,+1.9
Okla City,82-69-4,54.3%,45.7%,+1.5
Boston,82-70-4,54.0%,46.1%,+2.7
Charlotte,86-75-1,53.4%,46.6%,+0.6
Indiana,81-71-3,53.3%,46.7%,+1.6
Orlando,83-73-3,53.2%,46.8%,0.0
Philadelphia,83-73-2,53.2%,46.8%,+1.0
Houston,84-74-1,53.2%,46.8%,+1.3
LA Clippers,87-77-1,53.1%,47.0%,-0.2
Atlanta,87-79-1,52.4%,47.6%,-0.3
Miami,78-71-1,52.4%,47.7%,-0.1
Denver,80-74-0,52.0%,48.1%,-0.4
LA Lakers,73-68-3,51.8%,48.2%,+1.3
New York,78-73-1,51.7%,48.3%,+0.2
Dallas,79-74-3,51.6%,48.4%,+0.7
Golden State,81-77-4,51.3%,48.7%,+1.2
San Antonio,77-76-3,50.3%,49.7%,+0.9
Utah,79-78-1,50.3%,49.7%,+1.4
New Orleans,78-77-3,50.3%,49.7%,+0.3
Phoenix,75-77-2,49.3%,50.7%,+0.1
Chicago,80-83-1,49.1%,50.9%,-1.5
Memphis,74-82-5,47.4%,52.6%,-0.4
Portland,74-85-2,46.5%,53.5%,-1.3
Sacramento,77-90-1,46.1%,53.9%,-1.2
Cleveland,76-89-2,46.1%,53.9%,-0.5
Milwaukee,74-89-1,45.4%,54.6%,-1.1
Brooklyn,69-83-2,45.4%,54.6%,+0.4
Detroit,70-92-3,43.2%,56.8%,-0.1
