Team,Over Record,Over %,Under %,Total +/-
Minnesota,242-192-5,55.8%,44.2%,+2.6
LA Lakers,231-201-4,53.5%,46.5%,+1.4
Washington,230-204-6,53.0%,47.0%,+0.8
Memphis,231-208-5,52.6%,47.4%,+1.6
Utah,231-208-8,52.6%,47.4%,+1.8
Toronto,236-213-6,52.6%,47.4%,+0.5
Charlotte,220-201-4,52.3%,47.7%,+1.1
Indiana,224-213-9,51.3%,48.7%,+0.9
Phoenix,224-214-6,51.1%,48.9%,+0.4
LA Clippers,226-218-8,50.9%,49.1%,+0.9
Chicago,217-211-6,50.7%,49.3%,+1.8
Denver,227-221-4,50.7%,49.3%,+0.3
San Antonio,220-217-8,50.3%,49.7%,-0.2
Houston,223-222-6,50.1%,49.9%,+0.7
New York,212-212-9,50.0%,50.0%,+0.3
Philadelphia,223-223-9,50.0%,50.0%,-0.1
Milwaukee,227-228-6,49.9%,50.1%,+0.5
Brooklyn,215-216-7,49.9%,50.1%,+1.7
Portland,220-222-4,49.8%,50.2%,-0.6
Cleveland,231-236-1,49.5%,50.5%,-0.2
Atlanta,224-230-5,49.3%,50.7%,+0.1
Dallas,222-230-3,49.1%,50.9%,+0.4
Orlando,209-218-7,49.0%,51.1%,-0.9
Sacramento,200-217-9,48.0%,52.0%,-0.7
Okla City,209-229-5,47.7%,52.3%,-0.8
Golden State,229-253-4,47.5%,52.5%,+0.2
Boston,223-252-4,47.0%,53.1%,-0.3
Detroit,198-225-5,46.8%,53.2%,+0.1
Miami,210-249-0,45.8%,54.3%,-2.2
New Orleans,196-235-4,45.5%,54.5%,-1.1
