Team,ATS Record,Cover %,MOV,ATS +/-
Toledo,51-31-1,62.2%,-2.8,+2.4
Mercyhurst,13-8-1,61.9%,-7.7,+1.9
St Peters,93-58-1,61.6%,-4.6,+2.4
Gard-Webb,72-45-0,61.5%,-6.7,+2.0
Lipscomb,65-41-2,61.3%,-5.8,+2.7
Providence,95-60-2,61.3%,-2.9,+2.6
Penn St,102-67-2,60.4%,-4.6,+1.9
Oakland,89-59-2,60.1%,-7.0,+1.3
SE Louisiana,79-54-1,59.4%,-9.4,+0.5
Florida A&M,95-66-0,59.0%,-11.7,+1.7
S Alabama,100-70-2,58.8%,-5.1,+1.7
Temple,86-61-5,58.5%,-5.3,+1.4
Jksnville St,87-62-5,58.4%,-5.6,+2.3
Hofstra,53-38-4,58.2%,-3.9,+2.2
S Car State,90-65-4,58.1%,-12.0,+1.7
Kentucky,33-24-1,57.9%,-1.4,+2.9
Boise St,59-43-2,57.8%,-3.1,+1.8
Seton Hall,85-62-0,57.8%,-4.7,+0.6
W Kentucky,69-51-1,57.5%,-5.0,+1.4
NC Central,56-42-3,57.1%,-9.5,+0.3
TX-Arlington,80-60-3,57.1%,-5.5,+2.6
S Dakota St,52-39-2,57.1%,-5.4,+1.7
Harvard,58-44-1,56.9%,-4.8,+1.5
Kansas St,92-70-1,56.8%,-5.8,+1.2
Colgate,36-28-2,56.3%,-7.3,+1.6
Loyola-Chi,59-46-1,56.2%,-5.0,+0.9
Portland St,91-71-6,56.2%,-5.4,+1.2
Jackson St,73-57-3,56.2%,-11.8,+1.0
Houston,32-25-0,56.1%,-2.7,+3.3
Texas,72-57-1,55.8%,-3.8,+1.6
N Florida,77-61-2,55.8%,-9.8,+1.3
Campbell,69-55-2,55.7%,-5.0,+1.9
Wisconsin,60-48-6,55.6%,-2.1,+2.5
Rob Morris,82-66-2,55.4%,-7.9,+0.3
IPFW,78-63-3,55.3%,-5.5,+0.9
Nicholls,52-42-2,55.3%,-10.7,+1.2
UC Davis,84-68-0,55.3%,-4.8,+1.8
Wichita St,43-35-5,55.1%,-5.3,+0.2
Norfolk St,54-44-0,55.1%,-9.6,+0.7
UAB,54-44-3,55.1%,-4.0,+2.1
TX A&M-CC,65-53-0,55.1%,-7.7,+1.7
Maryland BC,65-53-1,55.1%,-5.7,+2.6
Morehead St,83-68-5,55.0%,-8.0,+0.8
Army,67-55-3,54.9%,-6.0,+0.7
Notre Dame,81-67-4,54.7%,-5.1,+1.2
Santa Clara,87-72-6,54.7%,-8.0,+0.4
E Tenn St,64-53-2,54.7%,-4.8,+1.7
Maine,89-74-4,54.6%,-10.4,+0.4
Presbyterian,85-71-3,54.5%,-8.6,+0.2
Arkansas St,99-83-4,54.4%,-6.4,+0.9
Stetson,87-73-6,54.4%,-8.9,+0.8
Oregon,50-42-1,54.4%,-3.8,+0.9
American,69-58-1,54.3%,-6.5,+0.9
E Washingtn,78-66-2,54.2%,-6.8,+1.3
N Arizona,125-106-5,54.1%,-9.6,-0.2
Utah Valley,66-56-1,54.1%,-5.7,+2.0
Mississippi,80-68-1,54.1%,-4.9,+1.0
Towson,74-63-4,54.0%,-4.8,+1.0
E Kentucky,81-69-2,54.0%,-8.0,+1.0
Miami,76-65-1,53.9%,-5.9,+0.3
Chattanooga,70-60-0,53.9%,-6.5,+1.0
Manhattan,111-96-4,53.6%,-6.8,-0.1
NC-Grnsboro,61-53-3,53.5%,-4.9,+1.9
Stony Brook,69-60-1,53.5%,-8.3,+0.3
Siena,86-75-3,53.4%,-6.4,+0.3
App State,94-82-6,53.4%,-6.0,+1.2
Furman,47-41-3,53.4%,-6.9,+0.4
Cleveland St,102-89-4,53.4%,-7.8,+0.5
Clemson,63-55-4,53.4%,-3.9,+0.9
NW State,79-69-2,53.4%,-12.3,+0.4
Lehigh,64-56-0,53.3%,-7.2,+0.9
SC Upstate,96-84-2,53.3%,-9.3,+0.4
LA Tech,49-43-0,53.3%,-4.9,+0.6
Lg Beach St,98-86-3,53.3%,-9.0,-0.1
Neb Omaha,107-94-2,53.2%,-9.8,-0.4
NC-Wilmgton,75-66-6,53.2%,-6.6,+0.6
Coastal Car,84-74-5,53.2%,-6.0,+0.2
TX A&M-Com,34-30-2,53.1%,-10.2,+0.1
TX Southern,60-53-3,53.1%,-12.9,+1.6
Buffalo,69-61-3,53.1%,-7.7,+0.6
Kansas City,79-70-4,53.0%,-7.0,+1.5
UC Riverside,97-86-8,53.0%,-6.5,+0.9
Radford,53-47-4,53.0%,-6.4,+2.2
North Texas,71-63-2,53.0%,-6.5,+1.0
Oklahoma,72-64-4,52.9%,-4.3,+0.9
Troy,90-80-4,52.9%,-6.1,+1.3
Duke,18-16-2,52.9%,-0.4,+3.2
Akron,54-48-2,52.9%,-5.0,+0.6
Loyola Mymt,91-81-7,52.9%,-8.9,-0.2
Oregon St,100-89-5,52.9%,-7.7,+0.7
St Josephs,92-82-6,52.9%,-6.8,+0.5
Monmouth,83-74-3,52.9%,-8.0,+0.3
Longwood,57-51-2,52.8%,-7.2,+2.1
IL-Chicago,111-100-3,52.6%,-7.0,+0.7
Wofford,71-64-0,52.6%,-6.1,+1.1
S Florida,108-98-5,52.4%,-8.2,+0.6
GA Tech,110-100-3,52.4%,-6.6,+0.6
Vanderbilt,99-90-5,52.4%,-7.0,0.0
Niagara,110-100-2,52.4%,-6.5,+0.7
UCSD,34-31-2,52.3%,-5.2,+1.8
Texas A&M,69-63-2,52.3%,-4.8,+1.0
UC Irvine,46-42-2,52.3%,-5.0,+1.2
Cornell,81-74-3,52.3%,-6.7,+1.1
Alcorn St,71-65-3,52.2%,-15.3,-0.5
High Point,59-54-2,52.2%,-8.6,-0.8
Tennessee,48-44-1,52.2%,-3.9,+1.7
Xavier,60-55-4,52.2%,-3.7,+1.1
U Mass,85-78-1,52.2%,-6.3,+0.2
Georgia,97-89-3,52.2%,-7.4,-0.2
Liberty,25-23-1,52.1%,-7.0,+0.3
Central Ark,89-82-5,52.1%,-13.1,-0.9
Lafayette,76-70-2,52.1%,-7.7,+0.3
Brown,78-72-2,52.0%,-6.6,+1.2
Bucknell,65-60-2,52.0%,-8.0,+0.3
S Indiana,26-24-2,52.0%,-6.2,+1.9
Florida Intl,93-86-6,52.0%,-7.4,0.0
S Utah,94-87-3,51.9%,-9.2,-0.2
Dayton,41-38-2,51.9%,-2.3,+2.2
S Carolina,84-78-2,51.9%,-6.7,+0.4
Creighton,56-52-3,51.9%,-4.2,+1.2
Memphis,57-53-0,51.8%,-4.9,+0.7
Kent St,57-53-4,51.8%,-4.8,+1.4
Iona,43-40-1,51.8%,-5.9,+0.8
WI-Milwkee,87-81-3,51.8%,-6.6,+0.7
F Dickinson,74-69-0,51.8%,-8.5,+0.8
Canisius,93-87-6,51.7%,-6.0,+0.6
NJIT,78-73-3,51.7%,-9.2,+0.3
Alabama,63-59-1,51.6%,-4.2,+1.4
UCSB,48-45-1,51.6%,-5.8,+0.4
Wright St,51-48-2,51.5%,-4.9,+1.3
Sac State,102-96-5,51.5%,-7.4,0.0
Mass Lowell,52-49-1,51.5%,-6.6,+1.1
Miss State,69-65-2,51.5%,-5.2,+0.6
Southern,53-50-3,51.5%,-12.3,+0.5
Iowa St,72-68-3,51.4%,-5.6,+0.7
Belmont,37-35-2,51.4%,-5.0,+0.9
NC A&T,78-74-2,51.3%,-10.6,+0.1
Grambling St,60-57-1,51.3%,-10.7,+1.4
N Illinois,101-96-5,51.3%,-8.7,-0.2
Prairie View,62-59-3,51.2%,-11.9,+0.7
Marquette,62-59-3,51.2%,-5.5,+0.2
Marist,106-101-5,51.2%,-6.5,+0.3
Jacksonville,66-63-1,51.2%,-9.0,-0.1
Hampton,89-85-1,51.2%,-8.4,+0.1
Murray St,45-43-4,51.1%,-3.9,+1.4
Baylor,45-43-2,51.1%,-3.5,+0.8
N Colorado,68-65-4,51.1%,-7.1,+0.9
Wyoming,96-92-5,51.1%,-7.6,+0.1
St. Thomas,25-24-2,51.0%,-5.5,+2.0
Villanova,26-25-2,51.0%,-4.0,+0.1
St Bonavent,54-52-4,50.9%,-4.6,+0.3
Dartmouth,82-79-10,50.9%,-7.5,+0.5
N Kentucky,56-54-0,50.9%,-6.5,+1.1
