Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,13-5-0,72.2%,13.2,+7.8
Cleveland,13-5-0,72.2%,14.1,+4.7
Toronto,11-5-1,68.8%,-5.4,0.0
Orlando,11-5-1,68.8%,6.9,+3.7
LA Clippers,11-6-0,64.7%,4.4,+3.6
Houston,10-6-0,62.5%,9.4,+3.6
Okla City,8-5-1,61.5%,13.6,+3.5
Dallas,9-6-0,60.0%,9.1,+2.5
Portland,9-6-0,60.0%,-6.1,-1.0
LA Lakers,8-6-0,57.1%,3.4,-0.3
New York,7-6-1,53.9%,10.9,+1.9
Charlotte,9-8-0,52.9%,-4.8,+1.3
San Antonio,9-9-0,50.0%,1.4,+1.4
Miami,7-7-0,50.0%,6.1,+2.3
New Orleans,8-9-0,47.1%,-6.0,-1.6
Golden State,7-8-0,46.7%,1.8,-1.5
Denver,6-7-1,46.2%,3.4,-0.5
Chicago,7-9-0,43.8%,-6.7,-3.3
Washington,7-9-0,43.8%,-12.3,-2.4
Brooklyn,6-8-0,42.9%,-6.9,-2.4
Indiana,5-7-1,41.7%,1.3,-3.3
Atlanta,7-10-0,41.2%,-1.2,-2.3
Detroit,5-8-0,38.5%,-6.1,-3.6
Utah,5-8-0,38.5%,-9.6,-3.7
Milwaukee,5-9-1,35.7%,4.4,-2.3
Boston,6-12-0,33.3%,7.7,-2.7
Phoenix,5-12-0,29.4%,1.1,-2.4
Philadelphia,4-10-0,28.6%,-5.2,-5.5
Minnesota,4-11-0,26.7%,3.0,-3.8
Sacramento,4-13-1,23.5%,1.0,-4.1
