Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,241-184-5,56.7%,-2.0,+1.0
Boston,243-215-9,53.1%,2.8,+1.2
Toronto,228-204-9,52.8%,-1.3,+0.8
Dallas,240-220-10,52.2%,0.4,0.0
San Antonio,238-223-10,51.6%,2.5,+0.8
Okla City,239-224-9,51.6%,-1.2,-0.1
Washington,205-194-5,51.4%,-4.0,+0.2
New Orleans,216-205-8,51.3%,-3.2,+0.2
LA Clippers,251-239-6,51.2%,-0.1,+0.4
Portland,234-223-3,51.2%,-1.9,+0.3
Sacramento,230-221-11,51.0%,-3.9,-0.3
Chicago,197-190-8,50.9%,-1.2,+0.7
Miami,231-224-13,50.8%,0.1,-0.1
Detroit,221-217-9,50.5%,-3.0,-0.5
Milwaukee,210-210-6,50.0%,-1.8,-0.4
Orlando,197-199-8,49.8%,-3.0,+0.1
Indiana,210-213-4,49.7%,-2.0,-0.3
Utah,223-227-10,49.6%,-1.0,+0.2
New York,213-217-7,49.5%,-3.5,+0.3
Philadelphia,216-223-9,49.2%,-2.5,+0.5
Golden State,230-238-7,49.2%,-0.4,-0.1
Charlotte,170-177-10,49.0%,-6.3,-0.4
Cleveland,211-225-11,48.4%,-2.2,-1.0
Houston,211-227-10,48.2%,-0.7,-0.3
LA Lakers,248-270-6,47.9%,-1.6,-0.5
Minnesota,193-212-9,47.7%,-3.7,-0.4
Denver,226-249-9,47.6%,-0.6,-0.6
Atlanta,197-222-6,47.0%,-3.1,-0.5
Phoenix,203-231-7,46.8%,-2.8,-1.5
Brooklyn,194-244-3,44.3%,-5.0,-1.5
