Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,3-1-0,75.0%,-4.0,-0.5
Houston,10-4-1,71.4%,-2.3,+1.5
Minnesota,7-3-1,70.0%,2.8,+6.7
Memphis,11-6-0,64.7%,-0.6,+3.8
Toronto,27-16-1,62.8%,-5.5,+2.4
Charlotte,24-15-2,61.5%,-5.1,+2.3
Portland,27-17-1,61.4%,-5.1,+2.6
Detroit,19-14-2,57.6%,-3.0,+3.0
Atlanta,17-13-0,56.7%,-3.4,+2.9
LA Clippers,14-11-0,56.0%,-5.8,-0.1
Indiana,11-9-0,55.0%,-1.2,+4.5
LA Lakers,11-9-0,55.0%,-5.7,-1.1
Golden State,12-10-0,54.6%,-7.3,-2.5
Denver,7-6-0,53.9%,0.5,+5.0
Brooklyn,23-20-1,53.5%,-7.3,+1.5
Utah,24-22-0,52.2%,-7.5,+0.2
Okla City,1-1-0,50.0%,4.0,+6.5
Chicago,17-18-1,48.6%,-4.8,+1.7
San Antonio,15-16-0,48.4%,-4.7,+0.3
Dallas,11-12-1,47.8%,-3.1,+1.9
Milwaukee,5-6-0,45.5%,-6.7,-0.7
New Orleans,15-19-1,44.1%,-9.2,-1.7
Philadelphia,12-16-2,42.9%,-8.1,-1.5
New York,2-3-0,40.0%,-1.0,+2.7
Miami,8-12-0,40.0%,-5.6,-1.0
Washington,18-28-2,39.1%,-14.9,-3.7
Phoenix,6-10-0,37.5%,-8.8,-4.3
Sacramento,5-9-0,35.7%,-3.5,+0.2
Orlando,6-13-1,31.6%,-9.6,-3.0
Boston,0-2-0,0.0%,-8.5,-7.3
