Team,Over Record,Over %,Under %,Total +/-
Denver,299-262-8,53.3%,46.7%,+1.6
Minnesota,283-252-5,52.9%,47.1%,+0.2
Cleveland,283-256-4,52.5%,47.5%,+0.8
San Antonio,277-259-7,51.7%,48.3%,+0.5
New Orleans,268-251-4,51.6%,48.4%,+0.9
Atlanta,277-260-7,51.6%,48.4%,+1.2
Milwaukee,282-265-7,51.6%,48.5%,+1.0
Sacramento,250-237-13,51.3%,48.7%,+0.9
Toronto,288-274-6,51.3%,48.8%,+0.6
Portland,275-262-7,51.2%,48.8%,+0.7
Utah,267-262-11,50.5%,49.5%,+0.2
Indiana,278-276-5,50.2%,49.8%,+0.4
Detroit,243-246-8,49.7%,50.3%,+0.3
Brooklyn,257-264-8,49.3%,50.7%,+0.1
Phoenix,268-276-5,49.3%,50.7%,-0.2
LA Clippers,265-273-12,49.3%,50.7%,+0.4
Boston,296-305-4,49.3%,50.8%,0.0
Okla City,267-277-8,49.1%,50.9%,0.0
LA Lakers,275-286-1,49.0%,51.0%,-0.7
Houston,272-284-9,48.9%,51.1%,-0.1
Washington,252-264-10,48.8%,51.2%,+0.2
Miami,276-305-3,47.5%,52.5%,-1.0
Chicago,243-270-7,47.4%,52.6%,+0.5
Charlotte,237-264-7,47.3%,52.7%,-0.1
Memphis,251-280-6,47.3%,52.7%,-0.3
Philadelphia,254-286-7,47.0%,53.0%,-0.9
Dallas,260-294-5,46.9%,53.1%,-0.2
New York,248-281-8,46.9%,53.1%,+0.1
Orlando,241-281-6,46.2%,53.8%,-0.8
Golden State,254-302-7,45.7%,54.3%,-1.2
