Rank,Hotness Score,Matchup,Time,Location
1,90.7,#6 Minnesota  at  #12 LA Lakers,10:30 PM,Crypto.com Arena
2,89.5,#5 Denver  at  #13 Milwaukee,8:00 PM,Fiserv Forum
3,80.1,#10 Golden State  at  #18 Orlando,7:00 PM,Kia Center
4,56.7,#26 New Orleans  at  #19 Phoenix,9:00 PM,PHX Arena
5,53.0,#29 Charlotte  at  #9 Dallas,8:30 PM,American Airlines Center
