Team,ATS Record,Cover %,MOV,ATS +/-
Dallas,443-362-20,55.0%,2.1,+1.3
Golden State,452-379-15,54.4%,1.3,+1.3
Miami,457-391-19,53.9%,1.3,+0.8
Boston,445-381-8,53.9%,2.2,+1.0
Indiana,478-415-24,53.5%,0.7,+1.2
Okla City,448-393-20,53.3%,-0.2,+0.6
Denver,422-381-10,52.6%,1.7,+0.6
San Antonio,388-352-18,52.4%,2.0,+0.9
Chicago,479-438-12,52.2%,-0.7,+0.9
Sacramento,515-490-26,51.2%,-2.5,+0.2
Philadelphia,502-481-14,51.1%,-2.5,+0.4
Milwaukee,463-446-16,50.9%,-0.3,+0.2
Toronto,465-450-19,50.8%,-1.0,+0.2
Phoenix,451-438-13,50.7%,-1.1,+0.1
New York,518-508-14,50.5%,-2.7,+0.2
Utah,444-441-15,50.2%,-0.6,0.0
Memphis,460-459-13,50.1%,-1.5,+0.2
New Orleans,483-487-21,49.8%,-2.2,+0.2
Detroit,489-498-21,49.5%,-2.4,0.0
Houston,413-422-13,49.5%,0.1,+0.5
Charlotte,499-517-23,49.1%,-4.7,-0.4
Orlando,489-507-21,49.1%,-2.6,-0.2
LA Lakers,434-455-18,48.8%,-1.3,-0.4
Atlanta,478-506-11,48.6%,-2.2,-0.2
Minnesota,501-534-11,48.4%,-2.2,+0.2
LA Clippers,425-456-7,48.2%,-0.6,-0.2
Brooklyn,487-527-22,48.0%,-3.3,-0.1
Portland,449-490-9,47.8%,-2.4,-0.7
Washington,500-547-27,47.8%,-3.5,-0.2
Cleveland,417-465-15,47.3%,-1.9,-0.8
