Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,3-0-0,100.0%,8.0,+9.0
UCSD,48-32-1,60.0%,7.6,+2.6
W Georgia,6-4-0,60.0%,-11.3,-0.6
Florida A&M,52-36-0,59.1%,-3.3,+1.2
SC Upstate,59-41-3,59.0%,-1.1,+0.9
Maryland ES,40-29-2,58.0%,-6.5,-0.5
S Carolina St,55-40-3,57.9%,-1.0,+1.4
Southern,74-54-1,57.8%,3.5,+1.7
N Alabama,57-42-2,57.6%,2.8,+2.1
Mercyhurst,8-6-1,57.1%,-1.3,+1.1
Oakland,162-124-5,56.6%,2.2,+0.2
Jacksonville St,144-113-8,56.0%,1.8,+0.9
Villanova,344-270-9,56.0%,7.4,+0.8
Yale,196-155-12,55.8%,3.4,+0.9
Iowa St,258-208-7,55.4%,6.5,+1.1
Sam Houston,93-75-5,55.4%,3.8,+1.2
N Florida,78-63-3,55.3%,-1.0,+0.7
Robert Morris,84-68-0,55.3%,1.9,+0.7
Kansas City,80-65-2,55.2%,-1.0,+0.3
Longwood,75-61-1,55.2%,-0.5,+0.9
Louisiana Tech,248-202-11,55.1%,4.5,+0.6
Lipscomb,103-84-1,55.1%,1.7,+1.5
Indiana St,224-184-7,54.9%,1.5,+1.1
Utah St,315-259-9,54.9%,8.2,+1.6
Miami,256-212-11,54.7%,5.2,+0.7
Jackson St,65-54-2,54.6%,1.0,+0.5
Gardner-Webb,77-64-1,54.6%,1.7,+1.4
NC Wilmington,230-193-15,54.4%,2.4,+0.6
Purdue FW,138-116-4,54.3%,1.8,+0.7
Omaha,89-75-0,54.3%,-1.5,+0.6
UConn,333-281-10,54.2%,9.6,+0.9
Towson,157-133-4,54.1%,0.1,+0.8
Illinois Chicago,196-166-10,54.1%,-0.2,-0.2
NW State,61-52-4,54.0%,-0.2,+1.0
Colgate,96-82-1,53.9%,1.0,+1.2
Kennesaw St,55-47-2,53.9%,-1.9,+0.6
Lafayette,62-53-1,53.9%,-0.7,-0.4
Toledo,246-211-6,53.8%,4.4,+0.7
Xavier,330-283-14,53.8%,6.7,+0.7
Houston,265-228-10,53.8%,7.2,+1.2
NC Central,79-68-2,53.7%,5.8,+0.9
Canisius,152-131-7,53.7%,-1.5,-0.3
Creighton,321-277-13,53.7%,7.0,+0.6
Vermont,127-110-6,53.6%,6.8,+0.4
Davidson,263-228-9,53.6%,6.4,+0.4
Saint Peter's,159-138-5,53.5%,-0.9,+0.8
Grambling,68-59-2,53.5%,-1.9,+1.0
St Thomas,39-34-0,53.4%,4.7,+0.7
Southern Miss,198-173-8,53.4%,2.5,0.0
S Dakota St,168-147-5,53.3%,5.5,+0.9
Saint Louis,251-220-4,53.3%,2.5,+0.4
Wichita St,276-242-15,53.3%,7.0,+0.8
Tulsa,244-214-9,53.3%,4.3,+0.4
