Team,Over Record,Over %,Under %,Total +/-
Denver,121-79-2,60.5%,39.5%,+2.8
New Orleans,85-56-2,60.3%,39.7%,+2.7
Illinois St,95-63-4,60.1%,39.9%,+3.4
Oral Roberts,98-66-2,59.8%,40.2%,+2.3
Bucknell,74-50-2,59.7%,40.3%,+3.9
Furman,44-30-1,59.5%,40.5%,+1.5
NJIT,92-64-1,59.0%,41.0%,+1.3
Long Beach St,108-77-1,58.4%,41.6%,+3.4
Cornell,83-60-1,58.0%,42.0%,+4.4
Morgan St,80-58-0,58.0%,42.0%,+2.8
Boston College,124-90-4,57.9%,42.1%,+2.2
Le Moyne,26-19-0,57.8%,42.2%,+1.8
Alcorn St,82-60-0,57.8%,42.3%,+3.2
Indiana St,83-61-2,57.6%,42.4%,+2.3
Prairie View,72-53-1,57.6%,42.4%,+3.9
Bowling Green,91-67-0,57.6%,42.4%,+3.3
Syracuse,81-60-2,57.5%,42.6%,+2.7
S Dakota St,47-35-1,57.3%,42.7%,+3.5
Michigan,55-41-3,57.3%,42.7%,+1.3
Loyola MD,87-65-0,57.2%,42.8%,+1.5
Santa Clara,83-62-3,57.2%,42.8%,+2.1
Oregon St,103-77-0,57.2%,42.8%,+1.1
Clemson,60-45-3,57.1%,42.9%,+1.9
Baylor,48-36-2,57.1%,42.9%,+2.1
Montana,54-41-0,56.8%,43.2%,+1.9
SC Upstate,107-82-0,56.6%,43.4%,+1.6
South Dakota,82-63-1,56.6%,43.5%,+3.7
Seattle,62-48-2,56.4%,43.6%,+1.9
George Mason,80-62-1,56.3%,43.7%,+1.8
Nevada,49-38-1,56.3%,43.7%,+2.7
Delaware St,103-80-2,56.3%,43.7%,+2.8
Pepperdine,99-77-5,56.3%,43.8%,+3.2
UTSA,109-85-2,56.2%,43.8%,+2.8
Queens,32-25-1,56.1%,43.9%,+0.9
Toledo,46-36-1,56.1%,43.9%,+4.5
C Arkansas,102-80-4,56.0%,44.0%,+2.9
Youngstown St,94-74-0,56.0%,44.1%,+2.4
S Utah,95-75-5,55.9%,44.1%,+2.2
Fresno St,87-69-0,55.8%,44.2%,+1.8
Missouri St,78-62-0,55.7%,44.3%,+2.2
UT Rio Grande,83-66-4,55.7%,44.3%,+2.0
Delaware,95-76-0,55.6%,44.4%,+2.5
Iowa St,75-60-1,55.6%,44.4%,+2.4
Omaha,110-88-2,55.6%,44.4%,+2.1
Penn,66-53-3,55.5%,44.5%,+0.4
Tulane,97-78-0,55.4%,44.6%,+2.1
Hofstra,52-42-0,55.3%,44.7%,+1.8
Bellarmine,52-42-0,55.3%,44.7%,+3.0
Texas St,68-55-4,55.3%,44.7%,+1.7
UCSD,37-30-2,55.2%,44.8%,+2.9
Richmond,75-61-1,55.2%,44.9%,+1.2
South Carolina,86-70-3,55.1%,44.9%,+1.2
Portland St,83-68-4,55.0%,45.0%,+3.6
Oregon,45-37-1,54.9%,45.1%,+1.9
Columbia,79-65-2,54.9%,45.1%,+2.2
W Georgia,17-14-0,54.8%,45.2%,-0.5
Idaho St,114-94-3,54.8%,45.2%,+1.6
San Diego,103-85-1,54.8%,45.2%,+1.4
Rhode Island,63-52-0,54.8%,45.2%,+1.1
Seton Hall,75-62-4,54.7%,45.3%,+2.2
NC Central,58-48-0,54.7%,45.3%,+0.5
Ball St,70-58-3,54.7%,45.3%,+1.5
Green Bay,115-96-1,54.5%,45.5%,+2.4
Memphis,55-46-1,54.5%,45.5%,+3.4
Colorado St,74-62-1,54.4%,45.6%,+1.3
North Dakota,111-93-0,54.4%,45.6%,+2.8
Holy Cross,106-89-4,54.4%,45.6%,+0.5
Louisiana Tech,50-42-1,54.4%,45.7%,+0.9
SMU,44-37-0,54.3%,45.7%,+0.9
USC,63-53-1,54.3%,45.7%,+0.3
Samford,76-64-1,54.3%,45.7%,+3.9
Howard,70-59-3,54.3%,45.7%,+2.4
J Madison,71-60-0,54.2%,45.8%,+1.9
