Team,ATS Record,Cover %,MOV,ATS +/-
Wisconsin,9-1-0,90.0%,13.1,+7.1
UCSD,15-2-0,88.2%,14.9,+7.6
Florida A&M,12-2-0,85.7%,-0.2,+4.5
UAB,9-2-0,81.8%,9.5,+1.1
SE Louisiana,13-3-1,81.3%,6.5,+5.2
C Connecticut,12-3-0,80.0%,9.5,+5.8
VMI,15-4-0,79.0%,-2.8,+3.6
Robert Morris,14-4-0,77.8%,3.8,+4.5
BYU,10-3-0,76.9%,10.5,+3.9
Rutgers,3-1-0,75.0%,3.0,+0.1
Omaha,12-4-0,75.0%,2.8,+5.6
Creighton,6-2-1,75.0%,5.1,+1.9
Florida,12-4-0,75.0%,17.2,+7.4
Utah Valley,11-4-0,73.3%,7.1,+4.6
Liberty,11-4-1,73.3%,7.6,+2.5
Morgan St,8-3-0,72.7%,-1.5,+4.7
N Alabama,13-5-0,72.2%,10.9,+5.3
Drake,10-4-0,71.4%,10.1,+4.5
Wyoming,10-4-0,71.4%,0.1,+3.5
Nebraska,5-2-0,71.4%,6.7,+4.4
Dartmouth,10-4-0,71.4%,4.6,+8.8
Binghamton,12-5-0,70.6%,-2.2,+1.2
Nicholls,12-5-1,70.6%,3.4,+3.0
Michigan St,7-3-0,70.0%,12.0,+2.3
Portland St,14-6-0,70.0%,1.9,+2.9
Georgetown,7-3-1,70.0%,8.2,+6.2
Fresno St,7-3-1,70.0%,-9.8,+2.2
N Iowa,11-5-0,68.8%,6.4,+1.8
Arizona,11-5-0,68.8%,11.9,+4.0
Little Rock,11-5-0,68.8%,8.6,+6.3
Drexel,11-5-0,68.8%,1.9,+1.0
Kennesaw St,13-6-0,68.4%,2.3,+3.8
California,13-6-1,68.4%,-1.9,+0.9
Marshall,10-5-1,66.7%,3.8,+1.6
Yale,10-5-1,66.7%,10.9,+4.7
Charlotte,4-2-0,66.7%,-0.5,+3.3
Alcorn St,8-4-1,66.7%,-1.0,+4.5
Bucknell,10-5-1,66.7%,5.1,+4.5
G Washington,10-5-0,66.7%,6.9,+4.9
Duke,8-4-0,66.7%,28.0,+5.0
Washington,6-3-0,66.7%,-1.7,-0.2
SE Missouri St,8-4-0,66.7%,4.4,+5.8
UC Irvine,12-6-0,66.7%,10.6,+2.4
Rider,8-4-1,66.7%,-4.8,-0.8
Tennessee St,10-5-0,66.7%,4.5,+5.2
Chattanooga,10-5-0,66.7%,5.3,+2.1
Boise St,8-4-0,66.7%,7.8,+1.3
Hou Christian,13-7-0,65.0%,-3.2,+3.1
NC Wilmington,11-6-0,64.7%,8.1,+1.4
UC Davis,11-6-1,64.7%,-1.3,+2.1
San Jose St,11-6-1,64.7%,-4.7,0.0
Nevada,9-5-0,64.3%,7.4,+0.3
Jackson St,9-5-0,64.3%,-2.1,+0.1
Houston,9-5-0,64.3%,16.1,+1.3
Syracuse,9-5-2,64.3%,-4.8,-0.5
UCLA,7-4-0,63.6%,9.5,+0.7
Detroit Mercy,7-4-0,63.6%,-7.1,+1.0
Cleveland St,7-4-1,63.6%,0.8,+2.0
Lamar,12-7-1,63.2%,3.5,+3.3
Jacksonville St,12-7-0,63.2%,1.7,+3.6
Louisville,10-6-0,62.5%,8.0,+1.7
UC Riverside,10-6-1,62.5%,0.5,+0.1
Memphis,5-3-0,62.5%,5.6,+2.9
Georgia Tech,8-5-0,61.5%,5.5,+4.4
St Bonaventure,8-5-0,61.5%,4.2,+0.4
Vermont,8-5-0,61.5%,3.7,-0.8
VCU,8-5-0,61.5%,11.8,+1.8
Manhattan,8-5-0,61.5%,-1.2,+4.3
Norfolk St,8-5-0,61.5%,3.6,-0.4
Oregon St,11-7-0,61.1%,8.5,+4.2
Hampton,11-7-0,61.1%,0.0,+4.3
Siena,11-7-0,61.1%,-1.5,+0.8
Queens,11-7-0,61.1%,4.7,+2.6
Auburn,9-6-0,60.0%,14.1,+1.0
Jacksonville,12-8-0,60.0%,3.2,+0.7
Army,9-6-0,60.0%,-1.7,+0.6
Iona,12-8-0,60.0%,-3.1,-2.3
Maryland,6-4-0,60.0%,10.3,+2.6
UT Martin,9-6-1,60.0%,-3.1,+0.5
Missouri,9-6-0,60.0%,6.5,+3.7
Gardner-Webb,9-6-0,60.0%,-4.9,+1.3
Campbell,9-6-0,60.0%,7.0,+8.0
N Illinois,9-6-0,60.0%,-9.7,+1.3
St Thomas,6-4-0,60.0%,6.5,+1.8
Troy,10-7-0,58.8%,6.9,+1.5
Georgia St,10-7-0,58.8%,-2.1,+4.2
Alabama,10-7-0,58.8%,10.6,+1.9
Idaho St,10-7-0,58.8%,0.9,+0.6
NC Asheville,7-5-0,58.3%,-0.4,0.0
