Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,1-0-0,100.0%,-21.5,+18.5
Mercyhurst,18-10-1,64.3%,-3.6,+2.1
Florida A&M,144-109-0,56.9%,-6.6,+1.1
UCSD,75-57-2,56.8%,1.0,+1.5
NC Central,143-111-5,56.3%,2.3,+1.0
SE Louisiana,134-104-4,56.3%,-1.2,+0.3
St Thomas,66-52-2,55.9%,4.8,+1.4
Yale,324-258-17,55.7%,2.5,+1.2
Robert Morris,164-134-2,55.0%,0.3,+0.3
Utah Valley,156-129-2,54.7%,3.6,+1.6
S Carolina St,140-116-7,54.7%,-3.4,+0.8
S Dakota St,253-210-6,54.6%,3.8,+1.2
UT Arlington,211-177-9,54.4%,1.6,+0.6
Queens,50-42-3,54.4%,1.1,+0.6
Texas A&M-CC,139-118-7,54.1%,1.7,+0.7
Nevada,404-343-16,54.1%,3.7,+0.7
Colgate,147-125-4,54.0%,0.2,+1.1
Norfolk St,152-130-6,53.9%,0.1,+1.1
Villanova,475-408-12,53.8%,6.9,+0.6
NW State,131-113-7,53.7%,-2.2,+0.3
Michigan St,490-425-14,53.6%,8.7,+0.6
Sam Houston,144-125-7,53.5%,4.8,+0.6
Creighton,461-401-17,53.5%,7.1,+0.6
Cornell,305-268-12,53.2%,-0.6,+0.6
Iowa St,427-376-17,53.2%,4.4,+0.6
Lipscomb,160-141-3,53.2%,1.6,+0.5
Purdue FW,236-208-8,53.2%,0.3,+0.3
E Tennessee St,254-225-12,53.0%,4.1,+0.5
N Florida,149-132-3,53.0%,-3.2,+0.5
Davidson,385-342-14,53.0%,6.3,+0.4
Duke,504-448-19,52.9%,14.1,+0.7
Jacksonville St,298-265-16,52.9%,-0.1,+0.3
Utah St,421-377-13,52.8%,7.7,+1.1
Illinois Chicago,420-376-17,52.8%,-1.2,-0.1
Oakland,262-235-7,52.7%,0.9,-0.1
Louisiana Tech,389-349-12,52.7%,4.0,+0.2
Houston,420-377-16,52.7%,5.1,+1.1
Hampton,148-133-2,52.7%,0.2,+0.7
Wisconsin,468-421-22,52.6%,7.1,+0.7
Stony Brook,151-136-8,52.6%,-0.2,-0.1
Utah Tech,71-64-3,52.6%,-3.4,-0.1
Tarleton St,72-65-1,52.6%,1.8,+0.7
Xavier,457-413-25,52.5%,7.1,+0.7
New Mexico,420-380-19,52.5%,5.2,+0.1
Memphis,454-411-20,52.5%,7.8,+0.7
Temple,456-414-19,52.4%,3.0,+0.3
NC Wilmington,400-364-24,52.4%,0.9,+0.3
Kent St,425-387-27,52.3%,5.0,+0.5
Texas A&M,398-363-14,52.3%,2.9,-0.1
South Dakota,205-187-6,52.3%,1.2,+0.1
Gonzaga,469-428-21,52.3%,14.3,+1.2
Vermont,165-151-7,52.2%,6.1,+0.6
BYU,435-398-18,52.2%,7.6,+1.0
Wofford,355-325-9,52.2%,2.4,+0.4
San Diego St,425-389-20,52.2%,5.4,+0.5
Gardner-Webb,145-133-2,52.2%,0.2,+0.8
VCU,437-401-20,52.2%,6.3,+0.8
Jackson St,136-125-3,52.1%,-2.9,-0.1
Weber St,352-324-12,52.1%,4.4,+0.2
N Alabama,102-94-3,52.0%,0.0,+0.6
Omaha,192-177-2,52.0%,-3.0,0.0
Marquette,429-396-14,52.0%,5.5,+0.4
Penn St,409-378-21,52.0%,-0.2,+0.3
Mississippi St,416-385-26,51.9%,4.0,+0.4
Butler,441-408-23,51.9%,5.5,+0.7
Belmont,230-213-9,51.9%,5.6,+0.6
North Carolina,489-453-19,51.9%,9.2,+0.5
UAB,422-391-16,51.9%,4.8,+0.3
Monmouth,205-190-8,51.9%,-2.4,-0.1
Wichita St,412-382-23,51.9%,5.8,+0.4
Saint Peter's,337-313-14,51.9%,-2.4,+0.4
UConn,454-422-12,51.8%,8.7,+0.4
Miami,413-384-19,51.8%,3.7,+0.2
Saint Louis,423-394-10,51.8%,1.9,+0.1
Stetson,132-123-7,51.8%,-4.0,-0.1
S Alabama,383-357-13,51.8%,1.5,+0.1
Akron,412-384-15,51.8%,5.3,+0.4
Manhattan,361-337-15,51.7%,-0.4,-0.1
Stanford,444-415-20,51.7%,5.1,+0.2
UCF,291-272-8,51.7%,2.5,+0.2
Florida,445-416-17,51.7%,9.6,+0.7
Middle Tenn,373-349-14,51.7%,2.7,+0.3
Tennessee,445-417-11,51.6%,6.3,+0.4
Princeton,337-316-10,51.6%,4.5,+0.2
E Washington,361-339-13,51.6%,1.0,+0.6
Kansas City,182-171-4,51.6%,-1.8,0.0
Utah,416-391-23,51.6%,4.9,+0.3
Hofstra,351-330-21,51.5%,2.8,+0.4
N Texas,372-350-20,51.5%,0.7,+0.1
Baylor,390-367-17,51.5%,5.4,+0.6
Grand Canyon,140-132-3,51.5%,6.3,+0.6
Merrimack,88-83-3,51.5%,0.9,+0.4
Longwood,124-117-3,51.5%,-4.2,+0.9
Maryland ES,110-104-5,51.4%,-9.0,-0.7
Auburn,403-381-20,51.4%,3.7,+0.3
Vanderbilt,425-402-17,51.4%,2.7,+0.2
Kansas,482-456-14,51.4%,11.7,+0.6
Oregon,450-426-18,51.4%,5.1,+0.5
UC Irvine,404-383-23,51.3%,3.2,+0.4
Furman,332-315-9,51.3%,2.2,+0.2
NC Asheville,137-130-5,51.3%,0.2,-0.3
Tulsa,402-382-18,51.3%,3.1,0.0
Michigan,443-422-11,51.2%,4.0,+0.5
Southern,127-121-4,51.2%,-0.8,+0.4
Binghamton,127-121-4,51.2%,-4.5,+0.3
Kansas St,404-385-16,51.2%,3.4,+0.4
Towson,326-311-14,51.2%,-2.3,+0.1
UMBC,134-128-3,51.2%,-2.2,+0.9
Abl Christian,111-106-4,51.2%,3.2,+0.4
Ohio St,448-428-14,51.1%,7.3,+0.6
SC Upstate,135-129-8,51.1%,-3.2,0.0
UTEP,386-369-19,51.1%,2.8,-0.1
Navy,140-134-3,51.1%,-0.4,+0.4
Boise St,405-388-13,51.1%,4.7,+0.7
Saint Mary's,414-397-14,51.1%,6.9,+0.3
Santa Clara,399-383-19,51.0%,0.7,-0.1
Long Beach St,400-384-17,51.0%,-1.2,-0.1
Presbyterian,126-121-6,51.0%,-4.7,-0.5
Ohio,408-392-11,51.0%,2.8,0.0
Georgia Tech,411-395-9,51.0%,1.4,0.0
Milwaukee,388-373-22,51.0%,0.3,0.0
St Bonaventure,390-375-19,51.0%,0.6,-0.1
Louisville,440-423-23,51.0%,7.3,+0.4
Saint Joseph's,416-400-20,51.0%,1.8,+0.3
W Kentucky,422-406-15,51.0%,3.7,0.0
Maryland,423-407-18,51.0%,7.3,+0.2
Arkansas St,367-354-17,50.9%,1.5,+0.1
Arizona,469-453-14,50.9%,9.5,+0.6
Green Bay,389-376-22,50.9%,-0.2,-0.1
Wright St,391-378-21,50.9%,2.5,+0.3
Liberty,154-149-6,50.8%,2.2,-0.3
Bucknell,154-149-3,50.8%,1.9,+0.3
Maine,123-119-4,50.8%,-2.9,-0.3
Kentucky,467-452-21,50.8%,10.0,+0.4
Valparaiso,284-275-14,50.8%,3.1,+0.1
Toledo,410-397-12,50.8%,2.2,+0.1
Dayton,425-412-17,50.8%,5.3,+0.5
Lafayette,131-127-2,50.8%,-1.7,-0.7
Drake,395-383-19,50.8%,1.0,+0.2
Indiana St,407-395-16,50.8%,0.0,+0.2
Buffalo,386-375-12,50.7%,0.5,+0.3
E Kentucky,328-319-14,50.7%,0.7,-0.2
Clemson,400-389-14,50.7%,4.3,+0.3
Coastal Car,157-153-7,50.7%,1.6,-0.1
Boston U,162-158-7,50.6%,1.1,-0.1
UCLA,454-443-17,50.6%,5.8,+0.2
Prairie View,126-123-8,50.6%,-5.5,+0.3
N Iowa,404-395-18,50.6%,2.7,0.0
Charleston,348-341-13,50.5%,5.1,+0.1
George Mason,403-395-20,50.5%,2.7,+0.4
Syracuse,441-434-15,50.4%,6.4,+0.1
Campbell,128-126-3,50.4%,-2.4,+0.5
Seton Hall,400-394-12,50.4%,2.2,+0.1
Georgia,409-403-11,50.4%,0.5,+0.2
Mississippi,407-401-14,50.4%,3.4,-0.5
Niagara,362-357-11,50.4%,-0.8,0.0
Southern Miss,370-365-16,50.3%,0.7,-0.4
UNLV,374-369-14,50.3%,4.4,-0.1
UCSB,379-374-20,50.3%,3.1,-0.2
App State,338-334-16,50.3%,1.9,+0.1
Tennessee St,330-326-11,50.3%,-2.4,-0.2
USC,436-431-10,50.3%,2.6,+0.2
Siena,358-354-21,50.3%,0.6,+0.2
Mercer,187-185-6,50.3%,0.4,-0.2
Brown,286-283-12,50.3%,-2.1,+0.2
Virginia,401-397-17,50.3%,5.0,-0.3
Illinois,433-429-25,50.2%,6.4,+0.5
Purdue,436-432-21,50.2%,6.8,+0.5
UC Davis,250-248-11,50.2%,-2.0,-0.2
N Colorado,253-251-12,50.2%,0.6,+0.2
St John's,405-402-18,50.2%,1.8,+0.1
Jacksonville,140-139-5,50.2%,-1.0,+0.1
Florida St,408-405-17,50.2%,2.9,-0.3
UC Riverside,317-315-16,50.2%,-2.9,-0.3
Drexel,336-334-21,50.2%,1.1,0.0
Canisius,340-338-21,50.2%,-2.4,-0.6
Loyola Chi,386-384-25,50.1%,1.3,0.0
Oklahoma St,409-408-15,50.1%,5.1,+0.3
S Illinois,408-407-25,50.1%,1.9,-0.2
Hou Christian,115-115-3,50.0%,-6.2,-0.8
Alabama,416-416-18,50.0%,4.7,+0.3
UL Monroe,259-259-8,50.0%,-3.1,-0.1
N Illinois,369-369-16,50.0%,-3.1,-0.2
C Arkansas,113-113-8,50.0%,-6.6,-1.1
Lehigh,137-137-1,50.0%,0.1,+0.2
Boston College,387-388-22,49.9%,-0.2,-0.1
Morehead St,336-337-19,49.9%,1.0,0.0
Idaho,354-355-15,49.9%,-2.6,+0.1
N Kentucky,158-159-2,49.8%,2.8,+0.4
California,424-427-17,49.8%,0.8,-0.5
Oklahoma,409-412-14,49.8%,5.7,+0.3
Troy,274-276-11,49.8%,0.6,+0.2
Northwestern,385-388-15,49.8%,0.0,+0.1
Missouri St,403-406-19,49.8%,2.6,+0.1
Army,131-132-5,49.8%,-3.5,-1.1
Chattanooga,341-344-15,49.8%,2.7,-0.3
Portland St,324-327-17,49.8%,1.2,0.0
Evansville,384-388-23,49.7%,-1.9,-0.8
Washington,425-430-15,49.7%,2.1,-0.1
Seattle,164-166-2,49.7%,1.2,+0.5
Nebraska,382-387-12,49.7%,0.7,-0.1
Indiana,429-435-16,49.7%,4.6,-0.1
FGCU,138-140-2,49.6%,1.1,+0.1
CS Northridge,339-344-9,49.6%,-0.6,-0.3
Richmond,395-401-22,49.6%,2.3,+0.2
Kennesaw St,129-131-4,49.6%,-5.5,-0.3
F Dickinson,131-133-1,49.6%,-3.1,+0.4
Louisiana,364-370-23,49.6%,2.2,+0.1
Pittsburgh,403-410-22,49.6%,5.3,0.0
Air Force,343-349-11,49.6%,-1.5,-0.3
American,171-174-4,49.6%,-1.0,-0.2
Austin Peay,344-351-21,49.5%,0.6,-0.1
Denver,345-352-16,49.5%,-1.7,-0.3
San Francisco,386-394-17,49.5%,1.9,+0.2
UTSA,182-186-7,49.5%,-0.9,+0.3
High Point,133-136-2,49.4%,0.9,-0.9
Miami OH,395-404-18,49.4%,0.3,-0.1
West Virginia,421-431-11,49.4%,4.4,+0.1
N Arizona,330-338-14,49.4%,-0.9,-0.4
Georgia So,322-330-15,49.4%,0.7,-0.2
Tenn Tech,322-330-20,49.4%,0.1,-0.5
St Francis PA,119-122-3,49.4%,-3.8,-0.5
UMass Lowell,114-117-4,49.4%,0.9,-0.2
Bethune,110-113-7,49.3%,-3.6,-0.4
Penn,332-341-16,49.3%,1.2,-0.1
Oregon St,387-398-14,49.3%,-1.1,-0.3
Colorado St,376-387-18,49.3%,2.9,+0.4
Mt St Mary's,136-140-4,49.3%,-2.5,+0.1
Providence,404-416-15,49.3%,2.5,+0.3
Lamar,134-138-6,49.3%,0.2,+0.3
Virginia Tech,387-399-10,49.2%,2.1,+0.1
