Team,Over Record,Over %,Under %,Total +/-
Philadelphia,24-8-1,75.0%,25.0%,+5.6
Sacramento,21-8-0,72.4%,27.6%,+5.2
Miami,23-11-0,67.7%,32.4%,+6.0
Portland,22-11-0,66.7%,33.3%,+7.1
San Antonio,22-11-0,66.7%,33.3%,+6.8
Brooklyn,19-11-0,63.3%,36.7%,+5.8
Boston,24-17-2,58.5%,41.5%,+2.9
Indiana,21-15-2,58.3%,41.7%,+7.0
New York,15-11-3,57.7%,42.3%,+4.5
New Orleans,16-12-0,57.1%,42.9%,+2.0
Memphis,16-12-1,57.1%,42.9%,+4.5
Golden State,22-17-0,56.4%,43.6%,+0.4
Toronto,18-14-0,56.3%,43.8%,+2.7
Washington,17-14-0,54.8%,45.2%,+4.6
Orlando,19-16-0,54.3%,45.7%,-0.3
Atlanta,16-14-2,53.3%,46.7%,+3.7
Phoenix,17-16-1,51.5%,48.5%,-0.9
Milwaukee,18-17-0,51.4%,48.6%,-2.2
Charlotte,16-16-0,50.0%,50.0%,-1.2
LA Lakers,18-19-0,48.7%,51.4%,0.0
Cleveland,18-21-2,46.2%,53.9%,-1.3
Chicago,14-17-1,45.2%,54.8%,-2.5
Detroit,13-16-2,44.8%,55.2%,-2.6
LA Clippers,15-20-2,42.9%,57.1%,+0.6
Houston,15-20-0,42.9%,57.1%,+1.0
Minnesota,14-19-0,42.4%,57.6%,-3.0
Utah,13-18-0,41.9%,58.1%,-0.5
Denver,15-22-0,40.5%,59.5%,-3.8
Dallas,13-20-0,39.4%,60.6%,-1.9
Okla City,12-22-1,35.3%,64.7%,-5.0
