Rank,Hotness Score,Matchup,Time,Location
1,92.1,#5 New York  at  #11 Milwaukee,8:00 PM,Fiserv Forum
2,90.0,#8 LA Clippers  at  #7 Golden State,11:00 PM,Chase Center
3,60.2,#25 Charlotte  at  #12 Miami,7:30 PM,Kaseya Center
4,58.3,#24 Sacramento  at  #1 Okla City,8:00 PM,Paycom Center
5,56.7,#15 Philadelphia  at  #29 Washington,7:00 PM,Capital One Arena
