Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,92-69-5,57.1%,4.3,+2.0
Indiana,81-64-3,55.9%,2.1,+3.0
Miami,93-75-2,55.4%,2.6,+1.4
Chicago,75-63-5,54.4%,-1.5,+1.1
Brooklyn,86-76-4,53.1%,-1.1,+1.3
Portland,79-71-3,52.7%,-0.3,+0.4
Golden State,109-99-7,52.4%,5.2,-0.3
New Orleans,82-76-2,51.9%,0.6,+1.5
Utah,84-79-4,51.5%,2.2,0.0
New York,82-79-0,50.9%,-1.1,+0.5
Houston,82-79-1,50.9%,2.7,+0.5
Milwaukee,87-86-6,50.3%,3.3,-0.2
Boston,91-90-6,50.3%,4.4,-0.3
Denver,80-80-4,50.0%,2.8,+0.1
Philadelphia,86-87-4,49.7%,1.3,+0.2
Detroit,74-75-4,49.7%,-2.4,+1.0
San Antonio,74-75-2,49.7%,2.0,+1.0
Cleveland,88-90-2,49.4%,1.6,-0.3
Memphis,78-81-4,49.1%,0.6,+1.4
LA Lakers,76-79-1,49.0%,0.2,-0.2
Dallas,72-76-4,48.7%,0.4,+0.4
Atlanta,73-80-0,47.7%,-0.9,-0.2
Toronto,77-85-3,47.5%,1.7,-0.5
LA Clippers,80-90-2,47.1%,1.6,-1.7
Washington,70-79-1,47.0%,-4.5,-2.4
Orlando,67-77-1,46.5%,-4.0,-1.9
Sacramento,71-84-5,45.8%,-2.8,-1.0
Minnesota,69-83-1,45.4%,0.8,-0.1
Charlotte,58-79-3,42.3%,-4.2,-2.6
Phoenix,60-94-3,39.0%,-3.5,-3.0
