Team,ATS Record,Cover %,MOV,ATS +/-
W Georgia,3-1-0,75.0%,-12.3,+3.5
Merrimack,28-12-2,70.0%,-1.9,+2.8
TX A&M-CC,37-16-1,69.8%,-3.3,+3.0
Utah Tech,20-10-0,66.7%,-5.0,+2.5
Mercyhurst,2-1-1,66.7%,-21.2,+1.5
SC Upstate,31-18-3,63.3%,-6.1,+1.5
Weber St,56-33-4,62.9%,2.9,+2.6
Boston U,42-25-1,62.7%,-0.6,+1.9
TX-Arlington,42-25-2,62.7%,0.0,+2.0
LIU,18-11-0,62.1%,-6.0,+2.9
Florida A&M,31-19-0,62.0%,-10.4,+3.1
Sam Hous St,43-27-3,61.4%,0.0,+1.8
South Dakota,55-35-3,61.1%,0.1,+2.0
Michigan St,159-102-4,60.9%,11.3,+1.9
NW State,31-21-1,59.6%,-7.0,+0.3
Middle Tenn,74-51-3,59.2%,0.8,+1.3
Abl Christian,26-18-0,59.1%,-2.3,+2.4
Baylor,95-66-5,59.0%,7.2,+1.9
Norfolk St,33-23-5,58.9%,-4.8,+1.3
Lipscomb,41-29-0,58.6%,-0.5,+2.3
VCU,100-71-1,58.5%,6.1,+2.0
Kansas City,43-31-1,58.1%,-3.9,+1.6
NC-Wilmgton,72-52-4,58.1%,0.0,+1.2
TX-Pan Am,29-21-0,58.0%,-7.4,+2.2
Cal Poly,62-45-2,57.9%,-4.8,+0.7
Iowa St,95-69-2,57.9%,5.3,+1.9
TX A&M-Com,11-8-0,57.9%,-9.7,+1.4
Delaware,59-43-2,57.8%,0.8,0.0
Beth-Cook,26-19-1,57.8%,-7.5,+1.0
NC Central,34-25-2,57.6%,-5.9,+1.2
Arizona,89-66-3,57.4%,12.0,+1.7
Gard-Webb,31-23-0,57.4%,-3.9,+1.8
Troy,55-41-2,57.3%,0.2,+0.8
Longwood,24-18-0,57.1%,-9.2,+1.6
Auburn,96-72-8,57.1%,6.7,+2.0
Maine,33-25-2,56.9%,-5.4,-0.6
Holy Cross,29-22-0,56.9%,-1.2,+1.2
Winthrop,29-22-1,56.9%,2.3,+1.3
Hofstra,58-44-2,56.9%,1.9,+1.7
New Mexico,112-85-4,56.9%,5.2,+1.0
Seton Hall,134-102-3,56.8%,3.5,+1.3
Coastal Car,21-16-2,56.8%,-1.7,+1.8
VMI,38-29-4,56.7%,-8.0,+0.1
S Dakota St,51-39-2,56.7%,-1.0,+1.4
N Colorado,64-49-1,56.6%,-4.3,+1.2
Southern,30-23-0,56.6%,-6.2,+1.4
Drexel,69-53-5,56.6%,1.3,+1.4
Liberty,26-20-1,56.5%,-0.7,-0.3
Villanova,139-107-0,56.5%,6.6,+0.8
N Arizona,70-54-1,56.5%,-2.1,+1.4
N Florida,35-27-0,56.5%,-7.1,+0.8
Wright St,89-69-3,56.3%,0.5,+0.8
TX Christian,98-76-4,56.3%,4.0,+2.1
Kent St,85-66-3,56.3%,4.1,+0.8
Incar Word,18-14-1,56.3%,-10.0,-0.2
NJIT,32-25-0,56.1%,-6.2,+0.2
Binghamton,28-22-0,56.0%,-5.8,+2.1
S Florida,126-99-7,56.0%,-0.3,+0.8
Arkansas St,90-72-3,55.6%,-0.9,+1.3
SE Louisiana,25-20-1,55.6%,-6.9,-0.2
Rob Morris,30-24-0,55.6%,-2.6,-0.3
IPFW,56-45-1,55.5%,-4.1,+0.5
E Kentucky,56-45-2,55.5%,-1.9,+0.1
Yale,46-37-1,55.4%,0.3,+2.2
Portland St,67-54-2,55.4%,-0.7,+2.0
S Mississippi,69-56-4,55.2%,-0.8,+0.2
Florida,112-91-4,55.2%,12.0,+1.9
Maryland BC,27-22-0,55.1%,-4.5,+1.0
Prairie View,27-22-2,55.1%,-12.6,+1.6
E Tenn St,49-40-2,55.1%,1.9,+1.4
UC Davis,55-45-1,55.0%,-4.2,+0.8
Utah St,91-75-2,54.8%,5.8,+1.3
Xavier,125-103-8,54.8%,6.7,+0.8
Purdue,125-103-5,54.8%,7.0,+1.4
UL Monroe,57-47-0,54.8%,-5.2,+0.1
Utah Valley,23-19-0,54.8%,-0.1,+2.0
Fairfield,98-81-4,54.8%,0.1,+0.9
Penn St,124-103-4,54.6%,-0.1,+0.9
Belmont,42-35-1,54.6%,3.5,+0.1
Loyola-Chi,90-75-3,54.6%,1.8,+1.0
Georgia St,48-40-1,54.6%,1.4,+1.2
CS Bakersfld,24-20-2,54.6%,-4.3,+1.6
Colgate,32-27-0,54.2%,-2.4,+0.5
Miami (OH),84-71-3,54.2%,1.0,+0.8
Kansas,110-93-4,54.2%,13.9,+1.3
Santa Clara,91-77-7,54.2%,0.4,+0.6
Boise St,91-77-7,54.2%,5.2,+1.6
St Peters,85-72-5,54.1%,-3.9,-0.2
Miss State,93-79-7,54.1%,5.4,+0.6
Saint Louis,107-91-0,54.0%,2.8,+1.5
Manhattan,101-86-4,54.0%,-0.6,+0.5
Jacksonville,28-24-0,53.9%,-4.0,+0.6
Harvard,56-48-2,53.9%,0.8,+0.8
Oregon,85-73-4,53.8%,7.7,+0.9
Army,22-19-0,53.7%,-5.3,-0.3
Youngs St,66-57-5,53.7%,-3.3,+0.6
WI-Grn Bay,81-70-2,53.6%,-1.2,+0.1
Toledo,74-64-3,53.6%,-0.4,-0.9
Idaho,67-58-1,53.6%,-5.9,+1.2
SIU Edward,38-33-0,53.5%,-9.5,+2.3
Indiana St,92-80-2,53.5%,-0.6,+0.7
Mass Lowell,31-27-1,53.5%,-3.4,-0.3
Stony Brook,31-27-3,53.5%,-1.5,+0.4
Houston,109-95-3,53.4%,6.0,+1.6
Dartmouth,39-34-3,53.4%,-5.6,+0.6
Oklahoma,79-69-4,53.4%,6.7,+1.2
WI-Milwkee,87-76-3,53.4%,-2.3,-0.5
Valparaiso,64-56-5,53.3%,2.0,+0.2
Oklahoma St,106-93-4,53.3%,5.7,+1.0
UCLA,82-72-3,53.3%,9.4,+1.3
Maryland ES,33-29-0,53.2%,-12.0,-1.7
BYU,101-89-2,53.2%,6.7,+0.1
E Washingtn,70-62-0,53.0%,-3.3,+1.1
Fla Atlantic,53-47-4,53.0%,-3.8,+0.6
Gonzaga,90-80-6,52.9%,13.1,+0.9
UCSD,18-16-1,52.9%,-11.0,+0.9
Providence,136-121-4,52.9%,3.0,+1.4
Temple,127-113-3,52.9%,3.4,+0.6
Ohio St,128-114-4,52.9%,8.6,+1.2
Vermont,37-33-1,52.9%,4.7,+0.4
Samford,57-51-3,52.8%,-2.0,+1.0
Nevada,79-71-3,52.7%,4.0,+1.9
Creighton,99-89-3,52.7%,7.1,+1.0
N Alabama,20-18-1,52.6%,-8.3,+0.4
Wichita St,102-92-5,52.6%,5.9,+1.1
UNLV,104-94-1,52.5%,4.2,+0.5
Vanderbilt,95-86-3,52.5%,4.5,+1.2
Tulsa,96-87-3,52.5%,4.3,+0.4
GA Tech,119-108-1,52.4%,1.7,+0.1
Alabama St,22-20-0,52.4%,-8.7,-1.1
S Illinois,88-80-2,52.4%,2.8,+0.1
Northeastrn,44-40-1,52.4%,0.1,+1.4
Lafayette,22-20-1,52.4%,-4.0,-1.7
Montana St,68-62-6,52.3%,-3.4,-0.8
Kansas St,92-84-1,52.3%,3.3,+0.8
Montana,70-64-0,52.2%,0.4,-0.2
UAB,82-75-3,52.2%,5.5,+0.7
Nebraska,107-98-4,52.2%,0.8,+0.4
Princeton,61-56-0,52.1%,3.6,+0.7
S Alabama,74-68-1,52.1%,0.0,-0.1
Loyola Mymt,75-69-6,52.1%,-3.2,+0.3
Clemson,102-94-5,52.0%,4.6,+0.1
Kentucky,102-94-7,52.0%,11.4,+1.0
S Carolina,102-94-4,52.0%,2.0,+0.6
Wash State,77-71-2,52.0%,0.7,+0.4
W Kentucky,90-83-3,52.0%,3.7,+0.9
Illinois St,81-75-3,51.9%,2.7,+0.5
N Dakota St,41-38-0,51.9%,-2.0,+1.0
Bowling Grn,82-76-2,51.9%,0.2,+0.7
LA Tech,70-65-1,51.9%,2.1,-0.6
Lg Beach St,86-80-2,51.8%,-4.9,-0.2
Morehead St,72-67-0,51.8%,-2.4,+0.2
Citadel,60-56-1,51.7%,-10.8,-0.8
N Iowa,76-71-4,51.7%,1.4,+0.2
Akron,76-71-1,51.7%,3.9,+0.5
North Texas,61-57-3,51.7%,0.3,+1.1
Quinnipiac,47-44-4,51.7%,-0.6,+1.1
Denver,96-90-6,51.6%,-3.6,-0.3
W Michigan,80-75-7,51.6%,-0.3,+0.6
UC Riverside,65-61-6,51.6%,-6.0,-0.1
Maryland,118-111-6,51.5%,8.3,0.0
Coppin St,34-32-2,51.5%,-13.2,-0.8
IL-Chicago,86-81-4,51.5%,-2.5,-0.9
N Carolina,138-130-2,51.5%,10.9,+0.6
Notre Dame,122-115-6,51.5%,5.3,-0.1
Loyola-MD,70-66-1,51.5%,-4.8,+0.1
Texas,90-85-4,51.4%,8.1,+0.1
Wyoming,92-87-2,51.4%,0.9,-0.2
Duke,148-140-7,51.4%,14.2,0.0
Pittsburgh,118-112-4,51.3%,5.8,+0.6
Colorado,100-95-4,51.3%,4.3,+1.3
W Carolina,61-58-6,51.3%,-5.1,+0.3
Alabama,82-78-4,51.3%,6.3,+0.5
New Orleans,62-59-2,51.2%,-5.8,-0.3
Michigan,130-124-2,51.2%,3.6,0.0
Cal St Nrdge,65-62-4,51.2%,-3.2,-1.0
Lehigh,23-22-0,51.1%,-1.8,+1.2
Geo Mason,93-89-1,51.1%,2.1,+0.4
Texas Tech,96-92-1,51.1%,4.6,0.0
Mt St Marys,25-24-0,51.0%,-5.2,-0.4
Miami,106-102-5,51.0%,4.1,-0.1
Lamar,27-26-1,50.9%,-2.7,0.0
N Kentucky,28-27-0,50.9%,1.4,+1.9
Northwestern,112-108-6,50.9%,0.2,+0.4
Illinois,123-119-6,50.8%,4.7,+0.3
NC State,123-119-5,50.8%,4.2,+0.3
TX El Paso,62-60-3,50.8%,3.0,+0.2
Rhode Island,101-98-3,50.8%,1.1,+0.3
VA Tech,110-107-3,50.7%,2.5,+0.7
Washington,87-85-3,50.6%,4.4,+0.2
Towson,51-50-2,50.5%,-3.5,+0.4
Col Charlestn,64-63-1,50.4%,4.1,+0.3
Rice,75-74-3,50.3%,-2.2,+0.1
UC Irvine,75-74-4,50.3%,-0.2,+0.4
Evansville,80-79-6,50.3%,-2.9,-0.9
San Diego St,96-95-8,50.3%,3.7,-0.4
Marquette,103-102-6,50.2%,4.6,-0.5
Butler,106-105-4,50.2%,3.6,-0.3
Connecticut,112-111-2,50.2%,9.5,+0.3
Rutgers,122-121-6,50.2%,-1.0,-0.4
U Mass,102-102-3,50.0%,0.3,0.0
Chattanooga,71-71-1,50.0%,-0.7,0.0
Cal Baptist,28-28-1,50.0%,-0.4,+1.2
Alcorn St,22-22-2,50.0%,-11.0,-0.4
Old Dominion,69-69-4,50.0%,3.2,-0.1
Seattle,35-35-0,50.0%,-2.8,+1.5
Niagara,78-78-5,50.0%,-1.8,-0.3
Nicholls,20-20-1,50.0%,-8.4,+1.0
Bellarmine,10-10-1,50.0%,-11.0,+1.3
St Fran (PA),19-19-1,50.0%,-6.6,-2.5
Utah,77-77-4,50.0%,5.3,-0.4
Grambling St,25-25-1,50.0%,-11.6,+0.3
NC-Asheville,20-20-0,50.0%,-4.5,-1.5
Le Moyne,6-6-1,50.0%,-15.4,+1.6
S Indiana,5-5-0,50.0%,-6.4,-0.6
Virginia,108-109-3,49.8%,5.7,-0.2
Iona,102-103-4,49.8%,3.9,+0.6
St Josephs,104-105-4,49.8%,2.4,+1.0
St Bonavent,93-94-5,49.7%,0.6,-0.2
Stanford,89-90-4,49.7%,5.0,+0.4
St Marys,75-76-2,49.7%,6.6,+0.5
San Diego,76-77-2,49.7%,-1.2,+0.6
Texas A&M,71-72-2,49.7%,3.2,-0.2
Wisconsin,132-134-6,49.6%,7.0,+0.7
Cornell,53-54-2,49.5%,-3.7,-0.2
S Utah,46-47-0,49.5%,-4.5,-0.4
Drake,79-81-3,49.4%,-0.6,+0.3
S Car State,33-34-1,49.3%,-8.4,-0.2
TN State,64-66-2,49.2%,-7.4,-1.6
TX Southern,31-32-4,49.2%,-8.0,-0.3
TN Martin,59-61-2,49.2%,-5.0,-1.2
CS Fullerton,58-60-4,49.2%,-2.1,-0.4
Texas St,29-30-2,49.2%,-3.6,+0.1
NC A&T,28-29-0,49.1%,-8.9,+0.4
Davidson,81-84-3,49.1%,4.1,-0.3
Tennessee,100-104-4,49.0%,7.0,+0.6
Mississippi,74-77-3,49.0%,5.1,-0.9
Indiana,122-127-3,49.0%,3.1,-0.6
Hawaii,72-75-3,49.0%,3.2,+0.3
Stetson,23-24-1,48.9%,-6.8,-1.0
Bucknell,23-24-1,48.9%,1.7,-1.3
Colorado St,90-94-4,48.9%,2.0,+0.1
Dayton,102-107-6,48.8%,5.0,-0.2
Campbell,20-21-1,48.8%,-4.0,+1.1
Central Conn,20-21-0,48.8%,-2.8,-1.6
Cincinnati,117-123-6,48.8%,8.5,+0.7
Air Force,77-81-2,48.7%,-0.9,+0.5
Ohio,75-79-1,48.7%,0.4,-1.0
App State,74-78-3,48.7%,-1.4,-0.7
Georgetown,92-97-6,48.7%,4.3,0.0
Murray St,55-58-2,48.7%,6.6,+1.7
Louisiana,66-70-5,48.5%,0.4,-0.3
Morgan St,32-34-0,48.5%,-6.3,-2.6
Georgia,96-102-2,48.5%,1.4,-0.3
American,32-34-0,48.5%,-4.2,-2.0
Syracuse,106-113-5,48.4%,7.5,+0.4
Missouri,89-95-9,48.4%,5.6,+0.4
High Point,27-29-2,48.2%,-2.8,-1.0
Oral Roberts,52-56-2,48.2%,1.3,+1.2
Fordham,103-111-2,48.1%,-4.7,-0.1
Wake Forest,114-123-3,48.1%,2.2,-0.6
Buffalo,74-80-3,48.1%,-1.1,+0.2
Oregon St,61-66-8,48.0%,0.7,-1.3
N Mex State,71-77-2,48.0%,1.8,+0.2
Marist,82-89-3,48.0%,-2.9,-0.2
Arizona St,66-72-4,47.8%,5.1,-0.3
W Virginia,97-106-0,47.8%,1.8,-0.4
Ball St,62-68-2,47.7%,-1.1,-0.1
E Illinois,51-56-0,47.7%,-4.4,+0.3
St Johns,111-122-3,47.6%,0.9,-0.9
Detroit,90-99-3,47.6%,-1.5,-0.9
Delaware St,30-33-0,47.6%,-7.5,-1.3
Rider,85-94-5,47.5%,-0.4,-0.5
James Mad,66-73-6,47.5%,-1.4,-1.0
Memphis,114-127-8,47.3%,7.7,+0.3
Furman,61-68-4,47.3%,-1.7,-0.1
Missouri St,78-87-7,47.3%,1.2,0.0
Bradley,69-77-6,47.3%,-1.8,-0.9
Austin Peay,59-66-5,47.2%,-2.9,-0.4
Duquesne,84-94-3,47.2%,-2.1,-0.5
TN Tech,49-55-6,47.1%,-3.2,-0.3
Richmond,88-99-11,47.1%,1.1,-0.1
La Salle,102-115-6,47.0%,-2.1,-0.2
Hampton,31-35-0,47.0%,-3.4,+0.8
Albany,30-34-0,46.9%,-2.2,-1.0
San Jose St,89-101-3,46.8%,-7.5,-0.3
Charlotte,74-84-4,46.8%,1.8,0.0
Bryant,22-25-1,46.8%,-4.2,0.0
Arkansas,80-91-5,46.8%,6.3,-0.8
Iowa,116-132-8,46.8%,4.2,-0.8
Minnesota,122-139-6,46.7%,1.5,-0.5
Canisius,71-81-4,46.7%,-4.4,-1.5
Kennesaw St,21-24-1,46.7%,-10.4,-1.5
Elon,55-63-4,46.6%,-6.3,+0.7
DePaul,110-126-1,46.6%,-3.2,-0.5
Boston Col,110-126-4,46.6%,-0.9,-0.9
Chicago St,41-47-1,46.6%,-11.9,-0.9
USC,73-84-1,46.5%,3.2,-0.7
San Francisco,77-89-5,46.4%,0.2,-0.4
Geo Wshgtn,96-111-5,46.4%,0.9,-0.4
Tulane,64-74-2,46.4%,-1.6,-0.9
Ark Pine Bl,25-29-0,46.3%,-16.2,-1.0
Miss Val St,25-29-0,46.3%,-15.1,-1.6
St. Thomas,12-14-0,46.2%,-2.5,-0.6
California,65-76-0,46.1%,1.1,-0.6
Siena,91-107-4,46.0%,-0.1,-0.8
Louisville,113-133-5,45.9%,6.8,-0.3
Oakland,45-53-1,45.9%,-3.2,-1.7
Pepperdine,71-84-5,45.8%,-2.0,+0.1
N Illinois,65-77-1,45.8%,-4.2,-0.5
Sac State,62-74-2,45.6%,-8.6,-0.9
Cleveland St,81-97-4,45.5%,-2.4,-0.9
Wagner,15-18-0,45.5%,-1.8,-1.3
Portland,65-78-4,45.5%,-4.4,-1.2
SE Missouri,50-60-6,45.5%,-6.0,-1.1
Florida St,114-137-1,45.4%,3.2,-0.9
Mercer,29-35-0,45.3%,-1.4,-1.1
LSU,82-99-2,45.3%,2.9,-1.2
AR Lit Rock,66-80-5,45.2%,-3.9,-1.4
Monmouth,42-51-1,45.2%,-3.7,-1.3
