Team,ATS Record,Cover %,MOV,ATS +/-
Toronto,113-89-4,55.9%,1.8,+1.7
Memphis,106-86-1,55.2%,-2.8,+0.3
Okla City,123-102-5,54.7%,0.2,+0.6
Detroit,108-91-6,54.3%,-5.3,+0.1
Sacramento,109-93-5,54.0%,-3.8,0.0
Boston,120-104-6,53.6%,3.2,+1.4
Washington,100-90-3,52.6%,-3.0,+0.1
Milwaukee,103-93-3,52.6%,2.2,+0.1
Miami,98-89-7,52.4%,-1.4,+0.2
Portland,112-104-3,51.9%,-1.2,+0.3
Utah,103-97-7,51.5%,0.1,+0.5
Dallas,105-101-5,51.0%,-1.2,0.0
Denver,113-111-4,50.5%,0.4,+0.6
Orlando,93-92-5,50.3%,-4.8,+0.2
Golden State,101-101-4,50.0%,3.6,0.0
Philadelphia,105-105-7,50.0%,-1.1,+0.8
Chicago,92-93-7,49.7%,-2.7,0.0
New Orleans,105-108-2,49.3%,-2.8,-0.4
Houston,96-99-4,49.2%,-1.5,-0.6
LA Clippers,115-119-1,49.2%,1.9,+0.3
Cleveland,100-104-5,49.0%,-1.3,-0.6
LA Lakers,105-110-4,48.8%,-3.8,0.0
Charlotte,84-88-6,48.8%,-4.8,0.0
San Antonio,96-101-5,48.7%,-0.5,+0.1
Phoenix,95-100-1,48.7%,-4.4,-1.3
Indiana,92-97-3,48.7%,-2.4,-0.3
Minnesota,82-92-4,47.1%,-3.7,-0.8
New York,89-100-3,47.1%,-3.6,+0.6
Atlanta,93-108-2,46.3%,-3.0,-1.3
Brooklyn,88-108-2,44.9%,-5.6,-1.7
