Team,Over Record,Over %,Under %,Total +/-
Philadelphia,3-1-0,75.0%,25.0%,+12.8
Brooklyn,2-1-0,66.7%,33.3%,+4.2
Miami,2-1-0,66.7%,33.3%,+1.5
Detroit,2-1-0,66.7%,33.3%,+6.7
Chicago,2-1-0,66.7%,33.3%,+7.5
LA Lakers,2-1-0,66.7%,33.3%,-1.0
Sacramento,2-1-0,66.7%,33.3%,+0.8
Denver,2-1-0,66.7%,33.3%,+5.2
Utah,2-1-0,66.7%,33.3%,+11.0
Golden State,3-2-0,60.0%,40.0%,-4.5
New York,1-1-0,50.0%,50.0%,-4.8
Cleveland,2-2-0,50.0%,50.0%,-8.1
San Antonio,1-1-0,50.0%,50.0%,+6.5
Boston,1-2-0,33.3%,66.7%,-6.0
New Orleans,1-2-0,33.3%,66.7%,-11.2
Toronto,1-2-0,33.3%,66.7%,-6.2
Milwaukee,1-2-0,33.3%,66.7%,-8.2
Portland,1-2-0,33.3%,66.7%,-3.8
Phoenix,1-2-0,33.3%,66.7%,-3.5
Okla City,1-2-0,33.3%,66.7%,-9.2
LA Clippers,1-2-0,33.3%,66.7%,+1.5
Minnesota,1-2-0,33.3%,66.7%,+2.8
Orlando,1-3-0,25.0%,75.0%,+1.0
Atlanta,1-3-0,25.0%,75.0%,-3.6
Charlotte,1-3-0,25.0%,75.0%,-5.1
Washington,0-2-0,0.0%,100.0%,-11.5
Indiana,0-3-0,0.0%,100.0%,-12.0
Memphis,0-3-0,0.0%,100.0%,-9.0
Dallas,0-4-0,0.0%,100.0%,-24.4
