Team,Over Record,Over %,Under %,Total +/-
Washington,224-177-7,55.9%,44.1%,+2.3
New Orleans,224-182-4,55.2%,44.8%,+1.6
Atlanta,226-192-4,54.1%,45.9%,+2.5
Milwaukee,234-199-3,54.0%,46.0%,+1.4
Boston,249-215-5,53.7%,46.3%,+1.1
Toronto,230-203-3,53.1%,46.9%,+0.8
Cleveland,232-205-7,53.1%,46.9%,+1.4
San Antonio,216-191-3,53.1%,46.9%,+1.3
Sacramento,209-186-7,52.9%,47.1%,+1.6
Denver,229-204-5,52.9%,47.1%,+1.8
Portland,217-194-7,52.8%,47.2%,+2.1
Okla City,223-202-8,52.5%,47.5%,+1.1
Miami,227-206-3,52.4%,47.6%,+1.4
Minnesota,218-202-3,51.9%,48.1%,-0.3
Philadelphia,220-206-3,51.6%,48.4%,+0.5
Phoenix,214-207-3,50.8%,49.2%,-0.1
Indiana,215-209-3,50.7%,49.3%,+1.0
Detroit,201-197-6,50.5%,49.5%,+0.3
Houston,208-206-12,50.2%,49.8%,+0.1
Utah,202-213-4,48.7%,51.3%,+0.3
Golden State,223-239-9,48.3%,51.7%,-0.8
Brooklyn,193-214-3,47.4%,52.6%,-1.5
LA Clippers,198-220-9,47.4%,52.6%,-0.1
Memphis,195-217-8,47.3%,52.7%,-0.4
New York,193-227-3,46.0%,54.1%,+0.2
Orlando,183-216-3,45.9%,54.1%,-0.7
LA Lakers,188-226-2,45.4%,54.6%,-2.2
Chicago,183-221-4,45.3%,54.7%,-1.2
Charlotte,175-219-4,44.4%,55.6%,-0.8
Dallas,184-235-6,43.9%,56.1%,-1.2
