Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,1-0-0,100.0%,30.3,+13.5
Le Moyne,9-3-0,75.0%,16.3,+8.1
Queens,11-4-2,73.3%,15.5,+3.9
Mercyhurst,2-1-0,66.7%,22.5,0.0
SE Louisiana,34-20-0,63.0%,6.1,+1.1
NC Central,33-20-1,62.3%,12.2,+2.8
Incarnate Word,23-14-0,62.2%,7.7,+1.9
Mercer,41-25-3,62.1%,3.8,+2.3
IU Indy,57-35-0,62.0%,4.1,+1.1
Norfolk St,42-26-0,61.8%,3.4,+1.4
Presbyterian,32-20-2,61.5%,5.8,+1.3
UT Arlington,43-27-1,61.4%,7.0,+2.8
Grand Canyon,38-24-0,61.3%,12.1,+1.8
Maryland ES,24-16-2,60.0%,-5.4,+0.8
Tarleton St,20-14-0,58.8%,17.2,+3.1
Vermont,34-24-0,58.6%,9.0,+1.7
Coastal Car,38-27-1,58.5%,8.8,+0.7
S Dakota St,54-39-2,58.1%,8.5,+1.5
FGCU,30-22-0,57.7%,6.0,+3.3
Wofford,81-60-3,57.5%,9.7,+0.9
McNeese,27-20-2,57.5%,7.0,+1.7
Yale,55-41-5,57.3%,6.1,+1.6
Monmouth,56-42-3,57.1%,-2.5,+0.8
Abl Christian,28-21-1,57.1%,14.6,+1.6
Davidson,120-91-3,56.9%,9.6,+0.8
N Florida,26-20-0,56.5%,1.6,+0.8
Hou Christian,26-20-0,56.5%,1.6,-0.1
N Alabama,22-17-1,56.4%,10.4,+0.6
S Carolina St,27-21-0,56.3%,-2.3,+2.2
Cornell,50-39-1,56.2%,4.3,+1.1
Florida A&M,32-25-0,56.1%,-5.9,+1.1
Utah St,101-79-5,56.1%,12.2,+1.9
BYU,90-71-4,55.9%,11.8,+2.1
UC Irvine,86-68-8,55.8%,8.4,+0.3
Saint Mary's,102-81-6,55.7%,12.1,+1.0
Bucknell,30-24-0,55.6%,2.1,+1.2
Louisiana Tech,72-58-7,55.4%,8.9,+0.8
LSU,88-71-8,55.4%,7.4,+1.0
Siena,104-84-7,55.3%,2.0,+1.7
Brown,47-38-3,55.3%,1.9,+1.6
Liberty,48-39-0,55.2%,7.4,+0.2
San Francisco,84-69-2,54.9%,8.9,+1.7
Oregon,98-81-5,54.8%,9.0,+1.3
Charleston So,29-24-0,54.7%,6.3,+2.0
Alabama A&M,25-21-0,54.4%,-5.3,+0.5
Chattanooga,76-64-1,54.3%,12.2,0.0
Milwaukee,96-81-4,54.2%,3.9,+0.8
Hofstra,73-62-9,54.1%,5.3,+0.8
UCF,76-65-2,53.9%,3.2,-0.1
Bellarmine,14-12-0,53.9%,12.0,-0.3
Utah Valley,35-30-0,53.9%,9.1,+0.8
Montana,78-67-1,53.8%,8.8,+1.6
Saint Louis,114-98-5,53.8%,2.7,+0.2
Illinois,129-111-10,53.8%,8.1,+1.3
Maryland,144-124-4,53.7%,8.6,+1.2
Mt St Mary's,29-25-0,53.7%,-3.8,-0.2
Coppin St,30-26-1,53.6%,-4.4,+0.1
Rice,60-52-1,53.6%,4.1,+0.4
Charlotte,92-80-4,53.5%,1.8,+0.4
North Dakota,39-34-1,53.4%,6.0,-0.7
Marquette,136-119-4,53.3%,6.1,0.0
UNLV,89-78-5,53.3%,6.6,-0.1
Lamar,33-29-2,53.2%,8.2,+1.3
Missouri St,93-82-2,53.1%,6.6,+0.9
SMU,93-82-3,53.1%,6.7,+0.4
Tennessee,113-100-2,53.1%,8.5,+0.2
Morehead St,70-62-3,53.0%,8.7,-0.2
Richmond,107-95-4,53.0%,3.8,+0.7
Wright St,92-82-4,52.9%,5.6,+0.1
J Madison,65-58-2,52.9%,4.6,-0.9
Kansas City,28-25-0,52.8%,5.6,-1.0
C Connecticut,28-25-0,52.8%,0.5,+1.6
App State,76-68-3,52.8%,9.1,+0.9
Boise St,96-86-1,52.8%,9.3,+0.3
Gonzaga,97-87-0,52.7%,17.7,+2.1
Purdue,127-114-6,52.7%,8.3,+0.6
Buffalo,98-88-4,52.7%,3.7,+0.8
Bradley,98-88-6,52.7%,4.3,+0.4
Mississippi,108-97-2,52.7%,4.2,+0.3
Middle Tenn,79-71-4,52.7%,7.0,+0.4
Illinois Chicago,99-89-1,52.7%,1.3,-0.1
UConn,129-116-3,52.7%,9.2,-0.4
Boston U,32-29-1,52.5%,2.4,+1.2
Oakland,55-50-0,52.4%,4.9,+1.5
Long Beach St,78-71-2,52.4%,3.0,0.0
Navy,23-21-0,52.3%,2.9,+0.3
Denver,81-74-3,52.3%,1.4,-0.2
North Carolina,129-118-5,52.2%,9.6,+0.4
Clemson,132-121-1,52.2%,4.1,+1.0
S Illinois,98-90-10,52.1%,3.7,-0.3
Saint Joseph's,111-102-5,52.1%,3.1,+0.3
Lehigh,26-24-0,52.0%,4.2,-0.7
UCSD,13-12-1,52.0%,14.3,+2.0
St John's,118-109-6,52.0%,3.8,+0.6
Mississippi St,93-86-5,52.0%,6.7,+0.6
NC A&T,27-25-0,51.9%,0.2,+1.4
Georgia,97-90-4,51.9%,2.1,+0.4
Purdue FW,42-39-2,51.9%,9.3,0.0
San Diego St,100-93-2,51.8%,8.2,+0.4
William & Mary,58-54-4,51.8%,4.3,-1.0
Iowa St,101-94-5,51.8%,8.4,+0.4
Elon,60-56-3,51.7%,3.5,+0.3
Villanova,122-114-2,51.7%,7.3,-0.4
CS Northridge,77-72-2,51.7%,4.3,+0.3
USC,93-87-5,51.7%,5.3,0.0
N Dakota St,62-58-1,51.7%,11.4,+2.4
Miami,125-117-4,51.7%,4.6,-0.3
Temple,111-104-6,51.6%,3.3,0.0
Tulsa,98-92-4,51.6%,5.3,+0.8
UMBC,34-32-0,51.5%,-0.5,+1.5
Kent St,103-97-9,51.5%,8.3,+0.1
Cleveland St,87-82-4,51.5%,5.0,+1.1
Colgate,36-34-0,51.4%,3.3,+0.3
UC Davis,55-52-2,51.4%,1.0,-0.9
Duke,112-106-2,51.4%,14.7,+0.3
Louisiana,78-74-4,51.3%,6.6,+0.5
Saint Peter's,100-95-3,51.3%,-2.0,+0.1
