Team,Over Record,Over %,Under %,Total +/-
Utah,486-445-15,52.2%,47.8%,+0.6
Washington,496-460-18,51.9%,48.1%,+1.3
Denver,484-453-15,51.7%,48.4%,+0.8
Atlanta,521-488-10,51.6%,48.4%,+0.8
Okla City,497-467-12,51.6%,48.4%,+0.8
Sacramento,445-419-16,51.5%,48.5%,+1.0
Minnesota,482-458-11,51.3%,48.7%,+0.2
Milwaukee,484-462-17,51.2%,48.8%,+0.7
New York,478-459-9,51.0%,49.0%,+1.2
San Antonio,530-511-13,50.9%,49.1%,+0.5
Miami,544-537-13,50.3%,49.7%,+0.1
Portland,457-452-5,50.3%,49.7%,+0.5
New Orleans,457-455-13,50.1%,49.9%,+0.8
Phoenix,462-462-11,50.0%,50.0%,-0.2
Golden State,474-479-13,49.7%,50.3%,-0.5
Memphis,489-496-7,49.6%,50.4%,+0.5
Detroit,480-490-19,49.5%,50.5%,+0.1
Boston,556-568-6,49.5%,50.5%,-0.1
Toronto,495-510-14,49.3%,50.8%,+0.4
LA Lakers,468-488-8,49.0%,51.1%,-0.3
Indiana,495-517-18,48.9%,51.1%,+0.1
Dallas,493-516-11,48.9%,51.1%,+0.1
LA Clippers,428-454-16,48.5%,51.5%,-0.5
Houston,467-504-14,48.1%,51.9%,-0.1
Charlotte,436-471-13,48.1%,51.9%,-0.1
Chicago,463-503-10,47.9%,52.1%,-0.1
Cleveland,478-529-7,47.5%,52.5%,-0.3
Brooklyn,457-506-14,47.5%,52.5%,0.0
Philadelphia,456-510-14,47.2%,52.8%,-0.8
Orlando,456-517-14,46.9%,53.1%,-0.4
