Team,ATS Record,Cover %,MOV,ATS +/-
San Jose St,17-4-0,81.0%,2.4,+3.0
Hsn Christian,16-5-0,76.2%,-3.0,+4.8
Central Conn,15-5-0,75.0%,8.4,+3.4
VMI,15-5-0,75.0%,4.1,+3.7
UCSD,15-5-0,75.0%,17.3,+6.5
Rob Morris,17-6-0,73.9%,4.6,+3.8
Florida A&M,14-5-0,73.7%,-5.5,+1.7
Oregon St,16-6-0,72.7%,10.7,+4.9
Neb Omaha,16-6-0,72.7%,1.1,+4.6
Yale,12-5-1,70.6%,13.5,+5.3
Nicholls,12-5-3,70.6%,4.6,+3.2
F Dickinson,14-6-0,70.0%,-0.3,+2.8
Cleveland St,14-6-1,70.0%,9.7,+5.6
IL-Chicago,14-6-0,70.0%,6.2,+3.1
Alcorn St,13-6-2,68.4%,-12.7,+2.4
SE Louisiana,13-6-2,68.4%,3.7,+3.8
Liberty,13-6-0,68.4%,15.5,+2.4
Jksnville St,13-6-0,68.4%,7.7,+4.2
Siena,15-7-0,68.2%,-1.2,+2.9
Elon,15-7-0,68.2%,7.1,+4.0
St Bonavent,15-7-0,68.2%,7.4,+1.9
IPFW,15-7-0,68.2%,8.0,+0.5
UC Irvine,15-7-0,68.2%,11.0,+2.7
Illinois St,15-7-0,68.2%,5.2,+2.3
UC Riverside,14-7-1,66.7%,0.6,+1.0
Idaho St,12-6-0,66.7%,5.4,+2.6
NC-Wilmgton,14-7-0,66.7%,10.3,+1.8
Norfolk St,14-7-0,66.7%,9.0,+3.2
W Kentucky,12-6-3,66.7%,3.2,+1.5
Florida,14-7-0,66.7%,18.0,+4.8
Detroit,15-8-0,65.2%,-7.3,+2.6
Creighton,13-7-2,65.0%,7.1,-0.5
Dartmouth,11-6-0,64.7%,4.2,+2.6
Tennessee,14-8-0,63.6%,15.9,+1.7
Arkansas St,14-8-0,63.6%,9.6,+2.4
Wisconsin,14-8-0,63.6%,11.0,+3.6
N Iowa,14-8-0,63.6%,7.4,+1.1
Drexel,14-8-0,63.6%,3.5,+1.6
S Car State,14-8-0,63.6%,5.9,+8.4
UC Davis,12-7-1,63.2%,-0.4,-0.9
Manhattan,12-7-0,63.2%,-0.1,+3.1
Kennesaw St,12-7-0,63.2%,4.0,+2.3
Middle Tenn,12-7-1,63.2%,6.1,+2.3
Portland St,12-7-0,63.2%,7.4,+1.5
Morgan St,12-7-0,63.2%,0.2,-0.4
Campbell,13-8-0,61.9%,5.6,+6.8
Troy,13-8-0,61.9%,8.7,+2.2
Duke,13-8-0,61.9%,20.3,+2.8
Michigan St,13-8-0,61.9%,13.1,+3.1
Texas,13-8-1,61.9%,12.7,+1.4
St Johns,13-8-1,61.9%,14.1,+2.9
VCU,13-8-0,61.9%,15.3,+3.1
Mt St Marys,13-8-0,61.9%,-1.1,+1.1
Maine,13-8-0,61.9%,6.4,+2.8
Arizona St,13-8-0,61.9%,1.3,+2.9
Vanderbilt,13-8-0,61.9%,10.3,+1.0
Mercyhurst,13-8-1,61.9%,-2.6,+1.9
St. Thomas,13-8-0,61.9%,10.4,+3.6
Delaware St,11-7-0,61.1%,5.6,+3.2
LA Tech,11-7-1,61.1%,8.0,-0.3
TX A&M-CC,11-7-2,61.1%,10.4,+1.5
NC-Asheville,11-7-0,61.1%,9.2,+1.9
Cornell,11-7-0,61.1%,9.8,+3.5
N Alabama,14-9-0,60.9%,7.6,+3.1
Fla Gulf Cst,14-9-0,60.9%,3.6,+3.0
Cal St Nrdge,12-8-0,60.0%,9.7,+4.2
SE Missouri,12-8-0,60.0%,5.9,+3.7
Utah Valley,12-8-0,60.0%,6.0,+1.4
Auburn,12-8-1,60.0%,18.0,+4.4
Wyoming,12-8-1,60.0%,-1.7,+0.1
Jacksonville,12-8-0,60.0%,1.3,+1.5
Central Ark,12-8-1,60.0%,-6.4,-0.1
SIU Edward,12-8-1,60.0%,6.3,+2.7
Bucknell,13-9-1,59.1%,-3.1,+0.7
Jackson St,13-9-0,59.1%,-11.8,+0.8
Louisville,13-9-0,59.1%,9.0,+2.4
Clemson,13-9-0,59.1%,10.8,+1.3
Ohio St,13-9-0,59.1%,8.5,+3.6
Iowa St,13-9-0,59.1%,14.0,-1.0
Col Charlestn,13-9-0,59.1%,3.5,-1.0
Alabama,13-9-0,59.1%,11.9,+0.4
LIU,13-9-1,59.1%,0.2,+1.1
Wash State,14-10-0,58.3%,3.1,-1.1
Furman,11-8-1,57.9%,8.1,-1.6
Akron,11-8-0,57.9%,11.1,+3.7
Texas A&M,11-8-3,57.9%,9.2,+1.1
Houston,12-9-0,57.1%,19.7,+2.7
Texas Tech,12-9-0,57.1%,16.0,+2.3
