Rank,Hotness Score,Matchup,Time,Location
1,79.1,#16 Toronto  at  #4 Cleveland,7:00 PM,Rocket Arena
2,68.5,#8 Atlanta  at  #28 Utah,9:00 PM,Delta Center
3,40.1,#26 Indiana  at  #21 Phoenix,9:00 PM,Mortgage Matchup Center
