Team,Over Record,Over %,Under %,Total +/-
Milwaukee,941-874-21,51.9%,48.2%,+0.8
Denver,954-894-21,51.6%,48.4%,+0.9
Washington,906-859-32,51.3%,48.7%,+1.0
Atlanta,936-891-17,51.2%,48.8%,+1.0
Sacramento,881-843-33,51.1%,48.9%,+0.8
Minnesota,893-855-22,51.1%,48.9%,+0.5
Phoenix,928-893-21,51.0%,49.0%,+0.4
Toronto,919-895-16,50.7%,49.3%,+0.9
Utah,910-888-25,50.6%,49.4%,+0.7
Portland,896-890-21,50.2%,49.8%,+0.6
Okla City,915-920-27,49.9%,50.1%,+0.3
Boston,970-985-21,49.6%,50.4%,+0.4
San Antonio,945-960-27,49.6%,50.4%,+0.3
LA Lakers,934-949-18,49.6%,50.4%,-0.1
New York,871-887-17,49.5%,50.5%,+0.4
Indiana,907-924-30,49.5%,50.5%,+0.2
Detroit,891-908-32,49.5%,50.5%,+0.1
Charlotte,806-822-22,49.5%,50.5%,+0.3
Philadelphia,889-910-28,49.4%,50.6%,-0.1
New Orleans,868-892-24,49.3%,50.7%,+0.2
LA Clippers,894-919-31,49.3%,50.7%,+0.2
Golden State,920-948-23,49.3%,50.8%,+0.2
Cleveland,920-950-18,49.2%,50.8%,+0.3
Miami,961-993-19,49.2%,50.8%,-0.3
Dallas,916-950-25,49.1%,50.9%,+0.2
Brooklyn,881-917-20,49.0%,51.0%,+0.5
Houston,887-933-27,48.7%,51.3%,+0.2
Chicago,874-926-18,48.6%,51.4%,+0.4
Memphis,868-938-22,48.1%,51.9%,-0.1
Orlando,851-929-28,47.8%,52.2%,-0.4
