Team,ATS Record,Cover %,MOV,ATS +/-
Dallas,517-437-15,54.2%,-0.8,+0.4
Boston,529-455-16,53.8%,0.9,+1.1
Okla City,494-445-19,52.6%,-1.6,+0.1
Miami,512-465-21,52.4%,-0.9,+0.3
New York,471-433-14,52.1%,-4.1,+0.6
Toronto,475-438-16,52.0%,-2.4,+0.6
Sacramento,457-424-21,51.9%,-4.8,0.0
Chicago,475-443-15,51.7%,-2.4,+0.9
Houston,477-455-9,51.2%,-1.2,+0.5
Brooklyn,466-445-17,51.2%,-4.3,+0.3
Orlando,464-446-19,51.0%,-4.0,0.0
Phoenix,469-454-16,50.8%,-2.4,-0.1
Milwaukee,464-458-17,50.3%,-2.5,-0.3
San Antonio,487-482-19,50.3%,0.5,+0.3
Memphis,462-458-17,50.2%,-3.1,+0.4
Denver,467-464-21,50.2%,-1.9,-0.3
Philadelphia,462-461-14,50.1%,-3.7,+0.2
Indiana,472-474-16,49.9%,-2.6,0.0
Detroit,457-460-26,49.8%,-3.4,+0.1
Golden State,474-480-21,49.7%,-1.2,-0.2
Minnesota,448-455-17,49.6%,-3.8,+0.3
New Orleans,445-453-17,49.6%,-3.8,+0.4
Cleveland,468-482-24,49.3%,-2.3,-0.4
Charlotte,410-426-20,49.0%,-6.7,-0.4
LA Clippers,454-472-13,49.0%,-1.9,+0.1
Utah,449-470-15,48.9%,-3.2,-0.5
Portland,446-467-12,48.9%,-4.5,-0.4
Washington,435-469-20,48.1%,-5.8,-0.6
LA Lakers,452-498-15,47.6%,-3.0,-0.8
Atlanta,446-495-11,47.4%,-4.2,-0.3
