Rank,Hotness Score,Matchup,Time,Location
1,88.4,#10 LA Clippers  at  #12 Milwaukee,8:00 PM,Fiserv Forum
2,85.2,#4 Memphis  at  #15 Indiana,7:00 PM,Gainbridge Fieldhouse
3,70.9,#18 Phoenix  at  #20 San Antonio,9:30 PM,Moody Center
4,70.8,#17 Orlando  at  #21 Atlanta,7:30 PM,State Farm Arena
5,70.0,#3 Boston  at  #22 Philadelphia,7:00 PM,Wells Fargo Center
6,67.8,#14 LA Lakers  at  #25 Portland,10:00 PM,Moda Center
7,64.2,#24 Chicago  at  #6 New York,7:30 PM,Madison Square Garden
8,56.9,#26 Charlotte  at  #5 Denver,9:00 PM,Ball Arena
9,55.2,#2 Cleveland  at  #29 Brooklyn,7:30 PM,Barclays Center
