Team,ATS Record,Cover %,MOV,ATS +/-
Yale,4-0-0,100.0%,28.8,+12.8
Maryland ES,1-0-0,100.0%,23.0,+2.5
Southern,2-0-0,100.0%,45.4,+16.0
NC-Asheville,3-0-0,100.0%,33.3,+9.5
UC Irvine,3-0-0,100.0%,22.0,+6.0
Beth-Cook,1-0-0,100.0%,13.0,+9.0
Prairie View,2-0-0,100.0%,11.7,+10.5
Kennesaw St,4-0-0,100.0%,22.4,+9.9
NC-Grnsboro,3-0-0,100.0%,29.8,+8.2
Utah Valley,5-0-0,100.0%,24.6,+11.0
Jackson St,2-0-0,100.0%,8.5,+3.5
Jacksonville,4-0-0,100.0%,11.7,+7.9
Oregon St,9-1-0,90.0%,21.6,+10.0
N Alabama,7-1-0,87.5%,20.1,+7.9
CS Bakersfld,6-1-0,85.7%,21.3,+9.4
S Mississippi,6-1-0,85.7%,10.6,+5.5
Col Charlestn,6-1-0,85.7%,10.0,+2.1
Elon,5-1-0,83.3%,23.0,+11.9
S Car State,5-1-0,83.3%,25.5,+18.6
SE Missouri,5-1-0,83.3%,20.0,+6.1
SIU Edward,5-1-0,83.3%,21.6,+6.6
Wright St,4-1-0,80.0%,14.9,+0.4
Kansas City,4-1-0,80.0%,32.3,+6.1
Marshall,8-2-0,80.0%,12.3,+3.8
American,4-1-0,80.0%,14.2,+6.2
Utah Tech,4-1-0,80.0%,10.3,+3.9
LIU,4-1-0,80.0%,17.6,+3.1
LA Tech,4-1-0,80.0%,19.3,+2.0
Houston,7-2-0,77.8%,33.6,+8.0
N Iowa,7-2-0,77.8%,17.3,+4.7
Texas A&M,7-2-0,77.8%,20.7,+4.0
Valparaiso,7-2-0,77.8%,17.3,+5.4
Binghamton,3-1-0,75.0%,12.3,+1.6
Wash State,6-2-0,75.0%,12.1,+2.0
Maine,3-1-0,75.0%,26.2,+8.3
Radford,3-1-0,75.0%,25.5,+10.9
Samford,6-2-0,75.0%,22.2,+2.3
Norfolk St,3-1-0,75.0%,24.2,+2.5
Towson,3-1-0,75.0%,11.6,-4.4
Florida St,6-2-0,75.0%,11.4,+2.7
Texas St,3-1-0,75.0%,21.8,+3.9
TN Tech,3-1-1,75.0%,12.7,+7.1
Monmouth,3-1-0,75.0%,9.5,+9.6
Michigan,6-2-0,75.0%,25.9,+7.4
Lindenwood,3-1-1,75.0%,25.0,+4.0
W Kentucky,5-2-3,71.4%,11.2,+1.7
IPFW,5-2-0,71.4%,20.9,+0.8
San Jose St,5-2-0,71.4%,3.5,-0.1
Morgan St,5-2-0,71.4%,15.1,+3.9
Hsn Christian,5-2-0,71.4%,2.9,+1.9
La Salle,5-2-0,71.4%,16.0,+8.5
St Bonavent,5-2-0,71.4%,12.5,+0.1
Brown,5-2-0,71.4%,13.6,+4.9
Baylor,5-2-0,71.4%,35.8,+11.4
Pepperdine,5-2-0,71.4%,16.6,+9.3
Villanova,7-3-0,70.0%,18.7,+5.2
Rob Morris,7-3-0,70.0%,6.3,-0.6
Pittsburgh,7-3-0,70.0%,23.8,+8.0
Ohio St,7-3-0,70.0%,20.7,+5.9
Stanford,7-3-0,70.0%,14.4,-0.2
UC Davis,4-2-0,66.7%,10.1,-3.2
Mercer,2-1-1,66.7%,26.3,+1.4
F Dickinson,2-1-0,66.7%,21.7,+0.3
Alcorn St,2-1-0,66.7%,3.0,+4.0
Arizona St,4-2-0,66.7%,12.8,+1.8
Auburn,4-2-1,66.7%,33.9,+6.4
Columbia,4-2-1,66.7%,19.8,+1.4
Middle Tenn,4-2-0,66.7%,15.6,-0.6
IU Indy,4-2-0,66.7%,22.1,+11.2
UCLA,6-3-0,66.7%,25.1,+3.6
Morehead St,2-1-0,66.7%,17.8,+1.2
TN Martin,2-1-0,66.7%,34.8,+4.0
Winthrop,4-2-0,66.7%,26.4,+4.3
Purdue,6-3-0,66.7%,18.8,+5.8
Alabama St,2-1-0,66.7%,23.0,0.0
Tennessee,6-3-0,66.7%,28.9,+1.5
Miami (OH),4-2-0,66.7%,24.4,+2.2
Delaware St,2-1-0,66.7%,22.0,+3.3
Mt St Marys,4-2-0,66.7%,8.7,-0.7
NC-Wilmgton,6-3-0,66.7%,14.5,+0.4
Nevada,6-3-0,66.7%,12.2,+1.4
Vanderbilt,6-3-0,66.7%,24.7,+2.7
Sacred Hrt,4-2-0,66.7%,14.2,+4.6
TX A&M-CC,4-2-1,66.7%,27.5,+3.9
James Mad,4-2-0,66.7%,16.0,+4.3
Florida A&M,2-1-0,66.7%,27.5,+2.7
Davidson,6-3-0,66.7%,16.5,+2.1
Detroit,4-2-0,66.7%,2.4,+2.7
Georgia,7-4-0,63.6%,23.5,+5.7
Texas,7-4-0,63.6%,24.9,+2.5
St Johns,7-4-0,63.6%,19.2,+2.5
