Team,Over Record,Over %,Under %,Total +/-
Cleveland,47-26-0,64.4%,35.6%,+3.3
Atlanta,44-28-1,61.1%,38.9%,+1.8
Denver,45-29-0,60.8%,39.2%,+5.6
Philadelphia,42-28-3,60.0%,40.0%,+3.5
Memphis,42-31-0,57.5%,42.5%,+2.5
Utah,42-31-1,57.5%,42.5%,+2.2
New Orleans,41-31-1,56.9%,43.1%,+2.1
San Antonio,40-32-0,55.6%,44.4%,+2.1
Dallas,41-33-0,55.4%,44.6%,+2.0
New York,39-32-1,54.9%,45.1%,+2.6
Sacramento,39-32-2,54.9%,45.1%,+2.0
Minnesota,40-33-0,54.8%,45.2%,+1.5
Okla City,39-33-2,54.2%,45.8%,-0.7
Washington,39-34-0,53.4%,46.6%,-0.4
Houston,38-34-2,52.8%,47.2%,-0.2
Indiana,37-34-2,52.1%,47.9%,-0.4
Miami,38-35-0,52.1%,48.0%,+0.6
Detroit,36-35-2,50.7%,49.3%,+2.7
Portland,36-35-3,50.7%,49.3%,-0.3
Phoenix,37-36-0,50.7%,49.3%,+1.1
Chicago,37-36-0,50.7%,49.3%,+1.4
Golden State,36-36-0,50.0%,50.0%,-2.2
Toronto,36-37-0,49.3%,50.7%,-2.1
LA Lakers,36-37-0,49.3%,50.7%,-1.2
Milwaukee,35-38-0,48.0%,52.1%,-1.3
LA Clippers,33-37-2,47.1%,52.9%,-0.5
Boston,33-40-0,45.2%,54.8%,-2.4
Brooklyn,31-42-0,42.5%,57.5%,-1.3
Orlando,31-43-0,41.9%,58.1%,-2.8
Charlotte,28-44-0,38.9%,61.1%,-3.2
