Rank,Hotness Score,Matchup,Time,Location
1,98.8,#14 Tennessee  at  #22 Arkansas,3:00 PM,Bud Walton Arena
2,98.5,#18 Kentucky  at  #13 Alabama,12:00 PM,Coleman Coliseum
3,98.4,#28 Auburn  at  #19 Georgia,1:00 PM,Stegeman Coliseum
4,97.8,#24 North Carolina  at  #34 SMU,2:15 PM,Moody Coliseum
5,97.5,#31 Virginia  at  #26 NC State,11:00 AM,Lenovo Center
6,97.3,#33 UCLA  at  #21 Iowa,6:00 PM,Carver-Hawkeye Arena
7,97.0,#15 Kansas  at  #50 UCF,2:00 PM,Addition Financial Arena
8,96.9,#2 Purdue  at  #44 Wisconsin,8:00 PM,Kohl Center
9,96.5,#27 Baylor  at  #49 TCU,2:00 PM,Schollmaier Arena
10,96.0,#11 Houston  at  #56 Cincinnati,2:00 PM,Fifth Third Arena
10,96.0,#17 Florida  at  #54 Missouri,8:30 PM,Mizzou Arena
12,95.8,#41 LSU  at  #42 Texas A&M,4:00 PM,Reed Arena
12,95.8,#38 Villanova  at  #48 Butler,12:00 PM,Hinkle Fieldhouse
14,95.6,#12 BYU  at  #58 Kansas St,1:30 PM,Bramlage Coliseum
15,95.1,#62 Oklahoma St  at  #23 Texas Tech,1:00 PM,United Supermarkets Arena
16,94.5,#68 Providence  at  #16 St John's,12:00 PM,Madison Square Garden
17,94.3,#55 Boise St  at  #53 San Diego St,10:00 PM,Viejas Arena
18,93.6,#69 Mississippi St  at  #39 Texas,6:00 PM,Moody Center
19,93.2,#63 Mississippi  at  #51 Oklahoma,3:30 PM,Lloyd Noble Center
20,92.9,#66 Virginia Tech  at  #60 Wake Forest,12:00 PM,LJVM Coliseum
21,92.6,#10 Vanderbilt  at  #86 South Carolina,2:00 PM,Colonial Life Arena
22,92.5,#36 Clemson  at  #84 Pittsburgh,12:00 PM,Petersen Events Center
23,91.0,#5 Duke  at  #103 Florida St,3:45 PM,Donald L. Tucker Center
24,90.6,#92 Minnesota  at  #52 Northwestern,5:00 PM,Welsh-Ryan Arena
25,89.8,#61 Akron  at  #97 Miami OH,3:30 PM,Millett Hall
26,89.7,#8 Illinois  at  #116 Penn St,7:00 PM,Bryce Jordan Center
27,89.4,#4 Arizona  at  #114 Utah,4:00 PM,Jon M. Huntsman Center
28,89.2,#85 Colorado  at  #79 Arizona St,5:00 PM,Desert Financial Arena
29,88.0,#102 Wyoming  at  #70 New Mexico,8:00 PM,The Pit
30,87.1,#91 Colorado St  at  #96 Grand Canyon,8:00 PM,Global Credit Union Arena at GCU
31,86.9,#47 VCU  at  #127 Duquesne,12:00 PM,UPMC Cooper Fieldhouse
32,85.6,#94 Xavier  at  #109 DePaul,2:00 PM,Wintrust Arena
33,85.3,#99 Hawai'i  at  #105 UCSD,10:00 PM,LionTree Arena
34,82.1,#130 Rhode Island  at  #98 George Mason,4:00 PM,EagleBank Arena
35,78.7,#189 San Jose St  at  #35 Utah St,4:00 PM,Dee Glen Smith Spectrum
36,76.8,#155 Mercer  at  #123 E Tennessee St,4:00 PM,Freedom Hall Civic Center
37,76.6,#159 Boston College  at  #118 Georgia Tech,2:00 PM,McCamish Pavilion
38,76.3,#112 Bowling Green  at  #167 UMass,2:00 PM,Mullins Center
39,76.0,#87 Nevada  at  #184 Fresno St,7:00 PM,Save Mart Center
40,73.6,#90 Wichita St  at  #199 Charlotte,6:00 PM,Dale F. Halton Arena
41,71.6,#186 S Alabama  at  #125 Troy,4:30 PM,Trojan Arena
42,70.3,#143 Cal Baptist  at  #183 Tarleton St,5:00 PM,Wisdom Gym
43,67.6,#78 Memphis  at  #243 Rice,3:00 PM,Tudor Fieldhouse
44,67.0,#250 La Salle  at  #65 G Washington,2:00 PM,Charles E. Smith Center
45,66.4,#190 App State  at  #161 Marshall,4:00 PM,Cam Henderson Center
46,65.0,#72 Dayton  at  #260 Loyola Chi,2:00 PM,Joseph J. Gentile Arena
47,64.9,#163 N Colorado  at  #203 Montana,6:00 PM,Dahlberg Arena/Robin Selvig Court
48,64.8,#150 Davidson  at  #213 Saint Joseph's,6:00 PM,Michael J. Hagan '85 Arena
49,64.5,#93 Utah Valley  at  #252 Abl Christian,4:00 PM,Moody Coliseum
50,63.8,#221 J Madison  at  #142 Arkansas St,3:00 PM,First National Bank Arena
50,63.8,#185 Portland St  at  #187 Idaho St,6:00 PM,Reed Gym
52,62.9,#244 Hampton  at  #121 NC Wilmington,7:00 PM,Trask Coliseum
53,62.1,#195 Texas A&M-CC  at  #192 UT Rio Grande,5:30 PM,UTRGV Fieldhouse
54,61.8,#276 Longwood  at  #75 High Point,2:00 PM,Nido and Mariana Qubein Arena
55,61.5,#126 UC Irvine  at  #254 CS Fullerton,7:00 PM,Titan Gym
56,61.4,#178 Ohio  at  #212 E Michigan,2:00 PM,George Gervin GameAbove Center
57,60.7,#238 Monmouth  at  #147 Towson,6:00 PM,TU Arena
58,60.6,#174 UCSB  at  #222 CS Northridge,4:00 PM,Premier America Credit Union Arena
59,60.1,#113 Hofstra  at  #265 Drexel,2:00 PM,Daskalakis Athletic Center
60,59.0,#124 SF Austin  at  #264 SE Louisiana,4:30 PM,Pride Roofing University Center
61,57.3,#206 Northeastern  at  #211 Campbell,12:00 PM,Gore Arena/Pope Convocation Center
62,54.0,#263 E Washington  at  #166 Idaho,5:00 PM,Idaho Central Credit Union Arena
63,52.4,#282 N Arizona  at  #152 Montana St,8:00 PM,Brick Breeden Fieldhouse
64,51.1,#294 Oral Roberts  at  #146 N Dakota St,4:00 PM,Scheels Center
65,50.3,#291 Hou Christian  at  #157 Incarnate Word,5:00 PM,Alice P. McDermott Convocation Center
66,50.2,#228 Georgia So  at  #236 Old Dominion,3:30 PM,Chartway Arena at the Ted Constant Convocation Cen
67,48.6,#315 N Illinois  at  #132 Kent St,1:00 PM,Memorial Athletic and Convocation Center
68,48.5,#303 UTSA  at  #153 Temple,12:00 PM,The Liacouras Center
69,47.9,#300 W Carolina  at  #160 Furman,4:00 PM,Timmons Arena
70,47.7,#196 FGCU  at  #278 N Alabama,3:00 PM,CB&S Bank Arena at Flowers Hall
71,47.4,#168 S Dakota St  at  #302 North Dakota,2:00 PM,Betty Engelstad Sioux Center
72,47.3,#321 Air Force  at  #135 UNLV,5:00 PM,Thomas & Mack Center
73,46.5,#245 NC Asheville  at  #239 Charleston So,2:00 PM,Buccaneer Field House
73,46.5,#301 Jacksonville  at  #169 Austin Peay,5:00 PM,F&M Bank Arena
75,45.5,#281 Sacramento St  at  #205 Weber St,9:00 PM,Dee Events Center
76,44.2,#219 Samford  at  #279 NC Greensboro,4:00 PM,First Horizon Coliseum
77,44.0,#308 CS Bakersfield  at  #177 UC Davis,5:00 PM,University Credit Union Center
78,43.2,#292 Ball St  at  #202 Buffalo,2:00 PM,Alumni Arena
79,42.6,#240 American  at  #269 Boston U,1:00 PM,Case Gym
80,42.2,#162 Toledo  at  #331 C Michigan,3:00 PM,McGuirk Arena
81,41.9,#164 UT Arlington  at  #330 S Utah,8:30 PM,America First Events Center
82,41.6,#179 Colgate  at  #325 Army,1:00 PM,Christl Arena
83,40.7,#306 E Texas A&M  at  #207 Nicholls,4:00 PM,Stopher Gymnasium
84,40.3,#344 N Florida  at  #151 Lipscomb,5:00 PM,Allen Arena
84,40.3,#229 E Kentucky  at  #293 W Georgia,2:00 PM,The Coliseum
86,40.2,#267 Bellarmine  at  #256 Queens,3:00 PM,Curry Arena
87,38.4,#258 Cal Poly  at  #277 Long Beach St,9:00 PM,The Walter Pyramid
88,38.3,#200 Vermont  at  #324 New Hampshire,1:00 PM,Lundholm Gymnasium
89,37.8,#363 Gardner-Webb  at  #141 Winthrop,4:00 PM,Winthrop Coliseum
90,37.4,#255 SC Upstate  at  #285 Presbyterian,2:00 PM,Templeton Center
91,37.3,#232 New Orleans  at  #304 NW State,4:30 PM,Prather Coliseum
92,36.9,#298 Morehead St  at  #241 SIU Edward,4:30 PM,First Community Arena at the Vadalabene Center
93,36.4,#220 Southern Miss  at  #318 Louisiana,1:00 PM,Cajundome
94,36.3,#208 Navy  at  #332 Holy Cross,2:00 PM,Hart Center
