Team,Over Record,Over %,Under %,Total +/-
Washington,91-55-2,62.3%,37.7%,+1.6
Portland,81-69-1,54.0%,46.0%,+3.1
Detroit,80-70-1,53.3%,46.7%,+1.3
Milwaukee,93-82-1,53.1%,46.9%,+1.7
Phoenix,81-72-1,52.9%,47.1%,+1.3
Philadelphia,91-82-2,52.6%,47.4%,+1.4
Utah,85-78-1,52.2%,47.9%,+3.6
Denver,83-79-1,51.2%,48.8%,+2.1
Memphis,80-77-3,51.0%,49.0%,+0.9
Toronto,82-79-2,50.9%,49.1%,-0.4
Orlando,72-71-1,50.4%,49.7%,-0.3
Chicago,71-71-0,50.0%,50.0%,+2.6
Charlotte,68-68-1,50.0%,50.0%,+1.1
Atlanta,75-76-0,49.7%,50.3%,+2.3
San Antonio,74-76-1,49.3%,50.7%,-0.1
New York,78-81-2,49.1%,50.9%,+0.1
Minnesota,75-78-0,49.0%,51.0%,-0.2
Houston,75-78-7,49.0%,51.0%,-0.8
Okla City,79-84-1,48.5%,51.5%,-1.7
Boston,89-95-1,48.4%,51.6%,-0.2
Cleveland,86-92-1,48.3%,51.7%,0.0
Indiana,70-75-1,48.3%,51.7%,+0.3
Miami,80-87-0,47.9%,52.1%,+0.1
Sacramento,75-82-1,47.8%,52.2%,+0.3
Golden State,100-110-2,47.6%,52.4%,+0.1
LA Lakers,71-79-2,47.3%,52.7%,-0.6
Dallas,69-79-2,46.6%,53.4%,+0.1
New Orleans,72-85-1,45.9%,54.1%,-2.2
Brooklyn,73-87-2,45.6%,54.4%,+0.1
LA Clippers,76-92-1,45.2%,54.8%,+1.0
