Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,24-15-1,61.5%,-2.0,+2.0
UCSD,84-60-2,58.3%,5.3,+2.0
Florida A&M,126-94-0,57.3%,-7.2,+1.1
NC Central,124-94-5,56.9%,4.2,+0.5
Utah Valley,146-112-2,56.6%,4.9,+2.2
Nevada,188-146-6,56.3%,6.2,+1.2
Houston,192-151-8,56.0%,13.9,+2.3
Robert Morris,139-110-3,55.8%,-0.7,+0.5
Sam Houston,128-102-5,55.7%,5.2,+1.2
Yale,136-109-8,55.5%,7.8,+1.5
Saint Peter's,170-137-2,55.4%,0.6,+0.8
Tarleton St,81-66-1,55.1%,2.7,+1.2
St Thomas,71-58-2,55.0%,5.6,+1.4
S Carolina St,126-103-6,55.0%,-5.7,+0.9
Hofstra,171-140-5,55.0%,5.3,+0.7
Villanova,196-162-5,54.8%,9.2,+0.6
Texas A&M-CC,127-105-3,54.7%,3.2,+0.9
SE Louisiana,127-105-4,54.7%,-1.3,+0.1
Arkansas St,164-136-7,54.7%,1.0,+0.4
New Haven,6-5-0,54.6%,-1.5,+2.5
Penn St,176-147-7,54.5%,2.4,+0.7
UT Arlington,165-138-7,54.5%,3.1,+0.8
S Alabama,166-139-3,54.4%,2.4,+0.6
UConn,183-154-6,54.3%,8.0,+0.8
Stony Brook,134-113-7,54.3%,0.9,-0.1
Creighton,188-159-5,54.2%,7.3,+1.1
Michigan St,190-161-6,54.1%,8.4,+0.7
BYU,177-150-9,54.1%,8.4,+0.9
NW State,118-100-5,54.1%,-4.9,+0.8
N Texas,165-140-8,54.1%,4.9,+0.7
Furman,160-136-6,54.1%,8.4,+1.1
VCU,182-155-6,54.0%,7.4,+1.0
Baylor,174-149-9,53.9%,9.3,+0.6
Belmont,170-146-8,53.8%,7.9,+0.7
Colgate,135-116-3,53.8%,4.5,+1.1
Louisiana Tech,158-136-4,53.7%,7.1,-0.1
UCF,173-149-3,53.7%,2.8,+1.0
E Washington,168-145-4,53.7%,2.9,+1.2
Liberty,139-120-5,53.7%,9.4,+0.2
Auburn,181-157-6,53.6%,7.1,+0.9
Clemson,174-151-6,53.5%,5.8,+0.9
S Dakota St,167-145-4,53.5%,6.7,+0.9
N Florida,131-114-3,53.5%,-1.1,+0.6
E Tennessee St,164-143-8,53.4%,6.0,+0.9
Jacksonville St,157-137-7,53.4%,3.8,+1.0
Maryland ES,105-92-5,53.3%,-7.7,-0.2
Georgia Tech,173-152-2,53.2%,0.2,+0.5
UC Irvine,173-152-9,53.2%,7.3,+0.7
Oakland,174-153-4,53.2%,1.5,0.0
Iowa St,177-156-5,53.2%,5.9,+0.8
Utah Tech,78-69-3,53.1%,-2.6,+0.1
Boise St,170-151-6,53.0%,7.0,+1.0
Queens,55-49-4,52.9%,0.6,+0.6
Buffalo,162-145-7,52.8%,3.0,+0.5
Toledo,172-154-2,52.8%,5.7,+0.3
Norfolk St,126-113-5,52.7%,4.1,+1.1
Hampton,126-113-2,52.7%,-1.1,+0.4
Virginia,174-157-9,52.6%,7.8,-0.3
Portland St,146-132-9,52.5%,3.0,+0.1
W Kentucky,167-151-6,52.5%,3.2,-0.3
Presbyterian,117-106-6,52.5%,-2.4,+0.1
Indiana St,161-146-10,52.4%,2.0,+0.3
Nebraska,172-156-3,52.4%,0.8,+0.3
Lipscomb,142-129-2,52.4%,4.6,+0.6
Middle Tenn,164-149-5,52.4%,2.2,+0.4
N Colorado,157-143-7,52.3%,3.0,+0.4
Arkansas,181-165-4,52.3%,5.5,+0.4
Wofford,160-146-3,52.3%,4.9,+0.9
Michigan,185-169-2,52.3%,7.2,+1.3
South Carolina,166-152-5,52.2%,1.7,0.0
USC,183-168-0,52.1%,5.1,+0.3
Oregon,186-171-4,52.1%,6.8,+0.4
Long Beach St,161-148-6,52.1%,-2.0,-0.3
Saint Mary's,174-160-5,52.1%,10.9,+1.2
Abl Christian,116-107-5,52.0%,4.5,+0.6
Duke,186-172-7,52.0%,12.8,+0.3
Omaha,160-148-2,52.0%,-3.0,-0.2
Vermont,134-124-6,51.9%,8.5,-0.1
Monmouth,165-153-6,51.9%,-0.6,+0.1
Merrimack,96-89-3,51.9%,0.5,+0.4
South Dakota,153-142-4,51.9%,2.0,-0.3
UMBC,126-117-2,51.9%,1.2,+1.3
Vanderbilt,171-159-7,51.8%,1.2,0.0
Seton Hall,172-160-4,51.8%,3.3,+0.3
Providence,174-162-3,51.8%,3.1,+0.5
North Carolina,189-176-11,51.8%,8.7,+0.4
Wichita St,163-152-11,51.8%,6.6,+0.3
Maine,118-110-4,51.8%,-5.8,-0.2
Bucknell,134-125-2,51.7%,0.6,+0.1
Purdue,179-167-10,51.7%,10.5,+1.1
Lafayette,120-112-2,51.7%,-4.0,-0.4
Drake,167-156-4,51.7%,5.0,+1.0
Kansas St,172-161-5,51.7%,2.3,+0.3
Alcorn St,114-107-5,51.6%,-4.9,0.0
UC Davis,148-139-7,51.6%,1.0,0.0
Gonzaga,183-172-9,51.6%,18.1,+1.5
Grand Canyon,135-127-3,51.5%,7.7,+0.5
Temple,158-149-9,51.5%,0.4,-0.2
Santa Clara,158-149-8,51.5%,2.1,+0.6
Chattanooga,159-150-6,51.5%,4.4,+0.1
Army,124-117-5,51.5%,-0.3,-0.8
Saint Louis,163-154-3,51.4%,2.5,-0.1
UAB,165-156-7,51.4%,6.9,-0.2
Mississippi St,172-163-5,51.3%,4.3,+0.2
C Arkansas,116-110-8,51.3%,-6.1,-0.5
Morehead St,155-147-7,51.3%,2.1,-0.1
St Bonaventure,158-150-10,51.3%,4.0,+0.3
Tennessee,178-169-3,51.3%,8.5,+0.7
Fresno St,159-151-4,51.3%,1.4,+0.2
Cornell,121-115-2,51.3%,0.7,+0.6
Jackson St,123-117-3,51.3%,-3.7,-0.1
Campbell,124-118-2,51.2%,2.3,+0.6
San Diego St,165-157-11,51.2%,8.3,+0.5
Oregon St,166-158-5,51.2%,-0.8,0.0
NC Wilmington,152-145-10,51.2%,3.9,+0.2
Nicholls,108-103-4,51.2%,1.8,+0.7
S Illinois,155-148-10,51.2%,1.5,+0.1
Alabama,179-171-4,51.1%,5.6,+1.0
Wright St,164-157-5,51.1%,5.8,+0.9
Stetson,118-113-7,51.1%,-3.0,+0.2
William & Mary,145-139-5,51.1%,0.0,-0.3
NC Asheville,120-115-3,51.1%,2.7,-0.2
Navy,126-121-2,51.0%,1.5,+0.2
San Jose St,155-149-4,51.0%,-6.5,-0.4
Kansas,182-175-5,51.0%,9.2,-0.1
N Alabama,105-101-3,51.0%,0.4,+0.4
Texas A&M,166-160-6,50.9%,4.5,-0.2
Memphis,168-162-4,50.9%,5.5,+0.5
Wisconsin,174-168-10,50.9%,5.4,+0.1
Jacksonville,117-113-3,50.9%,0.6,0.0
Towson,151-146-6,50.8%,3.3,+0.2
Manhattan,153-148-5,50.8%,-3.8,-0.6
Loyola Mymt,153-148-8,50.8%,-0.2,-0.2
Brown,122-118-5,50.8%,0.2,+0.7
Niagara,155-150-2,50.8%,-2.9,-0.2
High Point,124-120-2,50.8%,3.4,-0.7
Charleston,158-153-7,50.8%,4.9,+0.3
Colorado St,161-156-4,50.8%,3.7,+0.6
St John's,165-160-11,50.8%,2.9,+0.3
Miami OH,151-147-7,50.7%,1.3,+0.2
Southern,114-111-3,50.7%,0.7,+0.7
Troy,154-150-4,50.7%,2.4,+0.2
Mercer,153-149-4,50.7%,2.2,-0.3
Florida Atlantic,154-150-6,50.7%,3.7,+1.0
Akron,158-154-4,50.6%,6.9,+0.9
Longwood,119-116-3,50.6%,0.1,+0.5
Iona,162-158-6,50.6%,3.3,+0.2
Utah St,162-158-5,50.6%,7.6,+1.0
Gardner-Webb,124-121-2,50.6%,1.4,+0.2
Virginia Tech,165-161-1,50.6%,4.9,+0.5
Arizona,175-171-9,50.6%,10.9,+0.6
S Florida,156-153-7,50.5%,-1.8,+0.1
NC Greensboro,157-154-6,50.5%,5.9,+0.7
Green Bay,158-155-7,50.5%,-2.7,-0.1
Illinois Chicago,157-154-7,50.5%,-1.2,-0.2
N Kentucky,157-154-2,50.5%,4.3,+0.4
Bradley,164-161-9,50.5%,2.5,+0.8
Indiana,169-166-5,50.5%,4.8,-0.3
Grambling,115-113-2,50.4%,-0.6,+0.6
Miss Valley St,121-119-0,50.4%,-18.2,-1.1
Kansas City,123-121-3,50.4%,0.0,+0.2
Penn,126-124-4,50.4%,0.7,-0.2
Princeton,126-124-3,50.4%,5.4,+0.3
UC Riverside,146-144-9,50.3%,-0.4,0.0
Austin Peay,150-148-8,50.3%,0.7,0.0
Murray St,154-152-5,50.3%,7.2,+0.3
Northwestern,159-157-11,50.3%,3.0,+0.6
Cleveland St,158-156-8,50.3%,-1.2,0.0
Saint Joseph's,161-159-6,50.3%,-0.1,0.0
Syracuse,167-165-6,50.3%,3.0,+0.4
Xavier,173-171-6,50.3%,5.0,+0.1
Dartmouth,110-109-11,50.2%,-1.3,+0.6
Siena,148-147-6,50.2%,-1.0,0.0
UCSB,148-147-6,50.2%,4.7,-0.4
C Michigan,144-143-12,50.2%,-0.5,-0.2
App State,149-148-9,50.2%,2.9,+0.2
Georgia So,148-147-7,50.2%,2.2,+0.1
SE Missouri St,148-147-4,50.2%,-2.3,+0.3
Valparaiso,158-157-8,50.2%,1.0,-0.1
Marshall,160-159-7,50.2%,2.6,-0.2
New Mexico,158-157-5,50.2%,3.7,-0.1
Pittsburgh,161-160-8,50.2%,1.2,0.0
Illinois,166-165-10,50.2%,5.7,+0.5
Iowa,166-165-9,50.2%,6.3,+0.7
Kent St,151-151-14,50.0%,4.6,-0.1
Davidson,157-157-3,50.0%,4.4,-0.1
Drexel,150-150-8,50.0%,0.0,+0.3
Florida Intl,143-143-6,50.0%,-0.3,-0.3
Butler,165-165-7,50.0%,2.8,-0.1
Youngstown St,151-151-6,50.0%,1.1,-0.1
Florida,175-175-3,50.0%,7.1,+0.5
SC Upstate,113-113-6,50.0%,-4.1,-0.1
Le Moyne,36-36-1,50.0%,-2.2,+1.3
W Georgia,21-21-0,50.0%,-7.2,+0.2
Louisville,157-158-8,49.8%,4.5,-0.1
Rutgers,155-156-7,49.8%,0.1,-0.3
CS Northridge,149-150-5,49.8%,-2.8,-0.6
N Illinois,146-147-3,49.8%,-2.0,-0.4
Montana St,150-151-10,49.8%,1.9,0.0
C Connecticut,120-121-2,49.8%,-4.8,-0.4
New Mexico St,118-119-4,49.8%,7.4,+0.2
Prairie View,110-111-8,49.8%,-2.8,+0.2
Lamar,110-111-6,49.8%,1.0,+0.4
UCLA,170-172-8,49.7%,6.6,+0.2
Kentucky,174-176-5,49.7%,9.2,+0.1
LIU,87-88-4,49.7%,-3.4,+0.1
Missouri St,152-154-9,49.7%,2.2,-0.2
Purdue FW,151-153-2,49.7%,4.2,0.0
Denver,145-147-5,49.7%,-3.0,-0.3
Texas St,145-147-9,49.7%,3.6,+0.3
Maryland,165-168-8,49.6%,5.9,+0.2
Hou Christian,108-110-3,49.5%,-4.9,-0.7
Incarnate Word,103-105-1,49.5%,-3.9,-0.5
E Kentucky,145-148-6,49.5%,1.5,-0.4
Tenn Tech,144-147-6,49.5%,-2.9,-0.7
Idaho St,140-143-3,49.5%,-1.8,+0.4
Marquette,166-170-6,49.4%,5.2,+0.1
Loyola Chi,164-168-4,49.4%,5.2,-0.1
Washington,161-165-4,49.4%,0.4,-0.4
UMass Lowell,117-120-4,49.4%,1.8,-0.2
Wyoming,154-158-8,49.4%,-0.7,+0.1
Ohio,152-156-4,49.4%,3.8,-0.3
George Mason,155-160-4,49.2%,1.7,+0.3
N Iowa,152-157-7,49.2%,3.0,-0.6
New Hampshire,114-118-4,49.1%,-0.8,-0.3
Alabama St,112-116-4,49.1%,-5.8,-0.7
Texas Tech,168-174-4,49.1%,8.6,+1.1
Florida St,162-168-7,49.1%,4.2,-0.5
VMI,135-140-5,49.1%,-4.0,-0.5
Stanford,158-164-8,49.1%,1.3,-0.4
Mt St Mary's,122-127-5,49.0%,-1.4,+0.3
Canisius,145-151-8,49.0%,-2.6,-0.6
Southern Miss,143-149-5,49.0%,-2.3,-0.5
UL Monroe,143-149-5,49.0%,-2.1,+0.2
American,117-122-2,49.0%,-2.3,-0.1
Mississippi,163-170-5,49.0%,1.9,-1.2
Sacramento St,139-145-7,48.9%,-2.2,-0.7
Georgia,162-169-3,48.9%,0.5,-0.4
Dayton,160-167-6,48.9%,6.9,+0.3
Coastal Car,136-142-7,48.9%,1.9,-0.4
Binghamton,108-113-3,48.9%,-3.9,-0.3
Georgia St,144-151-7,48.8%,2.4,-0.5
Marist,141-148-7,48.8%,-2.8,+0.1
California,161-169-4,48.8%,-2.6,-1.1
Notre Dame,160-168-8,48.8%,2.7,-0.6
Sacred Heart,119-125-1,48.8%,-0.9,-0.1
Coppin St,119-125-4,48.8%,-11.4,-0.7
Tennessee St,136-143-5,48.8%,1.1,-0.2
Kennesaw St,116-122-4,48.7%,-2.4,-0.4
NC A&T,114-120-2,48.7%,-4.2,-0.1
Charlotte,149-157-4,48.7%,-1.8,-0.5
Montana,148-156-10,48.7%,4.5,-0.2
North Dakota,147-155-3,48.7%,-0.9,+0.1
N Arizona,145-153-4,48.7%,-5.2,-1.0
Samford,143-151-5,48.6%,2.0,-0.5
Miami,161-170-5,48.6%,3.0,-1.0
UTSA,139-147-6,48.6%,-2.3,-0.3
Richmond,154-163-6,48.6%,2.1,0.0
