Team,Over Record,Over %,Under %,Total +/-
Washington,188-151-6,55.5%,44.5%,+2.0
Phoenix,219-188-4,53.8%,46.2%,+0.7
Memphis,223-192-8,53.7%,46.3%,+1.3
Orlando,180-169-4,51.6%,48.4%,+0.2
Detroit,165-155-7,51.6%,48.4%,+1.0
Portland,209-199-6,51.2%,48.8%,+0.8
Minnesota,217-207-0,51.2%,48.8%,+0.5
Cleveland,251-240-6,51.1%,48.9%,+0.6
Utah,228-218-6,51.1%,48.9%,+1.4
Toronto,255-248-9,50.7%,49.3%,+0.1
Milwaukee,276-271-3,50.5%,49.5%,+1.1
Denver,273-271-3,50.2%,49.8%,+0.4
New York,197-196-7,50.1%,49.9%,+0.8
Golden State,297-297-11,50.0%,50.0%,-0.1
Philadelphia,226-228-9,49.8%,50.2%,+0.4
Atlanta,198-202-4,49.5%,50.5%,+0.4
New Orleans,182-186-3,49.5%,50.5%,+0.3
Charlotte,164-170-3,49.1%,50.9%,+0.1
Boston,303-320-7,48.6%,51.4%,+0.3
Miami,245-260-1,48.5%,51.5%,+0.2
Chicago,176-189-3,48.2%,51.8%,+0.5
LA Lakers,207-223-3,48.1%,51.9%,-0.6
LA Clippers,245-264-11,48.1%,51.9%,-0.4
San Antonio,208-228-4,47.7%,52.3%,-0.9
Okla City,245-271-7,47.5%,52.5%,-0.8
Houston,215-239-8,47.4%,52.6%,-1.1
Brooklyn,169-188-4,47.3%,52.7%,0.0
Sacramento,167-192-7,46.5%,53.5%,-0.7
Dallas,200-233-5,46.2%,53.8%,-0.9
Indiana,202-248-4,44.9%,55.1%,-0.7
