Team,Over Record,Over %,Under %,Total +/-
W Georgia,12-3-0,80.0%,20.0%,+8.8
Mercyhurst,10-6-0,62.5%,37.5%,+4.0
Omaha,86-54-0,61.4%,38.6%,+3.4
Queens,22-14-1,61.1%,38.9%,+5.1
Idaho St,142-92-2,60.7%,39.3%,+4.3
Lipscomb,60-39-1,60.6%,39.4%,+4.6
Lafayette,36-24-2,60.0%,40.0%,+2.9
N Florida,57-39-0,59.4%,40.6%,+4.4
Longwood,43-31-1,58.1%,41.9%,+1.2
Austin Peay,122-88-6,58.1%,41.9%,+3.7
South Dakota,81-59-2,57.9%,42.1%,+4.2
Lehigh,41-30-1,57.8%,42.3%,+1.6
Oakland,105-77-4,57.7%,42.3%,+3.1
New Orleans,82-61-2,57.3%,42.7%,+3.0
C Michigan,71-53-1,57.3%,42.7%,+2.9
CS Bakersfield,72-54-1,57.1%,42.9%,+1.7
E Illinois,125-94-3,57.1%,42.9%,+1.4
San Jose St,109-82-3,57.1%,42.9%,+3.3
Loyola MD,73-55-2,57.0%,43.0%,+4.4
E Michigan,61-46-0,57.0%,43.0%,+1.4
VMI,53-40-0,57.0%,43.0%,+5.9
Hou Christian,45-34-0,57.0%,43.0%,+3.3
Denver,128-98-5,56.6%,43.4%,+2.5
Stetson,47-36-1,56.6%,43.4%,+1.8
Boise St,112-86-0,56.6%,43.4%,+1.2
St Bonaventure,91-70-1,56.5%,43.5%,+3.1
Sam Houston,52-40-0,56.5%,43.5%,+0.1
Belmont,89-69-2,56.3%,43.7%,+2.8
Miss Valley St,68-53-0,56.2%,43.8%,+2.5
Indiana St,73-57-2,56.2%,43.9%,+1.0
SIU Edward,74-58-1,56.1%,43.9%,+2.3
Buffalo,79-62-1,56.0%,44.0%,+3.3
Saint Joseph's,86-68-2,55.8%,44.2%,+3.0
Boston College,92-73-2,55.8%,44.2%,+2.0
NC Asheville,44-35-4,55.7%,44.3%,+2.5
NW State,49-39-2,55.7%,44.3%,+2.9
E Washington,145-116-2,55.6%,44.4%,+2.5
Montana St,140-112-0,55.6%,44.4%,+1.8
Duke,126-101-1,55.5%,44.5%,+2.2
NC Wilmington,104-84-2,55.3%,44.7%,+2.3
Boston U,47-38-0,55.3%,44.7%,+2.0
Youngstown St,105-85-3,55.3%,44.7%,+2.2
Robert Morris,58-47-1,55.2%,44.8%,+1.0
Army,32-26-0,55.2%,44.8%,+3.4
Baylor,92-75-3,55.1%,44.9%,+2.1
Temple,109-89-3,55.1%,45.0%,+2.3
Charleston So,33-27-1,55.0%,45.0%,+2.2
SE Missouri St,116-95-6,55.0%,45.0%,+3.3
Pepperdine,144-118-3,55.0%,45.0%,+2.7
Alabama,106-87-2,54.9%,45.1%,+2.0
C Arkansas,40-33-0,54.8%,45.2%,+2.4
Wake Forest,98-81-3,54.8%,45.3%,+2.0
Purdue FW,83-69-7,54.6%,45.4%,+1.6
UMBC,48-40-0,54.6%,45.5%,+0.6
Troy,121-101-6,54.5%,45.5%,+2.4
Wright St,110-92-3,54.5%,45.5%,+1.2
High Point,43-36-1,54.4%,45.6%,+1.7
Kent St,75-63-7,54.4%,45.7%,+2.0
Hofstra,107-90-3,54.3%,45.7%,+2.1
Grand Canyon,70-59-1,54.3%,45.7%,+0.4
Morgan St,58-49-2,54.2%,45.8%,+1.2
UT Rio Grande,52-44-1,54.2%,45.8%,-0.3
St Thomas,26-22-2,54.2%,45.8%,+0.9
Arkansas St,118-100-6,54.1%,45.9%,+3.1
NJIT,46-39-0,54.1%,45.9%,+0.4
Oral Roberts,86-73-1,54.1%,45.9%,+3.2
Georgia,93-79-0,54.1%,45.9%,+1.3
Rice,101-86-0,54.0%,46.0%,+3.9
Auburn,81-69-2,54.0%,46.0%,+2.0
Ohio,69-59-2,53.9%,46.1%,+1.0
Binghamton,42-36-2,53.9%,46.2%,-0.4
Bellarmine,28-24-1,53.9%,46.2%,+4.5
Texas Tech,99-85-5,53.8%,46.2%,+1.2
Miami OH,71-61-1,53.8%,46.2%,+2.5
S Dakota St,97-84-1,53.6%,46.4%,+1.1
Montana,142-123-5,53.6%,46.4%,+1.7
Gonzaga,172-149-1,53.6%,46.4%,+1.2
Tulsa,98-85-3,53.6%,46.5%,+1.9
Washington,146-127-1,53.5%,46.5%,+1.6
Mercer,54-47-3,53.5%,46.5%,+1.7
Long Beach St,135-118-0,53.4%,46.6%,+2.1
Ball St,65-57-2,53.3%,46.7%,+0.1
Virginia,116-102-0,53.2%,46.8%,+1.4
Radford,42-37-1,53.2%,46.8%,+2.6
Campbell,43-38-1,53.1%,46.9%,+1.6
CS Fullerton,131-116-4,53.0%,47.0%,+2.6
Toledo,70-62-2,53.0%,47.0%,+2.4
Weber St,141-125-4,53.0%,47.0%,+0.7
Air Force,80-71-1,53.0%,47.0%,+0.7
Little Rock,126-112-2,52.9%,47.1%,+1.3
Santa Clara,135-120-4,52.9%,47.1%,+0.4
BYU,136-121-4,52.9%,47.1%,+2.3
SMU,82-73-3,52.9%,47.1%,+1.0
USC,147-131-1,52.9%,47.1%,+2.0
Bucknell,37-33-1,52.9%,47.1%,+1.9
Towson,95-85-2,52.8%,47.2%,+2.8
UMass Lowell,38-34-0,52.8%,47.2%,+2.4
S Indiana,19-17-0,52.8%,47.2%,+3.3
Marquette,105-94-2,52.8%,47.2%,+0.6
W Kentucky,134-120-5,52.8%,47.2%,+2.5
Samford,99-89-0,52.7%,47.3%,+3.4
San Diego,131-118-3,52.6%,47.4%,+0.1
Villanova,111-100-6,52.6%,47.4%,+0.2
Milwaukee,111-100-1,52.6%,47.4%,+0.5
Davidson,101-91-2,52.6%,47.4%,+1.1
Chicago St,51-46-2,52.6%,47.4%,+2.8
McNeese,41-37-2,52.6%,47.4%,+3.4
G Washington,84-76-4,52.5%,47.5%,+0.4
Maine,42-38-1,52.5%,47.5%,-2.5
Notre Dame,109-99-6,52.4%,47.6%,+1.0
Texas St,78-71-3,52.4%,47.7%,+0.3
Cleveland St,113-103-4,52.3%,47.7%,+0.9
N Colorado,113-103-3,52.3%,47.7%,+2.4
N Arizona,130-119-2,52.2%,47.8%,+1.4
UT Martin,118-108-4,52.2%,47.8%,+3.2
Rhode Island,86-79-0,52.1%,47.9%,+0.1
Arizona,163-150-4,52.1%,47.9%,+1.6
Harvard,119-110-1,52.0%,48.0%,+0.6
Iowa,107-99-2,51.9%,48.1%,+1.0
North Dakota,82-76-1,51.9%,48.1%,+1.4
Prairie View,56-52-0,51.9%,48.2%,+0.8
Nevada,112-104-2,51.9%,48.2%,+0.7
Wyoming,86-80-2,51.8%,48.2%,+2.7
Pittsburgh,101-94-5,51.8%,48.2%,+0.7
Detroit Mercy,102-95-5,51.8%,48.2%,+1.5
Clemson,104-97-3,51.7%,48.3%,+0.7
Texas So,60-56-1,51.7%,48.3%,+2.3
Le Moyne,15-14-0,51.7%,48.3%,+1.9
Oregon St,136-127-2,51.7%,48.3%,+0.6
Sacred Heart,46-43-0,51.7%,48.3%,+1.3
West Virginia,107-100-3,51.7%,48.3%,+1.0
Jacksonville,47-44-1,51.7%,48.4%,+0.1
UTEP,113-106-3,51.6%,48.4%,+0.6
Dayton,98-92-1,51.6%,48.4%,+0.8
Michigan,115-108-2,51.6%,48.4%,+1.7
