Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,34-18-0,65.4%,7.9,+5.4
Cleveland,34-19-0,64.2%,10.5,+3.0
Okla City,32-18-3,64.0%,12.9,+4.3
Toronto,31-21-1,59.6%,-5.8,+1.2
LA Clippers,31-21-0,59.6%,2.7,+1.8
Portland,31-22-1,58.5%,-5.5,+1.2
LA Lakers,28-22-1,56.0%,1.0,-0.4
Houston,29-23-1,55.8%,4.2,+1.2
Charlotte,27-22-2,55.1%,-5.3,+0.9
Brooklyn,28-24-1,53.9%,-6.2,+1.0
Detroit,27-24-2,52.9%,-0.6,+2.0
Denver,28-25-1,52.8%,5.6,+1.5
Dallas,27-25-2,51.9%,2.1,+1.4
New York,26-25-1,51.0%,5.9,-0.4
Golden State,26-26-1,50.0%,0.3,-1.2
Indiana,25-25-1,50.0%,0.6,-0.6
Utah,26-26-0,50.0%,-7.5,+0.2
Atlanta,26-28-0,48.2%,-2.4,-0.5
San Antonio,24-27-0,47.1%,-1.3,+0.2
Chicago,23-28-2,45.1%,-3.8,-0.2
Orlando,24-30-1,44.4%,-1.8,-2.2
Milwaukee,23-29-1,44.2%,1.7,-1.4
Minnesota,23-30-1,43.4%,3.3,-0.4
Washington,22-29-2,43.1%,-13.6,-2.6
Boston,22-31-1,41.5%,9.0,-0.9
Miami,21-30-0,41.2%,-0.5,-1.5
New Orleans,21-31-1,40.4%,-9.2,-4.6
Philadelphia,19-31-2,38.0%,-3.8,-2.2
Sacramento,18-31-4,36.7%,0.8,-2.7
Phoenix,18-33-1,35.3%,-1.6,-3.5
