Team,Over Record,Over %,Under %,Total +/-
Washington,10-5-0,66.7%,33.3%,+7.4
Miami,19-10-0,65.5%,34.5%,+5.0
Cleveland,36-20-0,64.3%,35.7%,+3.3
New Orleans,12-7-0,63.2%,36.8%,+0.6
Memphis,27-16-0,62.8%,37.2%,+3.9
Utah,10-6-0,62.5%,37.5%,+1.9
Denver,27-18-0,60.0%,40.0%,+5.2
Dallas,20-14-0,58.8%,41.2%,+3.7
Minnesota,24-17-0,58.5%,41.5%,+2.5
Milwaukee,24-17-0,58.5%,41.5%,+1.1
Houston,26-19-1,57.8%,42.2%,+1.3
New York,24-18-1,57.1%,42.9%,+3.2
Golden State,23-18-0,56.1%,43.9%,-2.8
San Antonio,16-14-0,53.3%,46.7%,+1.1
Atlanta,18-16-0,52.9%,47.1%,+1.6
Sacramento,18-16-1,52.9%,47.1%,+1.9
Okla City,30-27-1,52.6%,47.4%,-1.8
Detroit,20-18-1,52.6%,47.4%,+4.2
Portland,16-15-1,51.6%,48.4%,+0.3
Chicago,16-15-0,51.6%,48.4%,+1.7
Phoenix,17-17-0,50.0%,50.0%,-0.4
Philadelphia,10-10-3,50.0%,50.0%,+2.0
LA Lakers,21-22-0,48.8%,51.2%,-2.2
Charlotte,8-10-0,44.4%,55.6%,-0.2
Boston,23-29-0,44.2%,55.8%,-2.4
Toronto,10-14-0,41.7%,58.3%,-4.4
Indiana,17-24-0,41.5%,58.5%,-3.8
Brooklyn,9-14-0,39.1%,60.9%,-1.1
LA Clippers,15-25-0,37.5%,62.5%,-4.3
Orlando,12-21-0,36.4%,63.6%,-4.8
