Team,Over Record,Over %,Under %,Total +/-
Cleveland,35-18-0,66.0%,34.0%,+4.6
Memphis,33-19-0,63.5%,36.5%,+4.5
Denver,33-21-0,61.1%,38.9%,+6.1
New Orleans,31-21-1,59.6%,40.4%,+2.8
New York,30-21-1,58.8%,41.2%,+4.2
Atlanta,31-23-0,57.4%,42.6%,+0.1
Philadelphia,28-21-3,57.1%,42.9%,+2.2
San Antonio,29-22-0,56.9%,43.1%,+1.5
Sacramento,29-22-2,56.9%,43.1%,+2.6
Utah,29-22-1,56.9%,43.1%,+3.1
Indiana,27-22-2,55.1%,44.9%,-1.2
Okla City,28-23-2,54.9%,45.1%,-2.6
Dallas,29-25-0,53.7%,46.3%,+1.4
Minnesota,29-25-0,53.7%,46.3%,+0.2
Miami,27-24-0,52.9%,47.1%,+1.2
Washington,28-25-0,52.8%,47.2%,-0.7
Detroit,27-25-1,51.9%,48.1%,+2.8
Houston,27-25-1,51.9%,48.1%,-0.8
LA Lakers,26-25-0,51.0%,49.0%,-0.2
Milwaukee,27-26-0,50.9%,49.1%,-0.2
Golden State,27-26-0,50.9%,49.1%,-1.6
Toronto,27-26-0,50.9%,49.1%,-1.4
Phoenix,26-26-0,50.0%,50.0%,+0.3
Chicago,26-27-0,49.1%,50.9%,+1.3
Portland,25-27-2,48.1%,51.9%,-0.9
Boston,25-29-0,46.3%,53.7%,-2.3
Brooklyn,23-30-0,43.4%,56.6%,-0.9
LA Clippers,21-29-2,42.0%,58.0%,-1.5
Orlando,22-33-0,40.0%,60.0%,-3.6
Charlotte,19-32-0,37.3%,62.8%,-3.9
