Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,25-10-0,71.4%,11.8,+4.2
Okla City,23-11-2,67.7%,11.4,+3.7
Memphis,23-13-0,63.9%,8.2,+6.0
LA Clippers,21-14-0,60.0%,1.3,+2.8
Toronto,20-14-1,58.8%,-7.5,-0.2
Houston,20-15-0,57.1%,5.6,+2.2
Brooklyn,19-15-1,55.9%,-5.7,+1.0
San Antonio,19-16-0,54.3%,0.0,+2.0
Charlotte,18-16-0,52.9%,-6.7,-0.1
Detroit,18-16-1,52.9%,-1.9,+1.7
Dallas,18-16-1,52.9%,4.7,+2.0
Orlando,19-17-1,52.8%,1.8,+0.4
Portland,17-16-1,51.5%,-8.9,-1.4
LA Lakers,18-17-0,51.4%,-1.6,-2.6
New York,18-17-1,51.4%,7.1,+0.7
Golden State,18-17-0,51.4%,1.2,-0.4
Utah,17-17-0,50.0%,-7.1,+0.3
Chicago,17-17-1,50.0%,-3.4,+0.5
Indiana,16-19-1,45.7%,-1.3,-1.6
Miami,15-18-0,45.5%,1.0,-0.9
Denver,15-18-1,45.5%,3.5,+0.2
Milwaukee,14-19-1,42.4%,1.5,-1.8
Atlanta,15-21-0,41.7%,-2.6,-1.3
Philadelphia,13-19-1,40.6%,-3.1,-2.9
Boston,14-21-1,40.0%,10.2,+0.3
Minnesota,13-20-1,39.4%,1.2,-2.9
New Orleans,14-22-0,38.9%,-10.0,-5.1
Washington,12-19-2,38.7%,-12.9,-2.4
Sacramento,13-21-2,38.2%,2.1,-2.0
Phoenix,11-22-0,33.3%,-2.3,-3.5
