Team,ATS Record,Cover %,MOV,ATS +/-
Oakland,106-74-3,58.9%,3.5,+0.3
Connecticut,130-92-5,58.6%,8.3,+1.6
Yale,100-71-8,58.5%,6.4,+1.4
Longwood,73-52-1,58.4%,3.0,+1.4
SC Upstate,49-35-2,58.3%,-2.0,+0.7
Kansas City,61-44-2,58.1%,1.1,+0.7
Queens,23-17-0,57.5%,2.4,+1.7
Furman,115-85-4,57.5%,6.8,+1.4
St. Thomas,35-26-0,57.4%,4.9,+1.5
Villanova,156-118-4,56.9%,10.1,+1.1
Jksnville St,88-67-5,56.8%,3.8,+1.2
Southern,61-47-1,56.5%,3.6,+1.6
Nevada,122-94-5,56.5%,6.4,+1.2
N Alabama,48-37-2,56.5%,2.2,+1.8
Iowa St,111-86-3,56.4%,7.5,+1.4
Samford,89-69-3,56.3%,3.8,+1.5
Kansas St,102-80-1,56.0%,3.7,+1.1
UC Irvine,126-99-8,56.0%,6.8,+1.0
Houston,147-116-7,55.9%,12.3,+2.0
Florida A&M,38-30-0,55.9%,-4.6,+0.4
N Florida,67-53-3,55.8%,1.1,+0.8
Indiana St,93-74-5,55.7%,3.4,+1.1
Delaware St,30-24-0,55.6%,-3.3,+0.8
Toledo,120-96-0,55.6%,6.7,+1.0
Mercyhurst,5-4-1,55.6%,-6.4,+0.2
VCU,132-106-4,55.5%,7.4,+1.0
Seton Hall,111-90-3,55.2%,3.9,+0.9
E Washingtn,106-86-2,55.2%,5.1,+0.7
New Orleans,48-39-1,55.2%,-2.4,-0.2
Providence,118-96-2,55.1%,3.5,+1.3
S Florida,70-57-6,55.1%,-0.5,+0.6
TX A&M-CC,70-57-2,55.1%,2.6,+1.0
Towson,87-71-4,55.1%,3.9,+0.9
Davidson,109-89-1,55.1%,4.5,+0.3
UL Monroe,71-58-1,55.0%,0.8,+1.3
IL-Chicago,77-63-3,55.0%,-0.6,+0.8
Lafayette,50-41-1,55.0%,-3.2,0.0
Utah St,115-95-5,54.8%,8.3,+1.9
North Texas,98-81-4,54.8%,5.2,+1.3
Sam Hous St,75-62-4,54.7%,5.8,+1.2
Utah Valley,81-67-1,54.7%,2.6,+1.3
Jacksonville,58-48-1,54.7%,-2.7,+0.3
NC Central,64-53-2,54.7%,6.7,+0.2
Rob Morris,59-49-0,54.6%,0.3,+0.3
Clemson,108-90-4,54.6%,5.0,+1.4
Neb Omaha,72-60-0,54.6%,-2.0,+0.4
Canisius,72-60-4,54.6%,0.6,+0.3
Jackson St,49-41-2,54.4%,0.3,+1.0
Creighton,123-103-5,54.4%,7.1,+1.1
Morehead St,99-83-3,54.4%,3.5,+0.9
Nebraska,82-69-2,54.3%,2.1,+0.7
Belmont,127-107-7,54.3%,7.9,+0.3
UCF,96-81-2,54.2%,3.0,+0.9
Kennesaw St,46-39-2,54.1%,-2.8,+1.0
Rutgers,79-67-3,54.1%,3.0,+1.1
N Iowa,100-85-8,54.1%,4.1,+0.7
Cal St Nrdge,60-51-1,54.1%,-1.8,0.0
Colgate,88-75-1,54.0%,5.4,+1.2
St Peters,88-75-0,54.0%,1.0,+0.9
Navy,62-53-1,53.9%,2.1,+0.2
LA Tech,111-95-2,53.9%,6.6,-0.1
UCLA,125-107-5,53.9%,7.8,+1.5
S Dakota St,120-103-4,53.8%,7.3,+1.1
Lipscomb,85-73-1,53.8%,3.5,+1.0
Middle Tenn,100-86-4,53.8%,3.0,+0.8
St Marys,136-117-6,53.8%,10.5,+1.4
Penn St,94-81-6,53.7%,2.5,+0.4
S Alabama,87-75-2,53.7%,1.2,-0.3
Missouri St,87-75-3,53.7%,3.4,+0.7
IPFW,95-82-3,53.7%,4.0,+0.9
TN Martin,74-64-1,53.6%,1.1,-0.4
Grambling St,60-52-2,53.6%,0.8,+1.2
NC-Wilmgton,98-85-5,53.6%,3.6,+0.7
Hampton,53-46-0,53.5%,-0.9,+1.1
Xavier,123-107-3,53.5%,5.7,+0.6
Evansville,70-61-1,53.4%,1.5,+0.8
Baylor,125-109-5,53.4%,9.3,+0.9
VMI,47-41-5,53.4%,-3.5,+0.5
UCSD,32-28-1,53.3%,5.5,+1.1
Oregon,137-120-2,53.3%,6.3,+0.1
N Illinois,66-58-1,53.2%,-1.0,-0.1
Marshall,93-82-2,53.1%,3.3,+0.3
South Dakota,87-77-3,53.1%,1.1,-0.6
Loyola-Chi,114-101-2,53.0%,5.9,+0.5
Arkansas St,80-71-1,53.0%,0.0,+0.4
NW State,45-40-3,52.9%,-2.5,+1.3
UCSB,99-88-5,52.9%,5.4,+0.2
Monmouth,91-81-1,52.9%,1.5,+0.2
Merrimack,46-41-2,52.9%,1.6,+1.3
Abl Christian,66-59-1,52.8%,3.9,+0.7
Vanderbilt,85-76-1,52.8%,2.9,+0.8
Michigan St,133-119-2,52.8%,8.4,+0.5
Marquette,114-102-4,52.8%,4.9,+0.4
S Carolina,95-85-4,52.8%,1.8,-0.5
St Bonavent,106-95-4,52.7%,3.9,+0.4
N Colorado,87-78-5,52.7%,3.2,+0.7
Maryland ES,30-27-2,52.6%,-3.4,-0.9
CS Fullerton,71-64-3,52.6%,1.1,+1.2
Drake,104-94-3,52.5%,5.5,+1.2
Wisconsin,125-113-7,52.5%,6.6,+0.7
Central Conn,42-38-1,52.5%,-2.0,-0.9
Miami,106-96-4,52.5%,4.6,-0.2
Auburn,117-106-4,52.5%,6.9,+0.7
Hofstra,108-98-3,52.4%,5.3,+0.4
Princeton,87-79-2,52.4%,7.6,+1.7
Texas Tech,114-104-2,52.3%,9.8,+1.7
Utah Tech,23-21-1,52.3%,-0.6,-1.2
North Dakota,69-63-1,52.3%,-1.4,+1.4
Virginia,134-123-4,52.1%,8.5,-0.1
Grd Canyon,86-79-2,52.1%,8.2,+1.3
Liberty,89-82-3,52.1%,8.9,0.0
Gard-Webb,65-60-1,52.0%,3.1,+0.8
S Methodist,105-97-4,52.0%,8.0,+0.5
Temple,92-85-3,52.0%,0.2,+0.2
Vermont,93-86-5,52.0%,8.9,-0.1
Cleveland St,81-75-6,51.9%,1.1,+0.3
Rider,81-75-3,51.9%,1.5,+0.9
California,70-65-4,51.9%,-0.1,-0.3
Utah,101-94-5,51.8%,5.8,+0.1
Arkansas,117-109-3,51.8%,6.1,+0.1
TX-Arlington,88-82-3,51.8%,3.9,+0.4
Michigan,118-110-2,51.8%,6.1,+0.7
Norfolk St,74-69-4,51.8%,3.8,+0.5
Texas A&M,105-98-2,51.7%,4.9,+0.5
NC-Grnsboro,106-99-5,51.7%,5.4,+0.9
NJIT,46-43-4,51.7%,-1.9,-1.3
San Jose St,46-43-1,51.7%,-4.0,+0.5
Arizona,138-129-8,51.7%,11.3,+0.7
Oregon St,77-72-3,51.7%,1.9,+0.8
LIU,31-29-0,51.7%,-1.6,+0.6
Stony Brook,64-60-4,51.6%,1.9,-0.8
Maryland BC,65-61-0,51.6%,0.6,+1.1
Tarleton St,34-32-1,51.5%,3.5,+1.5
Stetson,52-49-2,51.5%,-3.8,+0.3
Santa Clara,88-83-2,51.5%,0.5,+0.2
Georgia,88-83-2,51.5%,1.6,-0.2
Central Mich,73-69-4,51.4%,2.5,+0.5
S Car State,37-35-1,51.4%,-5.8,+0.2
AR Lit Rock,75-71-1,51.4%,2.7,+1.0
Purdue,133-126-7,51.4%,9.4,+0.9
VA Tech,96-91-1,51.3%,5.7,+0.1
Seattle,78-74-1,51.3%,2.4,+0.2
GA Southern,81-77-3,51.3%,2.5,+0.4
Manhattan,66-63-1,51.2%,-4.4,-0.7
Alcorn St,45-43-2,51.1%,0.8,+0.2
Kent St,98-94-9,51.0%,3.4,-0.3
Prairie View,49-47-4,51.0%,3.2,+0.9
TX El Paso,79-76-4,51.0%,0.9,-0.8
Gonzaga,160-154-8,51.0%,17.3,+1.2
Boise St,110-106-4,50.9%,6.3,+0.9
N Mex State,82-79-1,50.9%,8.4,+0.5
Stanford,87-84-6,50.9%,2.1,+0.4
Tennessee,117-113-3,50.9%,8.0,+0.9
Bryant,59-57-2,50.9%,1.6,+1.1
Buffalo,95-92-5,50.8%,5.1,+0.9
Butler,96-93-3,50.8%,3.9,+0.5
E Illinois,65-63-0,50.8%,-2.1,+0.3
W Kentucky,100-97-3,50.8%,3.1,-0.5
Coastal Car,68-66-4,50.8%,2.0,-0.4
W Carolina,68-66-1,50.8%,-2.6,-0.1
E Tenn St,101-98-3,50.8%,5.2,+0.5
Maine,35-34-2,50.7%,-6.1,-1.6
Iowa,106-103-6,50.7%,6.3,+0.6
Duke,142-138-6,50.7%,11.6,-0.3
UC Riverside,72-70-4,50.7%,-1.2,-0.2
USC,112-109-0,50.7%,4.4,-0.3
Charl South,38-37-3,50.7%,-0.5,+0.7
St Josephs,76-74-1,50.7%,0.0,0.0
Lg Beach St,78-76-4,50.7%,-1.7,-0.5
Bowling Grn,78-76-2,50.7%,1.9,-0.8
S Illinois,84-82-6,50.6%,1.1,+0.2
N Carolina,133-130-6,50.6%,8.4,+0.3
St Johns,90-88-5,50.6%,3.5,-0.3
Chattanooga,96-94-3,50.5%,4.1,0.0
McNeese St,49-48-3,50.5%,2.8,+0.5
Bucknell,57-56-1,50.4%,2.4,-0.1
Portland St,71-70-4,50.4%,2.7,-0.4
E Kentucky,79-78-3,50.3%,1.4,-0.5
Northwestern,85-84-3,50.3%,3.6,+0.3
Mississippi,93-92-2,50.3%,2.5,-1.3
Murray St,105-104-5,50.2%,7.0,+0.3
Wichita St,109-108-7,50.2%,8.2,+0.2
SE Louisiana,51-51-2,50.0%,-1.5,-0.5
Fla Gulf Cst,62-62-1,50.0%,3.8,+0.1
Richmond,90-90-4,50.0%,2.1,0.0
Miss Val St,12-12-0,50.0%,-11.9,-2.8
GA Tech,76-76-4,50.0%,-0.3,+0.2
W Georgia,2-2-0,50.0%,-10.0,+0.5
Texas St,83-83-8,50.0%,2.9,+0.8
Saint Louis,85-85-1,50.0%,1.3,-0.7
WI-Grn Bay,73-73-0,50.0%,0.1,-0.3
American,50-50-1,50.0%,-0.7,+0.7
Alab A&M,33-33-1,50.0%,-1.9,0.0
Detroit,55-55-1,50.0%,-1.0,0.0
Illinois,100-100-4,50.0%,5.9,+0.6
SE Missouri,59-59-4,50.0%,-1.8,+0.8
Louisiana,89-90-6,49.7%,3.2,-0.8
Georgia St,90-91-4,49.7%,2.5,-1.1
Fresno St,83-84-2,49.7%,1.3,-0.2
Idaho,57-58-5,49.6%,-1.4,+0.5
BYU,111-113-6,49.6%,7.7,+0.3
Memphis,106-108-4,49.5%,5.0,+0.3
Akron,105-107-5,49.5%,6.3,+1.2
Iona,99-101-3,49.5%,4.4,0.0
New Mexico,86-88-2,49.4%,3.7,+0.3
Lamar,43-44-2,49.4%,1.4,+0.7
N Kentucky,87-89-2,49.4%,3.5,+0.2
Citadel,42-43-2,49.4%,-1.0,-1.8
San Diego St,123-126-5,49.4%,7.1,-0.1
UC Davis,81-83-5,49.4%,0.7,-0.2
Pittsburgh,81-83-6,49.4%,4.0,+0.1
Tulsa,80-82-0,49.4%,2.0,+0.1
Mercer,80-82-4,49.4%,-0.1,-0.9
Fla Atlantic,79-81-2,49.4%,5.3,+1.2
App State,74-76-4,49.3%,1.4,-0.2
Quinnipiac,72-74-4,49.3%,1.4,+0.4
UAB,107-110-6,49.3%,5.4,-0.7
Wright St,101-104-3,49.3%,5.0,+0.7
E Carolina,62-64-2,49.2%,-2.6,-1.0
Denver,56-58-5,49.1%,-3.0,-1.0
Army,55-57-2,49.1%,-1.5,-1.1
Col Charlestn,100-104-6,49.0%,4.8,-0.1
Youngs St,73-76-2,49.0%,0.5,-0.9
Kansas,140-146-3,49.0%,8.6,-0.6
Bradley,86-90-2,48.9%,2.2,-0.2
Washington,82-86-1,48.8%,1.7,-0.3
Florida St,102-107-2,48.8%,4.9,0.0
Florida Intl,60-63-4,48.8%,-1.9,-1.2
High Point,59-62-1,48.8%,1.4,-1.6
Colorado St,96-101-1,48.7%,4.5,+0.7
Wofford,94-99-3,48.7%,4.4,+0.2
Kentucky,130-137-5,48.7%,10.6,0.0
Wm & Mary,72-76-1,48.7%,-0.9,-1.0
Missouri,71-75-4,48.6%,1.6,-0.2
Oklahoma,97-103-3,48.5%,4.6,+0.2
Drexel,64-68-4,48.5%,-0.9,-0.3
IU Indy,46-49-2,48.4%,-4.5,-0.4
Wake Forest,76-81-2,48.4%,1.3,-0.1
S Mississippi,60-64-1,48.4%,-2.5,-1.0
W Virginia,101-108-1,48.3%,6.5,+0.1
Troy,72-77-2,48.3%,2.0,+0.6
Brown,55-59-0,48.3%,-1.2,+0.2
Coppin St,27-29-2,48.2%,-5.6,-1.7
Incar Word,27-29-1,48.2%,-2.3,-1.0
Wyoming,77-83-4,48.1%,-0.4,-0.8
La Salle,64-69-2,48.1%,-2.4,-0.2
W Illinois,51-55-1,48.1%,-0.5,-1.3
Dayton,113-122-2,48.1%,6.4,+0.4
U Penn,61-66-2,48.0%,0.5,-1.1
Indiana,97-105-4,48.0%,4.6,-0.7
Idaho St,50-55-0,47.6%,-1.9,-0.1
Rhode Island,88-97-1,47.6%,3.1,-0.1
TX-Pan Am,39-43-2,47.6%,-2.2,-1.1
Cal Poly,39-43-1,47.6%,-4.6,-0.5
Sac State,58-64-3,47.5%,-1.6,-0.5
Campbell,58-64-2,47.5%,0.1,0.0
Hawaii,86-95-3,47.5%,2.2,0.0
Duquesne,72-80-1,47.4%,1.7,-0.3
St Fran (PA),45-50-3,47.4%,-0.8,-1.9
Nicholls,53-59-3,47.3%,1.3,-0.4
Geo Mason,79-88-1,47.3%,0.4,+0.1
N Dakota St,88-98-3,47.3%,3.7,+0.1
Alabama,105-117-4,47.3%,4.1,0.0
Maryland,103-115-6,47.3%,6.3,-0.1
UNLV,82-92-3,47.1%,2.8,-0.5
Valparaiso,79-89-4,47.0%,2.6,-0.6
James Mad,77-87-3,47.0%,2.4,-0.5
Austin Peay,69-78-4,46.9%,0.0,0.0
Geo Wshgtn,76-86-1,46.9%,0.8,0.0
Marist,53-60-1,46.9%,-0.7,+0.4
CS Bakersfld,53-60-1,46.9%,0.9,-0.1
Wash State,75-85-3,46.9%,1.1,-0.2
SIU Edward,52-59-2,46.9%,-1.8,-0.5
NC-Asheville,57-65-2,46.7%,4.2,-0.5
Louisville,84-96-7,46.7%,6.5,-0.6
Ste F Austin,63-72-4,46.7%,8.8,0.0
Northeastrn,76-87-5,46.6%,1.7,-0.3
F Dickinson,47-54-1,46.5%,-0.2,+0.5
Pepperdine,60-69-2,46.5%,-3.3,-1.3
San Francisco,91-105-6,46.4%,4.8,+0.4
Chicago St,19-22-0,46.3%,-7.2,0.0
Morgan St,38-44-0,46.3%,0.2,-1.4
Miami (OH),63-73-1,46.3%,-1.0,-0.6
Ohio St,100-116-3,46.3%,6.4,+0.5
Notre Dame,86-100-5,46.2%,4.8,-0.9
Harvard,67-78-1,46.2%,1.4,-1.2
Minnesota,73-85-4,46.2%,3.1,-0.7
TN Tech,54-63-2,46.2%,-2.6,-0.9
Fairfield,65-76-2,46.1%,-0.5,-0.5
Arizona St,82-96-4,46.1%,0.8,-0.7
Niagara,58-68-1,46.0%,-2.7,-0.8
S Utah,63-74-1,46.0%,1.2,-1.3
Montana St,74-87-6,46.0%,1.1,-0.2
N Hampshire,45-53-3,45.9%,-2.9,-1.4
DePaul,50-59-6,45.9%,0.0,-0.2
Weber St,83-98-2,45.9%,3.8,-1.3
Miss State,88-104-3,45.8%,4.9,-0.2
W Michigan,55-65-0,45.8%,-3.2,-1.1
Mass Lowell,55-65-3,45.8%,0.4,-1.4
Binghamton,38-45-1,45.8%,-6.0,-0.9
Wagner,54-64-2,45.8%,2.0,-1.6
Florida,97-115-3,45.8%,5.8,0.0
WI-Milwkee,70-83-2,45.8%,-0.4,-0.6
Mt St Marys,48-57-1,45.7%,0.1,+0.2
