Rank,Hotness Score,Matchup,Time,Location
1,82.4,#8 Denver  at  #16 Phoenix,10:30 PM,Footprint Center
2,82.0,#11 Minnesota  at  #5 Dallas,2:30 PM,American Airlines Center
3,74.8,#18 LA Lakers  at  #10 Golden State,8:00 PM,Chase Center
4,70.2,#20 San Antonio  at  #6 New York,12:00 PM,Madison Square Garden
5,65.8,#19 Philadelphia  at  #2 Boston,5:00 PM,TD Garden
