Team,Over Record,Over %,Under %,Total +/-
Dallas,8-1-0,88.9%,11.1%,+16.8
New York,5-1-0,83.3%,16.7%,+14.2
Cleveland,7-2-0,77.8%,22.2%,+10.3
Memphis,5-2-0,71.4%,28.6%,+3.4
Philadelphia,5-2-0,71.4%,28.6%,+4.6
Denver,6-3-0,66.7%,33.3%,+9.8
Sacramento,6-3-0,66.7%,33.3%,+6.1
Toronto,5-3-0,62.5%,37.5%,+11.6
New Orleans,6-4-1,60.0%,40.0%,+2.4
Okla City,4-4-1,50.0%,50.0%,-1.5
Minnesota,3-3-0,50.0%,50.0%,-2.3
Phoenix,4-4-0,50.0%,50.0%,+1.8
Chicago,4-4-0,50.0%,50.0%,+2.3
Indiana,3-3-0,50.0%,50.0%,-2.8
Detroit,4-4-0,50.0%,50.0%,+7.3
Atlanta,4-5-0,44.4%,55.6%,-7.4
Washington,3-4-0,42.9%,57.1%,-5.6
Milwaukee,3-4-0,42.9%,57.1%,+2.6
Orlando,3-5-0,37.5%,62.5%,-8.1
Boston,3-5-0,37.5%,62.5%,-3.6
Houston,3-5-0,37.5%,62.5%,-3.9
Miami,3-5-0,37.5%,62.5%,-3.1
San Antonio,2-4-0,33.3%,66.7%,-5.6
Golden State,2-5-0,28.6%,71.4%,-14.0
Portland,2-6-0,25.0%,75.0%,-14.0
LA Clippers,2-8-0,20.0%,80.0%,-11.0
LA Lakers,1-4-0,20.0%,80.0%,-8.5
Utah,1-5-0,16.7%,83.3%,-8.0
Charlotte,1-6-0,14.3%,85.7%,-5.4
Brooklyn,1-8-0,11.1%,88.9%,-9.2
