Rank,Hotness Score,Matchup,Time,Location
1,99.0,#2 Houston  at  #3 Denver,9:30 PM,Ball Arena
2,93.0,#7 Detroit  at  #9 Boston,7:00 PM,TD Garden
3,77.2,#16 Toronto  at  #13 Miami,7:30 PM,Kaseya Center
4,74.4,#18 Memphis  at  #19 LA Clippers,10:30 PM,Intuit Dome
5,58.2,#21 Dallas  at  #29 Utah,9:00 PM,Delta Center
