Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,29-13-2,69.1%,12.9,+4.4
Golden State,21-13-0,61.8%,3.8,+1.5
Milwaukee,19-12-1,61.3%,4.5,+1.9
Toronto,23-15-0,60.5%,-5.6,+0.8
LA Lakers,22-15-1,59.5%,1.5,-0.7
Memphis,22-16-1,57.9%,7.5,+3.9
Cleveland,23-18-1,56.1%,10.7,+2.2
Atlanta,19-15-0,55.9%,0.0,+0.5
Houston,21-17-0,55.3%,6.7,+2.1
New York,19-17-1,52.8%,7.5,+2.0
Boston,19-17-1,52.8%,10.0,+1.5
Utah,23-21-0,52.3%,-8.2,-0.6
Chicago,23-21-1,52.3%,-2.2,+2.4
Charlotte,24-22-1,52.2%,-8.1,-0.6
Denver,19-18-1,51.4%,2.8,+0.1
Detroit,20-19-1,51.3%,2.0,+2.1
Portland,22-21-0,51.2%,-5.6,+0.3
Dallas,22-21-2,51.2%,0.1,+0.5
Orlando,21-22-0,48.8%,0.8,-0.9
Brooklyn,17-18-1,48.6%,-7.1,+1.0
Sacramento,15-17-2,46.9%,1.1,-2.2
Phoenix,20-23-0,46.5%,-0.2,-1.3
New Orleans,23-28-1,45.1%,-7.9,-3.5
Miami,19-24-1,44.2%,-1.7,-1.5
LA Clippers,16-21-0,43.2%,0.9,+0.2
Indiana,15-20-1,42.9%,0.4,-1.3
Minnesota,16-24-1,40.0%,3.4,-0.5
Philadelphia,13-26-2,33.3%,-6.0,-4.7
Washington,11-24-1,31.4%,-13.2,-3.5
San Antonio,10-28-0,26.3%,-6.2,-5.3
